Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
7320045,73,2004,5,Karnataka,Bellary,36243,25365,17481,13592,12194,12946,65918,51903
7320055,73,2005,5,Karnataka,Bellary,38204,32481,22358,17853,12315,12586,72877,62920
7320065,73,2006,5,Karnataka,Bellary,38448,24818,21489,14955,10996,8731,70933,48504
7320075,73,2007,5,Karnataka,Bellary,43465,28723,20941,13968,12919,11973,77325,54664
7320085,73,2008,5,Karnataka,Bellary,42427,34819,22872,24157,14186,12456,79485,71432
7320095,73,2009,5,Karnataka,Bellary,51189,42234,29527,25468,10582,22658,91298,90360
7320105,73,2010,5,Karnataka,Bellary,45713,42361,32985,21789,12958,13716,91656,77866
7320115,73,2011,5,Karnataka,Bellary,47413,50621,28787,40817,5077,17696,81277,109134
7320125,73,2012,5,Karnataka,Bellary,39047,46564,16304,20203,9953,8893,65304,75660
7320135,73,2013,5,Karnataka,Bellary,54340,36706,21706,17537,10258,8263,86304,62506
7320145,73,2014,5,Karnataka,Bellary,56497,47004,26989,18313,12825,11012,96311,76329
7320155,73,2015,5,Karnataka,Bellary,56243,28437,27134,16541,9300,7830,92677,52808
7320165,73,2016,5,Karnataka,Bellary,52906,16777,28066,11611,7537,6432,88510,34820
7320175,73,2017,5,Karnataka,Bellary,33472,37197,19825,17638,6345,7146,59642,61981
7419905,74,1990,5,Karnataka,Dharwad,19283,6743,18045,5546,10650,3798,47978,16087
7419915,74,1991,5,Karnataka,Dharwad,22930,10728,22520,8738,12365,6463,57815,25929
7419925,74,1992,5,Karnataka,Dharwad,23119,9285,24349,5595,10898,1908,58366,16788
7419935,74,1993,5,Karnataka,Dharwad,23263,9469,18009,5147,7931,1821,49203,16437
7419945,74,1994,5,Karnataka,Dharwad,25233,9026,19119,2931,6422,2088,50774,14045
7419955,74,1995,5,Karnataka,Dharwad,29971,12145,20842,9473,8118,4472,58931,26090
7419965,74,1996,5,Karnataka,Dharwad,27448,9311,16042,4629,7706,2691,51196,16631
7419975,74,1997,5,Karnataka,Dharwad,36610,8691,28248,5797,10856,4796,75714,19284
7419985,74,1998,5,Karnataka,Dharwad,-1,-1,-1,-1,-1,-1,-1,-1
7419995,74,1999,5,Karnataka,Dharwad,-1,-1,-1,-1,-1,-1,-1,-1
7420005,74,2000,5,Karnataka,Dharwad,16410,4182,12918,4114,4583,1468,33911,9764
7420015,74,2001,5,Karnataka,Dharwad,10240,5062,8213,5594,3309,1392,21762,12048
7420025,74,2002,5,Karnataka,Dharwad,9153,4109,6997,4503,2204,1359,18354,9971
7420035,74,2003,5,Karnataka,Dharwad,4617,3672,2980,2591,1510,1078,9107,7341
7420045,74,2004,5,Karnataka,Dharwad,11303,4337,6948,3675,3643,1359,21894,9371
7420055,74,2005,5,Karnataka,Dharwad,14196,5524,11654,4264,4059,3708,29909,13496
7420065,74,2006,5,Karnataka,Dharwad,17490,5894,12628,6224,4089,3704,34207,15822
7420075,74,2007,5,Karnataka,Dharwad,19542,7881,11523,5186,7110,3151,38175,16218
7420085,74,2008,5,Karnataka,Dharwad,15565,7331,10980,6417,5957,3270,32502,17018
7420095,74,2009,5,Karnataka,Dharwad,15495,6717,14181,6724,5645,5883,35321,19324
7420105,74,2010,5,Karnataka,Dharwad,14613,7521,12653,6006,5666,3350,32932,16877
7420115,74,2011,5,Karnataka,Dharwad,14829,17029,10785,13863,2042,6205,27656,37097
7420125,74,2012,5,Karnataka,Dharwad,8315,9690,5465,5943,2510,4546,16290,20179
7420135,74,2013,5,Karnataka,Dharwad,13615,7982,6663,4246,3787,2776,24065,15004
7420145,74,2014,5,Karnataka,Dharwad,17471,7694,9929,4506,4792,3584,32192,15784
7420155,74,2015,5,Karnataka,Dharwad,17430,9926,9197,6892,2839,2015,29466,18833
7420165,74,2016,5,Karnataka,Dharwad,15904,4836,8060,5228,1647,1706,25611,11770
7420175,74,2017,5,Karnataka,Dharwad,12277,3380,5994,2642,2117,1535,20388,7557
7519905,75,1990,5,Karnataka,Belgaum,25954,16115,13465,6013,6379,2777,45798,24905
7519915,75,1991,5,Karnataka,Belgaum,23176,14802,12504,7823,4447,3361,40127,25986
7519925,75,1992,5,Karnataka,Belgaum,23178,14972,11818,4492,5488,1686,40484,21150
7519935,75,1993,5,Karnataka,Belgaum,27460,17515,8726,5679,3737,4076,39923,27270
7519945,75,1994,5,Karnataka,Belgaum,25683,15660,9610,3412,4166,3080,39459,22152
7519955,75,1995,5,Karnataka,Belgaum,26055,16926,8082,5585,4332,3317,38469,25828
7519965,75,1996,5,Karnataka,Belgaum,27398,17811,6744,3640,4272,2951,38414,24402
7519975,75,1997,5,Karnataka,Belgaum,39296,27604,19003,7916,7624,5995,65923,41515
7519985,75,1998,5,Karnataka,Belgaum,-1,-1,-1,-1,-1,-1,-1,-1
7519995,75,1999,5,Karnataka,Belgaum,-1,-1,-1,-1,-1,-1,-1,-1
7520005,75,2000,5,Karnataka,Belgaum,44682,31728,14600,13075,9382,8955,68664,53758
7520015,75,2001,5,Karnataka,Belgaum,40128,27962,12878,14745,8431,10428,61437,53135
7520025,75,2002,5,Karnataka,Belgaum,37394,26223,9350,10411,9058,7622,55802,44256
7520035,75,2003,5,Karnataka,Belgaum,19938,24708,5729,8816,6148,7447,31815,40971
7520045,75,2004,5,Karnataka,Belgaum,34080,29881,11428,14613,10065,11460,55573,55954
7520055,75,2005,5,Karnataka,Belgaum,39777,30442,14218,15329,13708,16113,67703,61884
7520065,75,2006,5,Karnataka,Belgaum,48990,27251,23255,13887,14668,17352,86913,58490
7520075,75,2007,5,Karnataka,Belgaum,45674,33968,18888,11022,18842,14454,83404,59444
7520085,75,2008,5,Karnataka,Belgaum,44035,43967,27366,29077,29253,26847,100654,99891
7520095,75,2009,5,Karnataka,Belgaum,54904,44362,33134,24950,26162,32241,114200,101553
7520105,75,2010,5,Karnataka,Belgaum,57323,44164,41738,22382,28615,18098,127676,84644
7520115,75,2011,5,Karnataka,Belgaum,45928,55458,24875,37246,9202,26542,80005,119246
7520125,75,2012,5,Karnataka,Belgaum,35167,51169,18278,14072,13903,14548,67348,79789
7520135,75,2013,5,Karnataka,Belgaum,46378,46465,23178,18542,13356,16234,82912,81241
7520145,75,2014,5,Karnataka,Belgaum,44942,47539,19768,18788,17770,18676,82480,85003
7520155,75,2015,5,Karnataka,Belgaum,52280,40505,27463,17120,15777,9526,95520,67151
7520165,75,2016,5,Karnataka,Belgaum,56661,43438,21990,23053,17170,17680,95821,84171
7520175,75,2017,5,Karnataka,Belgaum,44499,48379,18324,20905,14876,18388,77699,87672
7619905,76,1990,5,Karnataka,Bijapur,10892,7555,6393,4347,3299,1569,20584,13471
7619915,76,1991,5,Karnataka,Bijapur,12264,11128,10135,6597,2403,1381,24802,19106
7619925,76,1992,5,Karnataka,Bijapur,10267,9096,6299,3309,2049,992,18615,13397
7619935,76,1993,5,Karnataka,Bijapur,13253,11456,7432,4315,1726,1624,22411,17395
7619945,76,1994,5,Karnataka,Bijapur,12651,12944,7169,2757,3333,1955,23153,17656
7619955,76,1995,5,Karnataka,Bijapur,15319,13750,7509,4393,3607,2447,26435,20590
7619965,76,1996,5,Karnataka,Bijapur,16958,14088,6277,4124,3253,1885,26488,20097
7619975,76,1997,5,Karnataka,Bijapur,24196,16473,14030,5424,3671,3273,41897,25170
7619985,76,1998,5,Karnataka,Bijapur,-1,-1,-1,-1,-1,-1,-1,-1
7619995,76,1999,5,Karnataka,Bijapur,-1,-1,-1,-1,-1,-1,-1,-1
7620005,76,2000,5,Karnataka,Bijapur,10872,6521,6100,3443,1804,1645,18776,11609
7620015,76,2001,5,Karnataka,Bijapur,9001,9314,5999,3936,1485,1740,16485,14990
7620025,76,2002,5,Karnataka,Bijapur,11931,7890,5668,4336,1894,1569,19493,13795
7620035,76,2003,5,Karnataka,Bijapur,7320,8774,3911,5945,1360,2019,12591,16738
7620045,76,2004,5,Karnataka,Bijapur,10098,11427,5575,9228,2230,3019,17903,23674
7620055,76,2005,5,Karnataka,Bijapur,10914,9585,6969,6501,2927,4215,20810,20301
7620065,76,2006,5,Karnataka,Bijapur,15226,12385,11082,6085,3402,3520,29710,21990
7620075,76,2007,5,Karnataka,Bijapur,15509,12859,8974,7964,3556,3380,28039,24203
7620085,76,2008,5,Karnataka,Bijapur,13439,15120,9764,10675,5293,4106,28496,29901
7620095,76,2009,5,Karnataka,Bijapur,18425,16941,13684,9602,3193,7011,35302,33554
7620105,76,2010,5,Karnataka,Bijapur,18482,15779,16178,9623,5491,5470,40151,30872
7620115,76,2011,5,Karnataka,Bijapur,16971,19899,12067,17282,1414,7258,30452,44439
7620125,76,2012,5,Karnataka,Bijapur,10951,20939,6355,9918,3354,5266,20660,36123
7620135,76,2013,5,Karnataka,Bijapur,18165,16504,10543,7971,4826,4187,33534,28662
7620145,76,2014,5,Karnataka,Bijapur,16960,15666,13109,6183,5570,5560,35639,27409
7620155,76,2015,5,Karnataka,Bijapur,19985,15448,12623,7679,2729,2682,35337,25809
7620165,76,2016,5,Karnataka,Bijapur,17092,11965,11325,7290,2823,3734,31240,22989
7620175,76,2017,5,Karnataka,Bijapur,14351,13495,9957,6575,4081,3280,28389,23350
7719905,77,1990,5,Karnataka,Bidar,4337,2499,3067,1150,379,433,7783,4082
7719915,77,1991,5,Karnataka,Bidar,4199,2136,3466,1388,257,364,7922,3888
7719925,77,1992,5,Karnataka,Bidar,4095,1308,4093,882,289,111,8477,2301
7719935,77,1993,5,Karnataka,Bidar,4866,1688,2761,664,197,170,7824,2522
7719945,77,1994,5,Karnataka,Bidar,4769,953,2478,151,463,115,7710,1219
7719955,77,1995,5,Karnataka,Bidar,4604,2635,2988,1649,509,448,8101,4732
7719965,77,1996,5,Karnataka,Bidar,5384,1800,1973,743,314,287,7671,2830
7719975,77,1997,5,Karnataka,Bidar,6621,587,5627,1177,458,554,12706,2318
7719985,77,1998,5,Karnataka,Bidar,-1,-1,-1,-1,-1,-1,-1,-1
7719995,77,1999,5,Karnataka,Bidar,-1,-1,-1,-1,-1,-1,-1,-1
7720005,77,2000,5,Karnataka,Bidar,8284,2954,2816,3024,1659,724,12759,6702
7720015,77,2001,5,Karnataka,Bidar,7374,3912,5125,6217,742,1256,13241,11385
7720025,77,2002,5,Karnataka,Bidar,5845,3769,2906,5025,789,895,9540,9689
7720035,77,2003,5,Karnataka,Bidar,3025,2006,1703,1628,517,568,5245,4202
7720045,77,2004,5,Karnataka,Bidar,5458,3019,5259,2678,704,820,11421,6517
7720055,77,2005,5,Karnataka,Bidar,7029,3178,4989,2607,971,1658,12989,7443
7720065,77,2006,5,Karnataka,Bidar,8910,2227,6735,1933,1286,737,16931,4897
7720075,77,2007,5,Karnataka,Bidar,6259,2763,6743,1351,1323,874,14325,4988
7720085,77,2008,5,Karnataka,Bidar,6769,6579,7804,7700,2336,1229,16909,15508
7720095,77,2009,5,Karnataka,Bidar,7837,4692,7958,5113,2347,2435,18142,12240
7720105,77,2010,5,Karnataka,Bidar,11446,4353,12082,4132,2584,1133,26112,9618
7720115,77,2011,5,Karnataka,Bidar,9082,9358,10887,10336,1511,2952,21480,22646
7720125,77,2012,5,Karnataka,Bidar,6479,7900,3602,8198,2247,1689,12328,17787
7720135,77,2013,5,Karnataka,Bidar,9571,5391,3997,1998,909,1052,14477,8441
7720145,77,2014,5,Karnataka,Bidar,12266,3626,9590,3343,2192,1509,24048,8478
7720155,77,2015,5,Karnataka,Bidar,8684,4797,7676,4636,1534,454,17894,9887
7720165,77,2016,5,Karnataka,Bidar,7059,4799,5145,5867,742,1046,12946,11712
7720175,77,2017,5,Karnataka,Bidar,6694,3581,4578,3919,1449,939,12721,8439
7819905,78,1990,5,Karnataka,Raichur,24709,26593,12535,13274,7391,7356,44635,47223
7819915,78,1991,5,Karnataka,Raichur,29001,31846,15913,15076,7245,8892,52159,55814
7819925,78,1992,5,Karnataka,Raichur,27754,29634,15596,11453,5913,4133,49263,45220
7819935,78,1993,5,Karnataka,Raichur,35770,27737,15891,12305,5337,5069,56998,45111
7819945,78,1994,5,Karnataka,Raichur,33197,38775,15637,9727,7106,6051,55940,54553
7819955,78,1995,5,Karnataka,Raichur,36443,38465,15152,15945,7753,8882,59348,63292
7819965,78,1996,5,Karnataka,Raichur,32955,36235,11017,15063,4408,7655,48380,58953
7819975,78,1997,5,Karnataka,Raichur,35645,36476,19315,15719,8627,9085,63587,61280
7819985,78,1998,5,Karnataka,Raichur,-1,-1,-1,-1,-1,-1,-1,-1
7819995,78,1999,5,Karnataka,Raichur,-1,-1,-1,-1,-1,-1,-1,-1
7820005,78,2000,5,Karnataka,Raichur,33978,34534,17279,15470,8595,7247,59852,57251
7820015,78,2001,5,Karnataka,Raichur,30533,34307,13489,16333,5997,8444,50019,59084
7820025,78,2002,5,Karnataka,Raichur,34308,14416,13361,8120,6616,2994,54285,25530
7820035,78,2003,5,Karnataka,Raichur,26411,20793,11428,10382,5462,6177,43301,37352
7820045,78,2004,5,Karnataka,Raichur,34893,24357,17934,12497,8747,8062,61574,44916
7820055,78,2005,5,Karnataka,Raichur,33273,35064,16980,21708,7974,13266,58227,70038
7820065,78,2006,5,Karnataka,Raichur,32961,23480,18289,13725,6724,7448,57974,44653
7820075,78,2007,5,Karnataka,Raichur,38873,30770,18619,12600,10104,11145,67596,54515
7820085,78,2008,5,Karnataka,Raichur,36380,35638,17905,22909,13083,10515,67368,69062
7820095,78,2009,5,Karnataka,Raichur,43445,39866,26564,20878,9717,17648,79726,78392
7820105,78,2010,5,Karnataka,Raichur,48034,50497,37477,27308,13450,14089,98961,91894
7820115,78,2011,5,Karnataka,Raichur,49889,48520,30367,35754,5308,17137,85564,101411
7820125,78,2012,5,Karnataka,Raichur,42286,46051,16167,20403,7637,7272,66090,73726
7820135,78,2013,5,Karnataka,Raichur,50997,36753,18733,20998,9718,8822,79448,66573
7820145,78,2014,5,Karnataka,Raichur,50151,48185,26814,22059,12387,12614,89352,82858
7820155,78,2015,5,Karnataka,Raichur,53913,28057,27786,16738,9493,6504,91192,51299
7820165,78,2016,5,Karnataka,Raichur,47715,18773,25991,13298,7351,4108,81057,36179
7820175,78,2017,5,Karnataka,Raichur,41851,38478,24632,20179,6994,7104,73477,65761
7919905,79,1990,5,Karnataka,Gulbarga,11239,4370,11291,4343,1414,750,23944,9463
7919915,79,1991,5,Karnataka,Gulbarga,8362,4837,12996,3947,899,1196,22257,9980
7919925,79,1992,5,Karnataka,Gulbarga,7855,5178,12694,3409,1102,395,21651,8982
7919935,79,1993,5,Karnataka,Gulbarga,5815,4114,5728,2164,784,486,12327,6764
7919945,79,1994,5,Karnataka,Gulbarga,8193,3666,9395,1320,1470,788,19058,5774
7919955,79,1995,5,Karnataka,Gulbarga,9629,6685,10954,5522,2035,1772,22618,13979
7919965,79,1996,5,Karnataka,Gulbarga,8502,4635,7127,2435,873,567,16502,7637
7919975,79,1997,5,Karnataka,Gulbarga,11332,4742,14660,2466,876,875,26868,8083
7919985,79,1998,5,Karnataka,Gulbarga,-1,-1,-1,-1,-1,-1,-1,-1
7919995,79,1999,5,Karnataka,Gulbarga,-1,-1,-1,-1,-1,-1,-1,-1
7920005,79,2000,5,Karnataka,Gulbarga,17118,10707,17409,8500,2330,2390,36857,21597
7920015,79,2001,5,Karnataka,Gulbarga,15693,14522,16679,11914,1955,2846,34327,29282
7920025,79,2002,5,Karnataka,Gulbarga,15533,16286,13300,11094,2429,2909,31262,30289
7920035,79,2003,5,Karnataka,Gulbarga,17285,18635,13238,11327,2973,5197,33496,35159
7920045,79,2004,5,Karnataka,Gulbarga,22548,20447,18428,14670,3507,5388,44483,40505
7920055,79,2005,5,Karnataka,Gulbarga,23253,20915,20078,14530,3887,7374,47218,42819
7920065,79,2006,5,Karnataka,Gulbarga,28466,19585,24040,12535,5584,6530,58090,38650
7920075,79,2007,5,Karnataka,Gulbarga,28205,18469,21004,8149,7116,6037,56325,32655
7920085,79,2008,5,Karnataka,Gulbarga,27246,27455,26222,18914,8624,6269,62092,52638
7920095,79,2009,5,Karnataka,Gulbarga,32616,32852,30065,21496,8004,15482,70685,69830
7920105,79,2010,5,Karnataka,Gulbarga,34916,31200,37190,19537,8779,8887,80885,59624
7920115,79,2011,5,Karnataka,Gulbarga,22335,19661,20922,24503,2260,7138,45517,51302
7920125,79,2012,5,Karnataka,Gulbarga,12487,15514,9108,13612,3425,2547,25020,31673
7920135,79,2013,5,Karnataka,Gulbarga,13718,9899,10726,4752,1880,2432,26324,17083
7920145,79,2014,5,Karnataka,Gulbarga,16969,10430,14812,6106,5296,3845,37077,20381
7920155,79,2015,5,Karnataka,Gulbarga,16568,13043,18089,9955,2332,1134,36989,24132
7920165,79,2016,5,Karnataka,Gulbarga,15360,10566,14451,9745,1510,2398,31322,22709
7920175,79,2017,5,Karnataka,Gulbarga,14531,4926,12680,2340,2283,1015,29494,8281
8019905,80,1990,5,Karnataka,Dakshina Kannada,4594,4282,2569,2595,5083,4401,12246,11278
8019915,80,1991,5,Karnataka,Dakshina Kannada,3869,4666,2705,2494,7586,3803,14160,10963
8019925,80,1992,5,Karnataka,Dakshina Kannada,4194,3940,2576,2462,4712,3818,11482,10220
8019935,80,1993,5,Karnataka,Dakshina Kannada,4833,4031,2475,2078,5188,6154,12496,12263
8019945,80,1994,5,Karnataka,Dakshina Kannada,4161,3060,2120,998,5389,2958,11670,7016
8019955,80,1995,5,Karnataka,Dakshina Kannada,5763,4657,1991,1756,3540,3080,11294,9493
8019965,80,1996,5,Karnataka,Dakshina Kannada,5114,3790,1725,1389,3599,2492,10438,7671
8019975,80,1997,5,Karnataka,Dakshina Kannada,7211,3986,2316,1277,7512,4618,17039,9881
8019985,80,1998,5,Karnataka,Dakshina Kannada,-1,-1,-1,-1,-1,-1,-1,-1
8019995,80,1999,5,Karnataka,Dakshina Kannada,-1,-1,-1,-1,-1,-1,-1,-1
8020005,80,2000,5,Karnataka,Dakshina Kannada,3631,1680,2878,1064,3401,1430,9910,4174
8020015,80,2001,5,Karnataka,Dakshina Kannada,2359,1895,2054,1298,2424,1646,6837,4839
8020025,80,2002,5,Karnataka,Dakshina Kannada,2598,2081,2669,1343,3118,1961,8385,5385
8020035,80,2003,5,Karnataka,Dakshina Kannada,2579,2732,2072,1317,2876,2243,7527,6292
8020045,80,2004,5,Karnataka,Dakshina Kannada,3012,1738,2615,1128,3804,2140,9431,5006
8020055,80,2005,5,Karnataka,Dakshina Kannada,2993,2396,1408,2014,2659,2869,7060,7279
8020065,80,2006,5,Karnataka,Dakshina Kannada,3576,2398,1688,1731,5621,3102,10885,7231
8020075,80,2007,5,Karnataka,Dakshina Kannada,3484,1865,2134,889,7749,2430,13367,5184
8020085,80,2008,5,Karnataka,Dakshina Kannada,4172,2555,2458,1453,3674,2572,10304,6580
8020095,80,2009,5,Karnataka,Dakshina Kannada,4834,2698,3833,1648,3991,3485,12658,7831
8020105,80,2010,5,Karnataka,Dakshina Kannada,3531,4920,1608,2955,2132,3761,7271,11636
8020115,80,2011,5,Karnataka,Dakshina Kannada,3841,3902,1799,2262,1670,5042,7310,11206
8020125,80,2012,5,Karnataka,Dakshina Kannada,3691,3858,1456,1822,2690,2218,7837,7898
8020135,80,2013,5,Karnataka,Dakshina Kannada,3230,3041,1300,1167,1773,2112,6303,6320
8020145,80,2014,5,Karnataka,Dakshina Kannada,3998,4207,2125,2081,2735,3681,8858,9969
8020155,80,2015,5,Karnataka,Dakshina Kannada,3552,4193,1380,3011,2500,3964,7432,11168
8020165,80,2016,5,Karnataka,Dakshina Kannada,3397,3508,1753,2727,2952,4251,8102,10486
8020175,80,2017,5,Karnataka,Dakshina Kannada,3150,4049,1901,2937,3457,3981,8508,10967
8119905,81,1990,5,Karnataka,Uttara Kannada,1892,916,1074,359,1147,1101,4113,2376
8119915,81,1991,5,Karnataka,Uttara Kannada,2010,1280,1196,792,1679,1050,4885,3122
8119925,81,1992,5,Karnataka,Uttara Kannada,1595,1110,1061,845,1164,623,3820,2578
8119935,81,1993,5,Karnataka,Uttara Kannada,1833,904,952,353,395,328,3180,1585
8119945,81,1994,5,Karnataka,Uttara Kannada,2460,836,967,199,580,204,4007,1239
8119955,81,1995,5,Karnataka,Uttara Kannada,2266,1320,1225,1059,908,882,4399,3261
8119965,81,1996,5,Karnataka,Uttara Kannada,2164,568,525,325,655,296,3344,1189
8119975,81,1997,5,Karnataka,Uttara Kannada,3384,594,1998,395,1014,269,6396,1258
8119985,81,1998,5,Karnataka,Uttara Kannada,-1,-1,-1,-1,-1,-1,-1,-1
8119995,81,1999,5,Karnataka,Uttara Kannada,-1,-1,-1,-1,-1,-1,-1,-1
8120005,81,2000,5,Karnataka,Uttara Kannada,3139,1166,1946,1214,1429,909,6514,3289
8120015,81,2001,5,Karnataka,Uttara Kannada,2783,1106,1636,1333,942,842,5361,3281
8120025,81,2002,5,Karnataka,Uttara Kannada,2115,1042,1114,954,1072,642,4301,2638
8120035,81,2003,5,Karnataka,Uttara Kannada,2451,1077,1454,953,1212,529,5117,2559
8120045,81,2004,5,Karnataka,Uttara Kannada,3145,1031,2131,1285,1980,822,7256,3138
8120055,81,2005,5,Karnataka,Uttara Kannada,4333,1530,2161,1637,2046,1293,8540,4460
8120065,81,2006,5,Karnataka,Uttara Kannada,5048,1161,2964,1350,2223,1065,10235,3576
8120075,81,2007,5,Karnataka,Uttara Kannada,4338,1579,2225,1333,2104,1186,8667,4098
8120085,81,2008,5,Karnataka,Uttara Kannada,5981,2440,3515,3106,3115,1032,12611,6578
8120095,81,2009,5,Karnataka,Uttara Kannada,5695,2365,4704,2384,2276,1698,12675,6447
8120105,81,2010,5,Karnataka,Uttara Kannada,4762,2755,3585,1499,2775,1731,11122,5985
8120115,81,2011,5,Karnataka,Uttara Kannada,4660,2819,3434,2725,862,1639,8956,7183
8120125,81,2012,5,Karnataka,Uttara Kannada,3539,2482,1401,1388,1278,885,6218,4755
8120135,81,2013,5,Karnataka,Uttara Kannada,4714,2549,1947,1298,1352,859,8013,4706
8120145,81,2014,5,Karnataka,Uttara Kannada,5570,2541,2982,1345,2092,862,10644,4748
8120155,81,2015,5,Karnataka,Uttara Kannada,5948,4092,2652,1895,2018,1344,10618,7331
8120165,81,2016,5,Karnataka,Uttara Kannada,6704,1942,2241,1578,1751,1101,10696,4621
8120175,81,2017,5,Karnataka,Uttara Kannada,7012,1769,2828,1222,2534,1311,12374,4302
8219905,82,1990,5,Karnataka,Kodagu,5216,3938,2522,2059,6660,2851,14398,8848
8219915,82,1991,5,Karnataka,Kodagu,5153,4671,4145,2676,3071,3199,12369,10546
8219925,82,1992,5,Karnataka,Kodagu,3984,2679,2956,1395,3891,1645,10831,5719
8219935,82,1993,5,Karnataka,Kodagu,4294,3812,1767,2230,1524,4393,7585,10435
8219945,82,1994,5,Karnataka,Kodagu,6636,2579,3966,1484,3619,3658,14221,7721
8219955,82,1995,5,Karnataka,Kodagu,7164,4985,3779,3743,5288,5311,16231,14039
8219965,82,1996,5,Karnataka,Kodagu,6271,2945,3012,1917,4407,2388,13690,7250
8219975,82,1997,5,Karnataka,Kodagu,9266,3906,6289,2908,9963,4147,25518,10961
8219985,82,1998,5,Karnataka,Kodagu,-1,-1,-1,-1,-1,-1,-1,-1
8219995,82,1999,5,Karnataka,Kodagu,-1,-1,-1,-1,-1,-1,-1,-1
8220005,82,2000,5,Karnataka,Kodagu,10901,3524,6767,2081,9563,2687,27231,8292
8220015,82,2001,5,Karnataka,Kodagu,6286,3172,4434,1779,6836,2394,17556,7345
8220025,82,2002,5,Karnataka,Kodagu,6498,5050,3703,2884,6646,3722,16847,11656
8220035,82,2003,5,Karnataka,Kodagu,5911,4137,3406,2102,5409,1470,14726,7709
8220045,82,2004,5,Karnataka,Kodagu,7708,3789,5086,2850,8404,2899,21198,9538
8220055,82,2005,5,Karnataka,Kodagu,8713,4409,5262,3514,8493,3981,22468,11904
8220065,82,2006,5,Karnataka,Kodagu,10554,5437,6683,2540,7267,3734,24504,11711
8220075,82,2007,5,Karnataka,Kodagu,9740,6224,7184,2676,8684,3572,25608,12472
8220085,82,2008,5,Karnataka,Kodagu,11131,6660,5880,4944,10110,3567,27121,15171
8220095,82,2009,5,Karnataka,Kodagu,13246,6415,8072,4484,11172,9936,32490,20835
8220105,82,2010,5,Karnataka,Kodagu,12585,9019,10136,5367,10125,4905,32846,19291
8220115,82,2011,5,Karnataka,Kodagu,9837,10980,8333,10738,5517,11268,23687,32986
8220125,82,2012,5,Karnataka,Kodagu,6879,7378,3004,4729,6752,5291,16635,17398
8220135,82,2013,5,Karnataka,Kodagu,12087,6215,6863,4197,8362,4294,27312,14706
8220145,82,2014,5,Karnataka,Kodagu,11237,8390,6893,4265,8802,5780,26932,18435
8220155,82,2015,5,Karnataka,Kodagu,13147,9070,8044,5202,10922,6620,32113,20892
8220165,82,2016,5,Karnataka,Kodagu,12320,5196,7414,4354,7362,4300,27096,13850
