Key,Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha)
513199111,513,1991,11,Tamil Nadu,Chidambanar Toothukudi,31.95,0,0.13,0.08,0.21,0.26,0.06,0.46,0,0.01,0.01,0.24,0.26,1.39,0.02,0,0.23,2.77,10.91,-1
513199211,513,1992,11,Tamil Nadu,Chidambanar Toothukudi,27.03,0,0.06,0.01,0.07,0.16,0.17,0.48,0,0.01,0.01,0.24,0.26,0.86,0.01,0,0.22,2.84,13.06,-1
513199311,513,1993,11,Tamil Nadu,Chidambanar Toothukudi,28.66,0,0,0.34,0.35,0.47,0.12,0.75,0,0,0.01,0.2,0.21,1.29,0,0,0.11,2.64,12.64,0.087
513199411,513,1994,11,Tamil Nadu,Chidambanar Toothukudi,30.12,0,0,0.18,0.19,0.77,0.23,0.67,0,0.03,0.03,0.3,0.36,1.1,0.03,0,0.2,3.1,13.4,-1
513199511,513,1995,11,Tamil Nadu,Chidambanar Toothukudi,22.64,0,0,0.15,0.15,0.14,0.29,0.43,0,0,0.02,0.25,0.27,0.64,0.05,0,0.19,2.21,12.5,0.162
513199611,513,1996,11,Tamil Nadu,Chidambanar Toothukudi,14.41,0,0.15,0.06,0.21,0.5,0.4,0.38,0,0,0.01,1.04,1.05,0.56,0.1,0,0.09,1.67,12.98,0.358
513199711,513,1997,11,Tamil Nadu,Chidambanar Toothukudi,17.91,0,0.08,0.12,0.2,0.19,0.33,0.36,0,0,0.01,0.91,0.92,0.66,0.11,0,0.09,2.22,12.94,0.461
513199811,513,1998,11,Tamil Nadu,Chidambanar Toothukudi,21.66,0,0.03,0.02,0.05,0.37,0.5,0.29,0,0,0.01,0.6,0.62,1.29,0.25,0,0.1,2.04,13.16,0.018
513199911,513,1999,11,Tamil Nadu,Chidambanar Toothukudi,17.6,0,0.03,0.05,0.08,0.21,0.88,0.36,0,0,0,0.21,0.21,0.89,0.1,0,0.12,1.33,13.69,0.025
513200011,513,2000,11,Tamil Nadu,Chidambanar Toothukudi,15.62,0,0.07,0.01,0.08,0.38,0.57,0.22,0,0,0,0.32,0.32,0.65,0,0,0.11,1.2,13.88,0.064
513200111,513,2001,11,Tamil Nadu,Chidambanar Toothukudi,10.2,0,0.03,0.01,0.04,0.1,0.38,0.26,0,0,0,0.08,0.08,0.5,0.01,0,0.11,0.6,14.3,0.066
513200211,513,2002,11,Tamil Nadu,Chidambanar Toothukudi,14.72,0,-1,-1,0.06,0.11,0.39,0.16,0,0,0,0.08,0.08,0.57,0.01,0,0.11,0.62,12.93,0.077
513200311,513,2003,11,Tamil Nadu,Chidambanar Toothukudi,13.54,0,-1,-1,0.01,0.2,0.92,0.15,0,0,0,0.41,0.41,0.24,0.04,0,0.07,0.88,12.43,0.282
513200411,513,2004,11,Tamil Nadu,Chidambanar Toothukudi,16.42,0,-1,-1,0.06,0.19,0.68,0.05,0,0,0,0.26,0.26,0.34,0,0,0.06,0.53,13.41,0.036
513200511,513,2005,11,Tamil Nadu,Chidambanar Toothukudi,19.93,0,-1,-1,0.2,0.12,0.94,0.06,0,0,0,0.18,0.18,0.47,0.08,0,0.16,0.75,14.36,0.175
513200611,513,2006,11,Tamil Nadu,Chidambanar Toothukudi,21.38,0,0,0.03,0.03,0.06,0.82,0.03,0,0,0,0.15,0.15,0.29,0.01,0,0.22,0.51,14.47,0.07
513200711,513,2007,11,Tamil Nadu,Chidambanar Toothukudi,18.06,0,0,0.1,0.1,0.13,1.14,0.03,0,0,0,0.17,0.17,0.38,0.02,0,0.23,0.44,14.97,0.084
513200811,513,2008,11,Tamil Nadu,Chidambanar Toothukudi,22.4,0,0,0.08,0.08,0.19,2.16,0.25,0,0,0,0.04,0.04,0.22,0.04,0,0.25,0.4,14.29,0.077
513200911,513,2009,11,Tamil Nadu,Chidambanar Toothukudi,19.55,0,0,0.08,0.08,0.16,1.83,0.03,0,0,0,0.05,0.05,0.16,0.01,0,0.43,0.29,14.34,14.628
513201011,513,2010,11,Tamil Nadu,Chidambanar Toothukudi,20.01,0,0,0.03,0.03,0.08,1.74,0.09,0,0,0,0.49,0.49,0.22,0.01,-1,0.56,0.27,14.8,0.083
513201111,513,2011,11,Tamil Nadu,Chidambanar Toothukudi,17.68,0,0,0.08,0.08,0.09,1.66,0.01,0,0,0,0.36,0.36,0.35,0.03,0,0.58,0.56,14.83,0.208
513201211,513,2012,11,Tamil Nadu,Chidambanar Toothukudi,6.23,0,0,0.08,0.08,0.11,0.69,0,0,0,0,0.2,0.2,0.32,0.04,0,0.46,0.36,14.65,0.064
513201311,513,2013,11,Tamil Nadu,Chidambanar Toothukudi,11.73,0,0,0.1,0.1,0.11,1.16,0,0,0,0,0.07,0.07,0.35,0,0,0.2,0.36,13.76,0.09
513201411,513,2014,11,Tamil Nadu,Chidambanar Toothukudi,16.28,0,0,0.14,0.14,0.06,0.51,0,0,0,0.02,0.22,0.24,0.14,0.01,0,0.1,0.43,14.05,0.036
513201511,513,2015,11,Tamil Nadu,Chidambanar Toothukudi,18.56,0,0,0.03,0.03,0,0.07,0,0,0,0,0.01,0.01,0.45,0,0,0.18,0.4,14.19,0.006
513201611,513,2016,11,Tamil Nadu,Chidambanar Toothukudi,4.81,-1,-1,0.01,0.01,0.06,0.38,-1,-1,-1,-1,0.07,0.07,0.17,0.02,-1,0.16,0.47,14.41,0.009
51419907,514,1990,7,Maharashtra,Jalna,0.9,27.8,0,12.9,12.9,0,0.8,0,0,8.2,0.8,0.4,9.4,3.6,0,0,16.4,15.8,3.4,0
51419917,514,1991,7,Maharashtra,Jalna,1,18.6,0.7,12.1,12.8,0,0.2,0,0,6.7,0,0,6.7,2.7,0,0,16.1,7.5,3.3,1.8
51419927,514,1992,7,Maharashtra,Jalna,1.6,23.5,0.7,18.1,18.8,0,0,0,0,7.7,0,0,7.7,1.8,0,0,15.8,16.5,5,1.4
51419937,514,1993,7,Maharashtra,Jalna,0,21,0,17.5,17.5,0,0.5,0,0,7.6,0,0.1,7.7,1.6,0,0,10.7,7.6,3.6,1.6
51419947,514,1994,7,Maharashtra,Jalna,0.8,24.5,0.2,20.8,21,0,0.6,0,0,9.8,0,1.1,10.9,2.1,0,0,23.3,20.7,5,1.3
51419957,514,1995,7,Maharashtra,Jalna,0,15.6,0.3,13.8,14.1,0.1,0.4,0,0,6.9,0,0.4,7.3,1.9,0,0,22.1,10.7,8.6,0.7
51419967,514,1996,7,Maharashtra,Jalna,0,17.4,0.2,14,14.2,0,0.4,0,0,7.3,0,0,7.3,1.8,0,0,10.5,7.7,9.2,1.2
51419977,514,1997,7,Maharashtra,Jalna,0.5,22,0.1,17.2,17.3,0,0.4,0,0,7,0,0,7,1.3,0,0,11.4,31.9,9.2,1.2
51419987,514,1998,7,Maharashtra,Jalna,0.5,23.4,0.3,16,16.3,1.1,0.5,0,0,7.1,0,0,7.1,1.7,0,0,8.7,31.6,6.5,1
51419997,514,1999,7,Maharashtra,Jalna,0.4,25.5,0.2,13.9,14.1,1,0.8,0,0,6.2,0,0,6.2,1.7,0,0,14.6,30.1,7.3,0.9
51420007,514,2000,7,Maharashtra,Jalna,0,23,0,15.9,15.9,0,1.1,0,0,8,0,0.1,8.1,1.4,0,0,16.3,6.6,8.5,1.3
51420017,514,2001,7,Maharashtra,Jalna,0,25.2,0,16.7,16.7,0,0.7,0,0,7.3,0,0.1,7.4,0.7,0,0,14.6,21.6,13.8,1.3
51420027,514,2002,7,Maharashtra,Jalna,0.6,23.5,0.1,13.8,13.9,1.6,0.9,0,0,7.3,0,0.1,7.4,0.2,0,0,17.7,11.3,18.6,1.3
51420037,514,2003,7,Maharashtra,Jalna,0,16.8,0,15.9,15.9,0,-1,0,0,5.9,0,-1,-1,0,0,0,-1,14.7,-1,-1
51420047,514,2004,7,Maharashtra,Jalna,0,18,0,14,14,0,0,0,0,5.7,0,-1,-1,1.5,0,0,5.1,14.9,-1,-1
51420057,514,2005,7,Maharashtra,Jalna,0,22.3,0,14.9,14.9,0,0.1,0,0,7.3,0,-1,-1,1.5,0,0,-1,17.1,-1,-1
51420067,514,2006,7,Maharashtra,Jalna,0,32.1,0,15.8,15.8,0,0.2,0,0,7.9,0,-1,-1,0.7,0,0,-1,18.1,-1,-1
51420077,514,2007,7,Maharashtra,Jalna,0,24.1,0,15.6,15.6,0,0,0,0,7.1,0,-1,-1,0.1,0,0,-1,21.5,-1,-1
51420087,514,2008,7,Maharashtra,Jalna,0,17.9,0,16.1,16.1,0,0,0,0,7.4,0,-1,-1,0.2,0,0,-1,24.4,-1,-1
51519907,515,1990,7,Maharashtra,Latur,1.5,16.1,0,8.6,8.6,1.3,2.2,0,0,7.1,10.4,0.1,17.6,6.1,0,0.1,14.4,0,3,0
51519917,515,1991,7,Maharashtra,Latur,1.8,8.3,0,0.9,0.9,0,1.6,0,0,3.7,0,0.4,4.1,9.9,0,0,14.8,0,1.3,0.1
51519927,515,1992,7,Maharashtra,Latur,0,10.8,0,0.4,0.4,0,1,0,0,6.4,0,0,6.4,2.6,0,0,12,0.1,2.3,0
51519937,515,1993,7,Maharashtra,Latur,0,12.4,0,6.2,6.2,0,1,0,0,7.4,0,0,7.4,2.3,0,0,11.3,0,2.1,0.1
51519947,515,1994,7,Maharashtra,Latur,0,9,0,3.4,3.4,0,0.3,0,0,6.7,0,0,6.7,1.1,0,0,20.9,0.1,2.6,0.6
51519957,515,1995,7,Maharashtra,Latur,0,9.9,0,1.2,1.2,0,0.1,0,0,0.4,0,0,0.4,0.7,0,0,19.3,0,2.7,0.4
51519967,515,1996,7,Maharashtra,Latur,0,11.9,0,2.2,2.2,0,0.2,0,0,3.8,0,0,3.8,1.1,0,0,21.2,0,9.4,1.9
51519977,515,1997,7,Maharashtra,Latur,0,12.1,0,0,0,0,0.2,0,0,4.1,0,0,4.1,1.2,0,0,12.1,0.1,6.5,2.2
51519987,515,1998,7,Maharashtra,Latur,0,10.5,0,0.5,0.5,0,0.5,0,0,3.1,0,0,3.1,2.6,0,0,24.5,0.1,6.1,2.1
51519997,515,1999,7,Maharashtra,Latur,0,9.7,0,0.5,0.5,0,0.8,0,0,3.6,0,0,3.6,2.3,0,0,29.5,0.1,7.4,1.8
51520007,515,2000,7,Maharashtra,Latur,0,17,0,5.7,5.7,0,0.9,0,0,3.7,0,0.4,4.1,0.8,0,0,31.2,0,6.9,1.8
51520017,515,2001,7,Maharashtra,Latur,0,18.1,0,5.7,5.7,0,0.6,0,0,3.5,0,0.4,3.9,0.4,0,0,36.7,0,12.5,2
51520027,515,2002,7,Maharashtra,Latur,0,10.8,0,1.4,1.4,0,0.5,0,0,3.5,0,0.4,3.9,0.8,0,0,34.4,0,10.3,2
51520037,515,2003,7,Maharashtra,Latur,0,19.4,0,5,5,0,-1,0,0,5,0,-1,-1,0,0,0,-1,0,-1,-1
51520047,515,2004,7,Maharashtra,Latur,0,20.6,0,6.1,6.1,0,0.4,0,0,5.5,0,-1,-1,0.3,0,0,15.5,0,-1,-1
51520057,515,2005,7,Maharashtra,Latur,0,29.5,0,7.8,7.8,0,0.6,0,0,10.4,0,-1,-1,0.8,0,0,-1,0,-1,-1
51520067,515,2006,7,Maharashtra,Latur,0,32.3,0,7.7,7.7,0,0.6,0,0,12.5,0,-1,-1,0.8,0,0,-1,0,-1,-1
51520077,515,2007,7,Maharashtra,Latur,0,37.8,0,7.4,7.4,0,0.4,0,0,12.9,0,-1,-1,0.8,0,0,-1,0,-1,-1
51520087,515,2008,7,Maharashtra,Latur,0,28.6,0,7.2,7.2,0,0.5,0,0,12.2,0,-1,-1,0.8,0,0,-1,0,-1,-1
51619907,516,1990,7,Maharashtra,Gadchiroli,48.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.5,0
51619917,516,1991,7,Maharashtra,Gadchiroli,51.7,0.4,0,0.1,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.5,0
51619927,516,1992,7,Maharashtra,Gadchiroli,48.5,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.5,0.1
51619937,516,1993,7,Maharashtra,Gadchiroli,54.2,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0
51619947,516,1994,7,Maharashtra,Gadchiroli,47.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.6,0
51619957,516,1995,7,Maharashtra,Gadchiroli,49.6,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,0.7,0
51619967,516,1996,7,Maharashtra,Gadchiroli,51.9,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,1,0.2
51619977,516,1997,7,Maharashtra,Gadchiroli,54,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,0.6,0.2
51619987,516,1998,7,Maharashtra,Gadchiroli,57.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.7,0
51619997,516,1999,7,Maharashtra,Gadchiroli,58.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,1,0
51620007,516,2000,7,Maharashtra,Gadchiroli,52.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.1
51620017,516,2001,7,Maharashtra,Gadchiroli,56.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.1
51620027,516,2002,7,Maharashtra,Gadchiroli,54.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.1
51620037,516,2003,7,Maharashtra,Gadchiroli,52.6,0.3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51620047,516,2004,7,Maharashtra,Gadchiroli,54.4,0.2,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,-1
51620057,516,2005,7,Maharashtra,Gadchiroli,59.8,0.2,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51620067,516,2006,7,Maharashtra,Gadchiroli,54.1,0.3,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51620077,516,2007,7,Maharashtra,Gadchiroli,56.1,0.4,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51620087,516,2008,7,Maharashtra,Gadchiroli,55.4,0.3,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51719907,517,1990,7,Maharashtra,Sindhudurg,4,0,0,0,0,0,0,0,0,0,0,1,1,2.6,0,0,0.2,0,10,0
51719917,517,1991,7,Maharashtra,Sindhudurg,3.1,0,0,0,0,0,0,0,0,0,0,0.9,0.9,2.9,0.2,0,0.2,0,10.4,0
51719927,517,1992,7,Maharashtra,Sindhudurg,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0.2,0,12.2,0
51719937,517,1993,7,Maharashtra,Sindhudurg,5.4,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,14.1,0
51719947,517,1994,7,Maharashtra,Sindhudurg,4.6,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0.2,0,13.6,0
51719957,517,1995,7,Maharashtra,Sindhudurg,5.4,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,15.3,0
51719967,517,1996,7,Maharashtra,Sindhudurg,5.4,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,12.1,8
51719977,517,1997,7,Maharashtra,Sindhudurg,5.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.2,0,11.9,7.8
51719987,517,1998,7,Maharashtra,Sindhudurg,6.3,0,0,0,0,0,0.1,0,0,0,0,0,0,4.8,0,0,0.2,0,12.2,3
51719997,517,1999,7,Maharashtra,Sindhudurg,6,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0.2,0,15.7,2.4
51720007,517,2000,7,Maharashtra,Sindhudurg,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,2.3,0.2
51720017,517,2001,7,Maharashtra,Sindhudurg,4.3,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,2.6,0.2
51720027,517,2002,7,Maharashtra,Sindhudurg,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,2.8,0.2
51720037,517,2003,7,Maharashtra,Sindhudurg,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1
51720047,517,2004,7,Maharashtra,Sindhudurg,4.3,0,0,0,0,0,0,0,0,0,0,-1,-1,3.4,0,0,0,0,-1,-1
51720057,517,2005,7,Maharashtra,Sindhudurg,4.2,0,0,0,0,0,0,0,0,0,0,-1,-1,3.4,0,0,-1,0,-1,-1
51720067,517,2006,7,Maharashtra,Sindhudurg,4.1,0,0,0,0,0,0,0,0,0,0,-1,-1,3.4,0,0,-1,0,-1,-1
51720077,517,2007,7,Maharashtra,Sindhudurg,4.2,0,0,0,0,0,0,0,0,0,0,-1,-1,3.5,0,0,-1,0,-1,-1
51720087,517,2008,7,Maharashtra,Sindhudurg,4.1,0,0,0,0,0,0,0,0,0,0,-1,-1,3.5,0,0,-1,0,-1,-1
51819903,518,1990,3,Gujarat,Gandhinagar,5.7,8.2,-1,-1,0,4.6,0,0,0,0,0.3,0,0.3,0,0.1,0,0,2,2.6,-1
51819913,518,1991,3,Gujarat,Gandhinagar,7.2,9.5,-1,-1,0,5.8,0.1,0,0.3,0,0,0,0,0,0,0,0,2.4,3,-1
51819923,518,1992,3,Gujarat,Gandhinagar,7.7,9.7,-1,-1,0,5.8,0.1,0,0.2,0,0,0,0,0.1,0,0,0,2.4,2.9,-1
51819933,518,1993,3,Gujarat,Gandhinagar,7.5,8.1,-1,-1,0,4.3,0,0,0.1,0,0,0,0,0.1,0,0,0,1.7,3.9,-1
51819943,518,1994,3,Gujarat,Gandhinagar,7.5,9.8,-1,-1,0,6.5,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,11.229
51819953,518,1995,3,Gujarat,Gandhinagar,7.5,10.8,-1,-1,0,5.8,0.1,0,0.1,0,0,0,0,0.2,0,0,0,2.3,3.7,0.039
51819963,518,1996,3,Gujarat,Gandhinagar,7.9,9,-1,-1,0,6,0,0,0.1,0,0,0,0,0.1,0,0,0,3.6,0,0.046
51819973,518,1997,3,Gujarat,Gandhinagar,8.4,8.9,-1,-1,0,5.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51819983,518,1998,3,Gujarat,Gandhinagar,7.7,9.5,0,0,0,5.2,0,0,0,0.1,0,0,0.1,0.2,0,0,0,3.2,6.8,5.9
51819993,518,1999,3,Gujarat,Gandhinagar,9.2,8.6,0,0,0,4,0,0,0.5,0,0,0,0,0.1,0,0,0,3,7.6,4.2
51820003,518,2000,3,Gujarat,Gandhinagar,18.6,22.7,0,0,0,14.7,0.2,0,0.6,0,0,0.1,0.1,0.4,0,23.2,0,13,16,11.5
51820013,518,2001,3,Gujarat,Gandhinagar,14.1,22.6,0,0,0,13.2,0.2,0,1,0,0,0.3,0.3,0.3,0,0,0,13.3,16.2,11.8
51820023,518,2002,3,Gujarat,Gandhinagar,14.6,21.8,0,0,0,13,0.2,0,0.8,0,0,0.2,0.2,0.9,0,0,0,13,17.3,12.2
51820033,518,2003,3,Gujarat,Gandhinagar,14.3,22.2,0,0,0,6.6,0.3,0,0.1,0.2,0,0.1,0.3,0.3,0,0,0,16.7,15.5,6.9
51820043,518,2004,3,Gujarat,Gandhinagar,13.6,20.8,0,0.4,0.4,6.1,0.3,0,0.1,0.2,0,0.1,0.3,0,0,0,0,24.6,14,7.968
51820053,518,2005,3,Gujarat,Gandhinagar,11.4,26.2,0,0.2,0.2,6.4,0.1,0,0.3,0.2,0,0.2,0.4,0.4,0,0,0,18.1,14.7,11.5
51820063,518,2006,3,Gujarat,Gandhinagar,11.1,27.5,3.1,0,3.1,7.7,0,0,0.1,0,0.1,0.1,0.2,0.7,0,0,0,26.7,15.4,10.8
51820073,518,2007,3,Gujarat,Gandhinagar,14.7,40.7,3.2,0,3.2,8.5,0,0,0.1,0.2,0,0.1,0.3,0.4,0,0,0,32.2,13.8,10.8
51820083,518,2008,3,Gujarat,Gandhinagar,10.6,28.7,0,0,0,9.6,0,0,0,0.2,0,0.1,0.3,2.7,0,0,0,31.1,24.7,12.6
51820093,518,2009,3,Gujarat,Gandhinagar,7.1,29.1,2.3,0,2.3,10.8,0.1,0,0,0,0,0.8,0.8,6.8,0.5,0,0,34,17.8,50.1
51820103,518,2010,3,Gujarat,Gandhinagar,13.4,35.3,0,0,0,9.3,1.1,0,0,0.2,0,0.3,0.5,4.3,0,0,0,31,19.4,-1
51820113,518,2011,3,Gujarat,Gandhinagar,6.8,35.1,4.1,0.4,4.4,17.6,0.1,0,0,0,0.1,1.3,1.5,1,2,0,0,33.1,11.9,-1
51820143,518,2014,3,Gujarat,Gandhinagar,2.8,30.9,0,0,0,11.5,0,0,0,0,0,0.4,0.4,0.2,0,0,0,31.1,24,23.6
51820153,518,2015,3,Gujarat,Gandhinagar,10.8,31,0,0.2,0.2,8.6,0,0,0,0,0,0.6,0.6,2.3,0.1,0,0,25,28.4,0
51820163,518,2016,3,Gujarat,Gandhinagar,9.2,27.6,0,0,0,6,0,0,0,0,0,0.2,0.3,1.4,0.1,0,0,21.3,29.6,0
51820173,518,2017,3,Gujarat,Gandhinagar,10,29.8,0,0.1,0.1,6.8,0,0,0,0.8,0,0.1,0.9,3.7,0,0,0,23.7,28.8,0
519199010,519,1990,10,Rajasthan,Dholpur,0,29.71,0,0,0,0.09,0,0,1.23,2.93,0.01,0.11,3.05,0.01,0,0,0.07,0,1.79,-1
519199110,519,1991,10,Rajasthan,Dholpur,0.02,33.14,0,0,0,0.01,0,0,1.42,0.94,0,0.08,1.02,0.04,0,0,0.1,0,1.99,-1
519199210,519,1992,10,Rajasthan,Dholpur,0.02,34.02,0,0,0,0,0,0,1.12,1.56,0,0.12,1.68,0.05,0,0,0.11,0,1.98,-1
519199310,519,1993,10,Rajasthan,Dholpur,0.02,35.88,0,0,0,0.15,0,0,0.82,1.45,0,0.16,1.61,0.18,0.03,0,0.19,0,2.61,-1
519199410,519,1994,10,Rajasthan,Dholpur,0.02,36.64,0,0,0,0.03,0,0,0.9,2.64,0,0.16,2.8,0.16,0,0.01,0.49,0,2.67,-1
519199510,519,1995,10,Rajasthan,Dholpur,0.01,35.09,0,0,0,0.03,0,0,0.8,1.98,0.05,0.34,2.36,0.01,0,0,0.79,0,2.3,0.628
519199610,519,1996,10,Rajasthan,Dholpur,0.02,38.02,0,0,0,0,0,0,0.61,1.53,0.02,0.36,1.91,0.03,0,0,0.56,0,2.82,0.682
519199710,519,1997,10,Rajasthan,Dholpur,0.03,44.71,0,0,0,0,0,0,0.67,1.05,0.09,0.59,1.74,0.03,0,0,0.3,0,3.09,0.619
519199810,519,1998,10,Rajasthan,Dholpur,0,47.73,0,0,0,0,0,0,0.77,2.01,0,0.76,2.78,0,0,0,0.28,0,4.56,0.67
519199910,519,1999,10,Rajasthan,Dholpur,0,51.22,0,0,0,0,0,0,0.74,1.27,0.01,0.23,1.51,0,0,0,0.29,0,3.82,0.711
519200010,519,2000,10,Rajasthan,Dholpur,0.03,31.1,0,0,0,0,0,0,0.5,0.81,0,0.08,0.89,0,0,0,0.25,0,2.39,0.627
519200110,519,2001,10,Rajasthan,Dholpur,0.01,43.92,0,0,0,0,0,0,0.81,3.08,0,0.18,3.26,0.02,0,0,0.13,0,2.12,0.715
519200210,519,2002,10,Rajasthan,Dholpur,0,44.11,0,0,0,0,0,0,1.19,1.79,0,0.15,1.94,0,0,0,0.12,0,2.51,0.864
519200310,519,2003,10,Rajasthan,Dholpur,0,44.16,0,0,0,0,0,0,0.9,1.54,0,0.18,1.72,0,0,0,0.07,0,2.49,0.758
519200410,519,2004,10,Rajasthan,Dholpur,0,41.22,0,0,0,0,0,0,0.6,0.94,0,0.09,1.03,0.01,0,0,0.07,0,2.01,0.875
519200510,519,2005,10,Rajasthan,Dholpur,0,46.05,0,0,0,0.01,0,0,0.91,0.73,0,0.08,0.82,0.02,0,0,0.1,0,2.38,0.889
519200610,519,2006,10,Rajasthan,Dholpur,0,47.13,0,0,0,0,0,0,0.98,0.8,0,0.06,0.86,0.03,0,0,0.17,0,3.21,0.753
519200710,519,2007,10,Rajasthan,Dholpur,0,50.84,0,0,0,0,0,0,1.2,0.46,0,0.07,0.53,0.02,0,0,0.12,0,6.04,0.841
519200810,519,2008,10,Rajasthan,Dholpur,0,50.41,0,0,0,0,0,-1,0.84,0.86,0,0.07,0.94,0.01,0,0,0.02,0,4.7,0.817
519200910,519,2009,10,Rajasthan,Dholpur,0,56.51,0,0,0,0,0,-1,0.97,1.24,0,0.14,1.38,0,0,0,0.01,0,5.02,0.978
519201010,519,2010,10,Rajasthan,Dholpur,0.03,58.84,0,0,0,0,0,-1,0.88,0.71,0,0.15,0.86,0.01,0,0.01,0.07,0,5.78,0.854
519201110,519,2011,10,Rajasthan,Dholpur,0.03,58.18,0,0,0,0,0,-1,0.9,0.63,0,0.08,0.7,0.02,0,0,0.11,0.01,7.03,0.927
519201210,519,2012,10,Rajasthan,Dholpur,0.03,59.31,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.11,0.05,5.91,0.98
519201310,519,2013,10,Rajasthan,Dholpur,0.03,61.16,0,0,0,0,0,0,0.7,0,0,0,0,0.01,0,0,0.06,0.06,6.21,1.199
519201410,519,2014,10,Rajasthan,Dholpur,0.03,67.74,0,0,0,0.02,0,0,0.73,0,0,0,0,0,0,0,0.03,0.07,8.64,1.078
519201510,519,2015,10,Rajasthan,Dholpur,0.03,59.31,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.11,0.1,5.91,1.177
519201610,519,2016,10,Rajasthan,Dholpur,0,65.67,0,-1,0,-1,-1,-1,0.55,0.37,-1,0.12,0.49,0.02,-1,-1,0.02,0.08,10.4,1.251
519201710,519,2017,10,Rajasthan,Dholpur,0,61.17,0,0,0,0,0,0,0.52,0.36,0,0.11,0.47,0,0,0,0.01,0.08,9.35,1.272
520199020,520,1990,20,Telangana,Rangareddy,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1.397
520199120,520,1991,20,Telangana,Rangareddy,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2.509
520199220,520,1992,20,Telangana,Rangareddy,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2.368
520199320,520,1993,20,Telangana,Rangareddy,35.69,1.59,0,0.16,0.16,0,0.54,0.13,0,0,0,0,0,5.59,0,0,0.78,0.24,-1,2.146
