Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
199198212,199,1982,12,Uttar Pradesh,Bareilly,12.12,42.87,55.98,149.47,169.15,110.61,0,0,15.95,26.5,31.32
199198312,199,1983,12,Uttar Pradesh,Bareilly,4.65,46.31,100.23,146.13,166.52,88.4,0,0,0,0,24.98
199198412,199,1984,12,Uttar Pradesh,Bareilly,20.34,31.21,100.05,146.25,214.08,66.7,0,0,0,36.62,35.26
199198512,199,1985,12,Uttar Pradesh,Bareilly,18.98,60.54,126.16,163.6,197.81,108.52,0,0,0,0,25.06
199198612,199,1986,12,Uttar Pradesh,Bareilly,22.57,33.96,75.96,147.66,170.11,100.59,0,0,0,15.27,29.39
199198712,199,1987,12,Uttar Pradesh,Bareilly,18.54,39.01,93.73,166.86,169.21,155.8,0,0,9.84,31.59,36.71
199198812,199,1988,12,Uttar Pradesh,Bareilly,34.75,55.53,89.78,160.84,203.57,97.62,0,0,0.18,32.11,34.1
199198912,199,1989,12,Uttar Pradesh,Bareilly,0.34,45,81.5,169.09,201.93,117.32,0,0,0,32.8,30.62
199199012,199,1990,12,Uttar Pradesh,Bareilly,41.31,22.76,75.55,171.08,176.53,69.07,0,0,0,30.11,33.19
199199112,199,1991,12,Uttar Pradesh,Bareilly,31.6,36.76,97.62,160.33,191.25,109.08,0,0,6.97,40.35,32.62
199199212,199,1992,12,Uttar Pradesh,Bareilly,9.41,39.69,95.64,157.28,191.62,131.3,0,0,0.01,5.79,22.39
199199312,199,1993,12,Uttar Pradesh,Bareilly,16.15,33.34,64.57,142.7,187.3,53.05,0,0,0,38.35,35.72
199199412,199,1994,12,Uttar Pradesh,Bareilly,14.64,39.27,117.54,148.32,194.41,108.25,0,0,21.2,44.96,38.83
199199512,199,1995,12,Uttar Pradesh,Bareilly,1.61,42.9,98.86,159.45,210.78,141.91,0,0,0,39.7,37.24
199199612,199,1996,12,Uttar Pradesh,Bareilly,21.29,47.22,120.6,170.07,197.31,50.81,0,0,0,0,24.09
199199712,199,1997,12,Uttar Pradesh,Bareilly,19.07,41.16,81.67,130.6,164.08,42.13,0,0,0,0,18.78
199199812,199,1998,12,Uttar Pradesh,Bareilly,23.35,30.73,48.51,125.46,177.19,58.04,0,0,0,0,23.56
199199912,199,1999,12,Uttar Pradesh,Bareilly,9.65,38.93,95.58,154.21,186.03,34.96,0,0,0,0,26.28
199200012,199,2000,12,Uttar Pradesh,Bareilly,16.36,24.25,70.44,151.25,176.29,74.38,0,0,5.33,39.79,34.1
199200112,199,2001,12,Uttar Pradesh,Bareilly,28.18,52.15,103.86,139.87,166.85,72.41,0,0.09,36.02,58.02,54.13
199200212,199,2002,12,Uttar Pradesh,Bareilly,20.4,43.66,106.98,162.12,205.12,142.74,36.56,0,0,29.11,30.95
199200312,199,2003,12,Uttar Pradesh,Bareilly,9.11,13.26,77.92,148.46,180,102.86,0,0,0,22.54,27.41
199200412,199,2004,12,Uttar Pradesh,Bareilly,24.03,27.28,105.68,153.53,183.41,56.55,80.72,0,70.73,0,34.82
199200512,199,2005,12,Uttar Pradesh,Bareilly,29.18,27.28,83.88,150.81,177.41,141.32,0,0,0,19.8,29.19
199200612,199,2006,12,Uttar Pradesh,Bareilly,31.02,53.59,73.87,147.4,171.71,98.33,0,11.01,0,25,28.9
199200712,199,2007,12,Uttar Pradesh,Bareilly,31.11,20.74,49.21,140.72,153.94,100.63,21.54,0,22.71,47.71,40.07
199200812,199,2008,12,Uttar Pradesh,Bareilly,37.62,61.14,117.18,148.02,176.76,60.39,0,0,12.14,39.5,34.9
199200912,199,2009,12,Uttar Pradesh,Bareilly,34.52,57.02,105.58,163.3,161.25,164.3,7.37,0,0,0,21.11
199201012,199,2010,12,Uttar Pradesh,Bareilly,22.53,29.44,89.25,155.63,191.34,163.44,0,0,0,30.04,28.69
199201112,199,2011,12,Uttar Pradesh,Bareilly,22.46,29.36,91.37,134.53,171.44,11.44,0,0,0,35,31.97
199201212,199,2012,12,Uttar Pradesh,Bareilly,17.38,49.67,94.5,146.49,194.29,174.52,0,0,0,32.75,29.78
199201312,199,2013,12,Uttar Pradesh,Bareilly,7.64,8.53,79.66,139.86,182.35,7.71,0,0,13.37,1.6,26.61
199201412,199,2014,12,Uttar Pradesh,Bareilly,15.61,16.56,57.29,133.7,165.61,128.87,0,0,15.12,0,29.47
199201512,199,2015,12,Uttar Pradesh,Bareilly,6.89,35.76,38.21,118.6,173.23,44.57,0,0,20.74,36.93,35.05
200195812,200,1958,12,Uttar Pradesh,Budaun,21.45,47.8,110.72,176.9,216.81,183.62,0,0,0,3.06,27.12
200195912,200,1959,12,Uttar Pradesh,Budaun,14.7,43.25,100.89,166.97,201.26,140.43,0,0,1.13,16.55,29.3
200196012,200,1960,12,Uttar Pradesh,Budaun,27.03,57.9,78.13,177.11,215.35,168.01,0,0,11.31,0,28.43
200196112,200,1961,12,Uttar Pradesh,Budaun,8.96,28.93,93.23,158.9,205.58,118.08,0,0,8.69,0,24.06
200196212,200,1962,12,Uttar Pradesh,Budaun,7.62,35.87,67.59,142.26,197,145.17,0,0,0,36.93,37
200196312,200,1963,12,Uttar Pradesh,Budaun,30.35,57.09,101.22,159.84,201.19,129.41,0,0,0,32.07,33.01
200196412,200,1964,12,Uttar Pradesh,Budaun,5.12,2.17,4.65,1.03,11.65,26.16,509,329.97,265.3,0.66,0.82
200196512,200,1965,12,Uttar Pradesh,Budaun,10.4,17.59,11.32,5.91,2.15,21.01,326.91,230.27,136.33,61.74,0.42
200196612,200,1966,12,Uttar Pradesh,Budaun,2.95,12.7,0.88,0.11,18.11,83.35,238.29,353.78,61.43,37.22,7.96
200196712,200,1967,12,Uttar Pradesh,Budaun,7.81,3.42,30.61,1.38,2.21,47.94,308.52,499.51,153.06,21.68,1.54
200196812,200,1968,12,Uttar Pradesh,Budaun,45.22,7.46,9.91,1.32,1.25,59.07,334.55,282.49,97.55,56.84,0.6
200196912,200,1969,12,Uttar Pradesh,Budaun,29.79,49.17,117.31,163.68,189.53,151.5,0,0,0,37.72,36.91
200197012,200,1970,12,Uttar Pradesh,Budaun,10.35,27.98,85.25,157.4,192.31,89.39,0.04,0,0,22.08,30.54
200197112,200,1971,12,Uttar Pradesh,Budaun,18.51,41.5,100.07,153.21,176.76,48.65,0,0,0,0.03,25.92
200197212,200,1972,12,Uttar Pradesh,Budaun,28.13,34.62,97.37,155.87,220.99,163.51,0,0,0,21.1,28.91
200197312,200,1973,12,Uttar Pradesh,Budaun,17.76,40.49,98.54,175.89,205.47,112.43,0,0,0,0,26.42
200197412,200,1974,12,Uttar Pradesh,Budaun,30.47,47.14,112.6,184.14,217.14,155.01,0,0,30.73,4.23,36.24
200197512,200,1975,12,Uttar Pradesh,Budaun,19.02,49.85,113.01,176.93,220.81,78.81,0,0,0,3.15,28.26
200197612,200,1976,12,Uttar Pradesh,Budaun,33.02,44.58,107.3,167.41,203.27,99.11,0,0,6.01,36.96,37.73
200197712,200,1977,12,Uttar Pradesh,Budaun,22.34,57.71,126.38,151,187.09,137.36,0,0,0,12.23,28.62
200197812,200,1978,12,Uttar Pradesh,Budaun,29.96,35.82,56,149.15,213.8,83.37,0,0,0,37.52,34.88
200197912,200,1979,12,Uttar Pradesh,Budaun,27.65,23.5,97.52,154,189.28,134.06,0,1.97,59.84,77.94,58.75
200198012,200,1980,12,Uttar Pradesh,Budaun,52.92,77.66,103.58,191.37,221.95,106.87,0,0,3.39,26.04,32.56
200198112,200,1981,12,Uttar Pradesh,Budaun,19.14,50.8,76.05,165.93,193.75,55.87,0,0,7.03,43.06,32.23
200198212,200,1982,12,Uttar Pradesh,Budaun,18.48,48,74.37,153.22,180.63,143.91,0,0,25.88,30.92,33.39
200198312,200,1983,12,Uttar Pradesh,Budaun,12.7,51.5,113.66,150.15,174.35,124.08,0,0,0,0.79,25.84
200198412,200,1984,12,Uttar Pradesh,Budaun,24.54,38.49,108.3,149.94,232.08,116.75,0,0,0.82,42.87,39.53
200198512,200,1985,12,Uttar Pradesh,Budaun,25.32,67.32,132.73,170.34,212.22,146.15,0,0,0,0,25.84
200198612,200,1986,12,Uttar Pradesh,Budaun,23.33,35.04,78.39,149.24,182.47,129.98,0,0,2.19,18.81,34.02
200198712,200,1987,12,Uttar Pradesh,Budaun,20.88,44.85,105.09,172.44,181.97,182.83,0,0,22.99,46.26,46.96
200198812,200,1988,12,Uttar Pradesh,Budaun,43.34,67.55,106.17,168.05,217.62,123.98,0,0,6.54,31.81,35.39
200198912,200,1989,12,Uttar Pradesh,Budaun,5.2,50.12,92.68,176.99,215.29,149.24,0,0,0,35.89,32.67
200199012,200,1990,12,Uttar Pradesh,Budaun,43.83,29.19,91.05,175.36,188.27,107.12,0,0,0,33.24,34.48
200199112,200,1991,12,Uttar Pradesh,Budaun,33.09,38.6,102.34,163.87,198.6,152.45,4.65,0,11.96,42.77,33.95
200199212,200,1992,12,Uttar Pradesh,Budaun,17.46,43.13,101.69,158.39,201.93,162.07,0,0,1.44,7.37,25.68
200199312,200,1993,12,Uttar Pradesh,Budaun,25.78,39.54,81.6,152.11,199.44,89.91,0,0,0,38.98,36.06
200199412,200,1994,12,Uttar Pradesh,Budaun,17.42,42.24,122.76,149.55,206.53,128.98,0,0,27.07,47.62,40.35
200199512,200,1995,12,Uttar Pradesh,Budaun,4.41,48.98,107.18,162.79,222.58,169.63,0,0,0,40.93,38.04
200199612,200,1996,12,Uttar Pradesh,Budaun,29.53,52.9,128.97,172.89,206.52,93.01,0,0,0,0.61,24.87
200199712,200,1997,12,Uttar Pradesh,Budaun,23.01,43.92,85.54,135.82,172.07,82.68,3.92,0,0,0,22.1
200199812,200,1998,12,Uttar Pradesh,Budaun,27.86,37.26,62.97,138.25,190.99,97.84,0,0,0,0,24.27
200199912,200,1999,12,Uttar Pradesh,Budaun,14.32,40.21,97.16,155.98,196.06,70.06,0,0,0,0,27.63
200200012,200,2000,12,Uttar Pradesh,Budaun,20.85,30.5,78.51,155.46,194.29,122.16,0,0,14.65,43.67,37.87
200200112,200,2001,12,Uttar Pradesh,Budaun,32.42,56.42,111.64,146.03,182.85,92.99,0,0,43.78,57.32,56.11
200200212,200,2002,12,Uttar Pradesh,Budaun,29.54,52.5,117.9,165.88,211.93,160.24,69.22,0,0,37.74,37.52
200200312,200,2003,12,Uttar Pradesh,Budaun,16.68,24.43,99.87,157.42,190.72,117.51,0,0,0,19.64,27.82
200200412,200,2004,12,Uttar Pradesh,Budaun,23.69,34.6,107.3,154.83,193.57,97.6,90.41,0,69.23,0,36.06
200200512,200,2005,12,Uttar Pradesh,Budaun,33.56,34.6,89.53,153.12,184.94,156.4,0,0.02,0,31.35,36.43
200200612,200,2006,12,Uttar Pradesh,Budaun,38.55,64.26,87.84,149.62,183.27,115.3,0,9.29,0.04,30.66,31
200200712,200,2007,12,Uttar Pradesh,Budaun,34.16,27.29,65.39,151.74,164.78,115.61,8.79,0,26.1,59.11,45.87
200200812,200,2008,12,Uttar Pradesh,Budaun,45.64,68.87,122.31,151.79,183.87,86.52,0,0,9.84,42.06,35.71
200200912,200,2009,12,Uttar Pradesh,Budaun,36.89,60.08,108.6,169.74,174.66,177.15,3.42,0,0,0.12,26.14
200201012,200,2010,12,Uttar Pradesh,Budaun,27.92,36.23,103.38,160.49,201.33,175.98,0,0,0,32.02,28.1
200201112,200,2011,12,Uttar Pradesh,Budaun,26.95,31.17,95.1,135.62,181.16,54.3,0,0,0,37.09,33.17
200201212,200,2012,12,Uttar Pradesh,Budaun,21.89,52.33,103.5,151,205.5,192.68,0,0,0,35.26,31.07
200201312,200,2013,12,Uttar Pradesh,Budaun,15.56,18.43,90.4,148.9,195.69,46.59,0,0,16.07,0,25.54
200201412,200,2014,12,Uttar Pradesh,Budaun,15.93,19.56,59.38,138.02,177.53,148.61,0.01,0,22.77,1.12,41.9
200201512,200,2015,12,Uttar Pradesh,Budaun,15.09,52.59,66.79,140.36,191.93,100.6,0,0,28.11,43.42,38.7
201195812,201,1958,12,Uttar Pradesh,Moradabad,11.48,39.86,82.57,161.97,201.55,159.22,0,0,0,0,26.11
201195912,201,1959,12,Uttar Pradesh,Moradabad,5.05,35.72,79.31,157.47,190.22,128.14,0,0,0,7.13,26.31
201196012,201,1960,12,Uttar Pradesh,Moradabad,15.14,50.73,61.17,163.72,204.69,147.82,0,0,2.85,0,28.58
201196112,201,1961,12,Uttar Pradesh,Moradabad,2.46,19.06,73.64,141.76,186.67,98.28,0,0,1.38,0,22.64
201196212,201,1962,12,Uttar Pradesh,Moradabad,0.63,26.58,52.07,107.54,176.5,116.93,0,0,0,35.41,33.74
201196312,201,1963,12,Uttar Pradesh,Moradabad,25.88,49.19,82.44,156.82,193.45,107.81,0,0,0,29.48,30.13
201196412,201,1964,12,Uttar Pradesh,Moradabad,9.85,4,8,1.52,15.09,32.07,573.39,333.98,294.31,0.79,1.41
201196512,201,1965,12,Uttar Pradesh,Moradabad,16.07,27.6,15.51,5.83,4.71,20.3,334.44,245.76,151.56,53.59,0.87
201196612,201,1966,12,Uttar Pradesh,Moradabad,4.48,20.86,2.79,0.28,20.32,96.72,277.74,377.46,99.37,62.34,7.05
201196712,201,1967,12,Uttar Pradesh,Moradabad,11.23,6.87,41.52,1.55,2.25,54.64,344.13,499.03,167.76,33.7,3.21
201196812,201,1968,12,Uttar Pradesh,Moradabad,56.95,13.43,13.12,1.87,1.84,69.47,368.89,278.17,108.41,50.41,0.77
201196912,201,1969,12,Uttar Pradesh,Moradabad,21.47,41.81,94.67,152.65,174.42,135.03,0,0,0,36.43,35.61
201197012,201,1970,12,Uttar Pradesh,Moradabad,1.44,24.4,64.17,145.6,172.1,67.72,0,0,0,13.54,28.51
201197112,201,1971,12,Uttar Pradesh,Moradabad,10.99,33.15,77.98,136.57,153.27,36.33,0,0,0,0,24.82
201197212,201,1972,12,Uttar Pradesh,Moradabad,23.13,27.83,77.83,137.89,205.72,145.53,0,0,0,11.39,25.65
201197312,201,1973,12,Uttar Pradesh,Moradabad,7.13,31.96,71.49,159.81,184.77,78.16,0,0,0,0,26.07
201197412,201,1974,12,Uttar Pradesh,Moradabad,25.23,40.79,90.01,170.96,200.3,134.31,0,0,23.77,11.65,33.24
201197512,201,1975,12,Uttar Pradesh,Moradabad,4.32,37.62,82.13,159.28,200.24,58.32,0,0,0,0,26.76
201197612,201,1976,12,Uttar Pradesh,Moradabad,27.3,31.84,79.49,150.56,183.53,90.86,0,0,4.4,32.94,35.33
201197712,201,1977,12,Uttar Pradesh,Moradabad,10.8,49.55,108.5,139.83,167.77,109.64,0,0,0,11.01,27.42
201197812,201,1978,12,Uttar Pradesh,Moradabad,24.72,27.62,43.41,127.88,196.7,70.05,0,0,0,34.59,30.57
201197912,201,1979,12,Uttar Pradesh,Moradabad,15.85,15.36,71.08,138.73,172.85,110.5,0,0,41.33,59.43,47.59
201198012,201,1980,12,Uttar Pradesh,Moradabad,41.3,64.93,88.97,180.3,209.99,84.25,0,0,0,20.72,29.33
201198112,201,1981,12,Uttar Pradesh,Moradabad,6.42,40.77,56.65,144.09,175.65,56.3,0,0,1.85,39.74,25.59
201198212,201,1982,12,Uttar Pradesh,Moradabad,8.59,37.71,47.4,133.37,155.93,122.48,0,0,21.48,22.24,30.43
201198312,201,1983,12,Uttar Pradesh,Moradabad,0.95,38.5,81.51,132.12,156.33,99.59,0,0,0,0,25.82
201198412,201,1984,12,Uttar Pradesh,Moradabad,19.9,26.84,86.53,133.88,214.85,95.21,0,0,0.21,38.92,35.37
201198512,201,1985,12,Uttar Pradesh,Moradabad,16.44,56.21,118.48,157.49,195.49,124.75,0,0,0,0,25.64
201198612,201,1986,12,Uttar Pradesh,Moradabad,18.82,28.12,64.15,132.87,164.66,122.49,0,0,0,15.85,29.19
201198712,201,1987,12,Uttar Pradesh,Moradabad,13.01,34.36,77.54,157.97,160.81,164.27,0,0,16.09,35.16,41.39
201198812,201,1988,12,Uttar Pradesh,Moradabad,35.73,53.9,86.14,161.16,207.17,112.44,0,0,0.05,33.41,33.32
201198912,201,1989,12,Uttar Pradesh,Moradabad,0,38.71,64.16,154.59,196.51,124.66,0,0,0,32.91,28.16
201199012,201,1990,12,Uttar Pradesh,Moradabad,38.06,16.02,67.62,159.46,171.81,97.53,0,0,0,30.07,31.14
201199112,201,1991,12,Uttar Pradesh,Moradabad,29.64,28.26,82.05,151.47,186.06,133.55,5.15,0,9.4,40.48,29.94
201199212,201,1992,12,Uttar Pradesh,Moradabad,4.86,33.18,80.88,146.37,188.69,141.57,0,0,0.41,10.17,21.19
201199312,201,1993,12,Uttar Pradesh,Moradabad,12.54,30.77,61.02,128.73,179.25,63.5,0,0,0,37.59,33.8
201199412,201,1994,12,Uttar Pradesh,Moradabad,7.91,34.43,102.53,137.36,187,122.46,0,0,24.96,44.59,36.66
201199512,201,1995,12,Uttar Pradesh,Moradabad,0,31.56,77.39,146.7,203.15,151.92,0,0,0,39.08,34.81
201199612,201,1996,12,Uttar Pradesh,Moradabad,17.05,37.9,103.88,157.99,189.66,68.14,0,0,0,0,24.15
201199712,201,1997,12,Uttar Pradesh,Moradabad,16.59,38.24,66.73,119.06,153.73,56.9,1.83,0,0.74,0,18.22
201199812,201,1998,12,Uttar Pradesh,Moradabad,23.56,28.17,47.44,112.87,170.41,73.65,0,0,0,0,22.46
201199912,201,1999,12,Uttar Pradesh,Moradabad,2.64,35.3,76.11,141.87,178.49,69.3,0,0,0,0,26.64
201200012,201,2000,12,Uttar Pradesh,Moradabad,11.34,15.29,56.93,128.09,168.18,70.12,0,0,12.05,40.21,32.45
201200112,201,2001,12,Uttar Pradesh,Moradabad,22.77,44.81,94.27,129.81,158.71,78.39,0,0,40.86,63.17,53.28
201200212,201,2002,12,Uttar Pradesh,Moradabad,14.55,37.66,103.88,155.26,194.82,141.95,53.72,0,0,34.09,31.32
201200312,201,2003,12,Uttar Pradesh,Moradabad,3.07,9.9,68.18,133.9,171.54,98.92,0,0,0,15,24.17
201200412,201,2004,12,Uttar Pradesh,Moradabad,19.19,15.34,84.45,138.54,175.52,79.81,88.46,0,69.54,0,30.78
201200512,201,2005,12,Uttar Pradesh,Moradabad,24.64,15.34,64.68,136.04,167.75,137.57,0,0.48,0,23.06,30.06
201200612,201,2006,12,Uttar Pradesh,Moradabad,28.28,50.51,68.56,136.07,160.72,97.83,0,8.95,0,23.66,26.43
201200712,201,2007,12,Uttar Pradesh,Moradabad,28.13,15.94,43.09,123.95,139.15,97.49,9.76,0,24.16,53.31,41.86
201200812,201,2008,12,Uttar Pradesh,Moradabad,35.35,58.55,113.07,140.37,170.17,84.22,0,0,2.74,37.77,31.87
201200912,201,2009,12,Uttar Pradesh,Moradabad,30.12,47.94,92.89,156.79,153.32,164.32,1.06,0,0,0,19.45
201201012,201,2010,12,Uttar Pradesh,Moradabad,19.41,24.45,73.79,144.18,186.06,164.75,0,0,0,29.61,24.7
201201112,201,2011,12,Uttar Pradesh,Moradabad,19.6,19.19,73.66,121.2,166.06,43.37,0,0,0,34.61,30.38
201201212,201,2012,12,Uttar Pradesh,Moradabad,15,44.69,81.55,135.15,190.77,181.4,0,0,0,32.34,28.32
201201312,201,2013,12,Uttar Pradesh,Moradabad,2.38,4.1,64.97,123.43,175.3,42.99,0,0,9.33,0,23.76
201201412,201,2014,12,Uttar Pradesh,Moradabad,11.24,9.56,44.93,105.88,151,133.41,0,0,16.98,0,36.8
201201512,201,2015,12,Uttar Pradesh,Moradabad,4.53,39.2,42.8,114.67,173.15,71.54,0,0,23.29,37.26,33.75
202195812,202,1958,12,Uttar Pradesh,Shahjahanpur,16.11,45.92,97.25,176.94,219.01,150.66,0,0,0,0.07,26.8
202195912,202,1959,12,Uttar Pradesh,Shahjahanpur,10.03,40.1,85.05,166.65,201.13,94.18,0,0,0.57,2.68,26.5
202196012,202,1960,12,Uttar Pradesh,Shahjahanpur,22.54,51.69,66.28,177.65,211.28,135.12,0,0,5.27,0,28.25
202196112,202,1961,12,Uttar Pradesh,Shahjahanpur,3.42,30.84,87.81,162.13,206.39,62.69,0,0,2.95,0,24.58
202196212,202,1962,12,Uttar Pradesh,Shahjahanpur,3.25,34.72,62.55,142.78,194.12,92.47,0,0,0,36.39,35.43
202196312,202,1963,12,Uttar Pradesh,Shahjahanpur,28.64,54.47,83.39,162.19,197.62,92.69,0,0,0,25.21,30.25
202196412,202,1964,12,Uttar Pradesh,Shahjahanpur,8.73,2.81,7.2,1.18,14.96,50.73,552.67,351.9,285.04,1.18,1.01
202196512,202,1965,12,Uttar Pradesh,Shahjahanpur,16.56,16.15,20.64,4.12,2.23,45,358.45,301.59,138.41,75.23,0.63
202196612,202,1966,12,Uttar Pradesh,Shahjahanpur,4.4,11.73,0.87,0.09,17.87,102.44,284.75,390.64,65.17,37.91,6.77
202196712,202,1967,12,Uttar Pradesh,Shahjahanpur,16.03,4.26,31.97,1.77,4.57,76.48,342.29,534.55,190.42,22.3,0.81
202196812,202,1968,12,Uttar Pradesh,Shahjahanpur,58.74,6.41,14.38,1.56,1.52,111.97,361.8,371.78,151.25,78.51,1.01
202196912,202,1969,12,Uttar Pradesh,Shahjahanpur,25.21,46.56,101.92,164.71,191.29,112.6,0,0,0,35.52,36.58
202197012,202,1970,12,Uttar Pradesh,Shahjahanpur,5.62,30.79,81.73,162.04,185.37,49.06,0,0,0,9.54,28
202197112,202,1971,12,Uttar Pradesh,Shahjahanpur,14.83,38.47,83.25,151.9,170.32,11.31,0,0,0,0,25.85
202197212,202,1972,12,Uttar Pradesh,Shahjahanpur,27.18,35.23,91.35,160.49,220.67,135.16,0,0,0,16.44,27.61
202197312,202,1973,12,Uttar Pradesh,Shahjahanpur,11.28,38.91,85.29,177.08,204.76,50.24,0,0,0,0,26
202197412,202,1974,12,Uttar Pradesh,Shahjahanpur,27.42,45.74,104.09,186.81,216.4,114.6,0,0,18.82,2.47,32.06
202197512,202,1975,12,Uttar Pradesh,Shahjahanpur,10.88,44.08,94.97,177.69,217.44,21.36,0,0,0,0,27.53
202197612,202,1976,12,Uttar Pradesh,Shahjahanpur,31.53,45.26,102.66,171.51,202.17,65.23,0,0,0.14,29.99,34.97
202197712,202,1977,12,Uttar Pradesh,Shahjahanpur,19.7,53.15,119.29,157.01,182.65,120.13,0,0,0,6.97,27.92
202197812,202,1978,12,Uttar Pradesh,Shahjahanpur,27.39,35.38,47.3,146.91,206.38,41.03,0,0,0,35.56,32.86
202197912,202,1979,12,Uttar Pradesh,Shahjahanpur,24.95,29.04,90.17,156.75,185.46,99.78,0,0,39.15,48.69,46.27
202198012,202,1980,12,Uttar Pradesh,Shahjahanpur,42.29,67.48,89.93,191.78,213.83,58.76,0,0,0.78,20.24,30.49
202198112,202,1981,12,Uttar Pradesh,Shahjahanpur,15.54,47.12,62.79,160.03,188.19,32.32,0,0,1.12,39.72,29.7
202198212,202,1982,12,Uttar Pradesh,Shahjahanpur,10.57,43.35,58.07,153.86,177.95,107.73,0,0,12.54,27.98,30.43
202198312,202,1983,12,Uttar Pradesh,Shahjahanpur,7.43,48.32,99.01,152.23,171.63,93.9,0,0,0,0,24.84
202198412,202,1984,12,Uttar Pradesh,Shahjahanpur,19.75,35.95,95.51,151.55,221.7,56.59,0,0,0.19,35.96,35.33
202198512,202,1985,12,Uttar Pradesh,Shahjahanpur,18.72,57.34,122.25,169.16,204.67,108.66,0,0,0,0,25.47
202198612,202,1986,12,Uttar Pradesh,Shahjahanpur,23.58,37.07,71.77,149.63,173.54,90.58,0,0,0.02,10.88,28.74
202198712,202,1987,12,Uttar Pradesh,Shahjahanpur,19.06,40.03,87.48,168.53,177.65,156.61,0,0,10.42,29.43,35.78
202198812,202,1988,12,Uttar Pradesh,Shahjahanpur,33.54,54.09,88.13,164.72,207.42,95.2,0,0,3.24,30.45,34.05
202198912,202,1989,12,Uttar Pradesh,Shahjahanpur,1.56,46.49,82.27,175.55,209.55,118.56,0,0,0,32.14,30.5
202199012,202,1990,12,Uttar Pradesh,Shahjahanpur,40.67,29.65,71.77,175.21,180.99,57.08,0,0,0,29.6,33.71
202199112,202,1991,12,Uttar Pradesh,Shahjahanpur,29.32,41.5,94.56,164.6,197.73,88.81,1.44,0,6.43,40.31,32.64
202199212,202,1992,12,Uttar Pradesh,Shahjahanpur,11.85,42.14,94.34,162.22,197.82,134.69,0,0,0.01,0.94,23.02
202199312,202,1993,12,Uttar Pradesh,Shahjahanpur,19.03,35.94,60.4,146.29,193.42,58.63,0,0,0,38.77,35.85
202199412,202,1994,12,Uttar Pradesh,Shahjahanpur,15.26,41.36,115.91,154.08,204.58,92.73,0,0,19.92,43.73,38.16
202199512,202,1995,12,Uttar Pradesh,Shahjahanpur,2.26,46.91,99.23,167.09,221.74,136.29,0,0,0,39.15,36.86
202199612,202,1996,12,Uttar Pradesh,Shahjahanpur,21.22,50.01,122.36,175.49,207.73,52.4,0,0,0,0,24.95
202199712,202,1997,12,Uttar Pradesh,Shahjahanpur,20.33,42.33,80.45,135.81,172.01,46.24,0.01,0,0,0,20.06
202199812,202,1998,12,Uttar Pradesh,Shahjahanpur,24.63,34.59,50.99,130.73,185.65,58.51,0,0,0,0,24.73
