Key,Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
1023200711,1023,2007,11,Tamil Nadu,Namakkal,-1,746,-1,1219,-1,718,692,-1,2720,2556,2111,3038,-1,1790,-1,1238,2148
1023200811,1023,2008,11,Tamil Nadu,Namakkal,-1,825,-1,1147,892,827,849,-1,2511,3236,2325,3527,-1,2232,-1,2058,3116
1023200911,1023,2009,11,Tamil Nadu,Namakkal,-1,934,-1,1190,931,911,1109,-1,3280,4650,2473,3526,-1,2743,-1,2521,3395
1023201011,1023,2010,11,Tamil Nadu,Namakkal,-1,744,-1,1066,1042,1075,1108,-1,3371,4484,2823,4097,-1,3607,-1,2968,3069
1023201111,1023,2011,11,Tamil Nadu,Namakkal,-1,991,-1,1296,1247,1241,1212,-1,4149,4009,3666,4122,-1,3066,-1,3130,3152
1023201211,1023,2012,11,Tamil Nadu,Namakkal,-1,1108,-1,2024,1250,1528,2233,-1,5600,4766,4600,7642,-1,3179,-1,3783,3695
1023201311,1023,2013,11,Tamil Nadu,Namakkal,-1,1534,-1,1955,1575,1524,2279,-1,5138,4634,4025,7758,-1,3400,-1,4174,5800
1023201411,1023,2014,11,Tamil Nadu,Namakkal,-1,1450,-1,1550,1838,1338,2157,-1,4097,4458,4172,7313,-1,3828,-1,3859,3907
1023201511,1023,2015,11,Tamil Nadu,Namakkal,-1,1318,-1,-1,-1,1538,1991,-1,6900,-1,5213,8119,-1,3693,-1,-1,4700
1023201611,1023,2016,11,Tamil Nadu,Namakkal,-1,1450,-1,-1,-1,1757,2083,-1,-1,-1,4743,-1,-1,-1,-1,4094,5751
1024199711,1024,1997,11,Tamil Nadu,Perambular,-1,389,-1,491,359,368,406,-1,1589,1264,1027,1337,-1,1049,-1,947,1772
1024199811,1024,1998,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1909,-1,-1,-1,-1,-1
1024199911,1024,1999,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1555,-1,-1,-1,-1,-1
1024200011,1024,2000,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1346,-1,-1,-1,-1,-1
1024200111,1024,2001,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1821,1609,-1,-1,-1,-1,-1
1024200211,1024,2002,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1024200311,1024,2003,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1829,-1,-1,-1,-1,-1
1024200411,1024,2004,11,Tamil Nadu,Perambular,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2103,-1,-1,-1,-1,-1
1024200511,1024,2005,11,Tamil Nadu,Perambular,-1,494,-1,572,586,494,534,-1,2377,2036,1806,2059,-1,1400,-1,1331,1574
1024200611,1024,2006,11,Tamil Nadu,Perambular,-1,503,-1,661,-1,627,573,-1,2541,2459,2468,2348,-1,1387,-1,1101,1524
1024200711,1024,2007,11,Tamil Nadu,Perambular,-1,720,-1,881,-1,718,751,-1,2720,2556,3271,3545,-1,1910,-1,1332,2157
1024200811,1024,2008,11,Tamil Nadu,Perambular,-1,885,-1,1017,1113,915,849,-1,2411,2908,2625,4084,-1,2290,-1,2058,2372
1024200911,1024,2009,11,Tamil Nadu,Perambular,-1,919,-1,983,1172,907,989,-1,2840,6730,2514,3573,-1,2162,-1,2722,2664
1024201011,1024,2010,11,Tamil Nadu,Perambular,-1,914,-1,-1,-1,-1,-1,-1,-1,-1,2976,3864,-1,-1,-1,3253,3020
1024201111,1024,2011,11,Tamil Nadu,Perambular,-1,963,-1,1500,1500,1216,1500,-1,-1,3974,3975,3918,-1,3243,-1,-1,3152
1024201211,1024,2012,11,Tamil Nadu,Perambular,-1,1508,-1,1733,1660,1723,-1,-1,-1,-1,4801,6836,-1,3000,-1,3278,3695
1024201311,1024,2013,11,Tamil Nadu,Perambular,-1,1459,-1,2013,2070,1667,2025,-1,6011,5894,5034,7952,-1,3020,-1,-1,3589
1024201411,1024,2014,11,Tamil Nadu,Perambular,-1,1522,-1,1730,1851,1482,2623,-1,-1,7310,5969,10726,-1,4512,-1,-1,3740
1024201511,1024,2015,11,Tamil Nadu,Perambular,-1,1341,-1,-1,-1,1612,1913,-1,-1,-1,4000,8973,-1,6746,-1,-1,4700
1024201611,1024,2016,11,Tamil Nadu,Perambular,-1,1450,-1,-1,-1,1621,2084,-1,7192,-1,4000,-1,-1,-1,-1,-1,6159
1025199711,1025,1997,11,Tamil Nadu,Theni,-1,383,-1,363,359,355,402,-1,1589,1430,1027,1163,-1,1049,-1,947,1548
1025199811,1025,1998,11,Tamil Nadu,Theni,-1,497,-1,454,464,488,451,-1,-1,-1,-1,1907,-1,-1,-1,929,1745
1025199911,1025,1999,11,Tamil Nadu,Theni,-1,530,-1,439,452,421,470,-1,-1,1108,-1,1616,-1,-1,-1,858,1386
1025200011,1025,2000,11,Tamil Nadu,Theni,-1,521,-1,464,418,364,550,-1,-1,1175,-1,-1,-1,-1,-1,860,1443
1025200111,1025,2001,11,Tamil Nadu,Theni,-1,533,-1,402,453,447,498,-1,-1,-1,-1,-1,-1,-1,-1,893,1200
1025200211,1025,2002,11,Tamil Nadu,Theni,-1,527,-1,507,539,524,484,-1,-1,-1,-1,-1,-1,-1,-1,848,-1
1025200311,1025,2003,11,Tamil Nadu,Theni,-1,533,-1,462,496,465,570,-1,-1,1581,-1,-1,-1,-1,-1,974,1758
1025200411,1025,2004,11,Tamil Nadu,Theni,-1,539,-1,440,486,470,451,-1,-1,1411,-1,2147,-1,-1,-1,1315,1353
1025200511,1025,2005,11,Tamil Nadu,Theni,-1,535,-1,472,530,467,479,-1,2377,2086,1642,2098,-1,1400,-1,1261,1632
1025200611,1025,2006,11,Tamil Nadu,Theni,-1,502,-1,629,-1,632,573,-1,2541,2459,1987,1973,-1,1387,-1,1235,1524
1025200711,1025,2007,11,Tamil Nadu,Theni,-1,689,-1,817,-1,731,751,-1,2720,2465,2595,3121,-1,1910,-1,1357,2759
1025200811,1025,2008,11,Tamil Nadu,Theni,-1,781,-1,777,893,872,849,-1,2659,2976,2417,3764,-1,2348,-1,2058,2558
1025200911,1025,2009,11,Tamil Nadu,Theni,-1,820,-1,901,1172,881,1063,-1,2840,4404,2710,3336,-1,2306,-1,2722,2903
1025201011,1025,2010,11,Tamil Nadu,Theni,-1,1188,-1,1164,1129,1126,1127,-1,2917,4546,3980,3715,-1,1685,-1,2728,2883
1025201111,1025,2011,11,Tamil Nadu,Theni,-1,1143,-1,1327,1219,1221,1537,-1,3921,3759,3888,4314,-1,3712,-1,-1,3224
1025201211,1025,2012,11,Tamil Nadu,Theni,-1,1387,-1,1771,2207,1450,2317,-1,3333,3333,5463,5900,-1,4172,-1,3644,4158
1025201311,1025,2013,11,Tamil Nadu,Theni,-1,1310,-1,1659,1340,1396,2400,-1,-1,3919,4155,7583,-1,4477,-1,3697,3589
1025201411,1025,2014,11,Tamil Nadu,Theni,-1,1327,-1,1117,2138,1315,2386,-1,-1,3983,5800,6165,-1,3884,-1,3862,3833
1025201511,1025,2015,11,Tamil Nadu,Theni,-1,1417,-1,-1,-1,1679,1670,-1,5641,-1,4771,7116,-1,6746,-1,-1,3874
1025201611,1025,2016,11,Tamil Nadu,Theni,-1,1575,-1,-1,-1,1150,2491,-1,-1,-1,5475,-1,-1,-1,-1,2973,4400
1026199711,1026,1997,11,Tamil Nadu,Tiruvarur,-1,389,-1,447,359,368,406,-1,1589,1264,1027,1601,-1,1049,-1,947,1546
1026199811,1026,1998,11,Tamil Nadu,Tiruvarur,-1,487,-1,-1,-1,-1,-1,-1,-1,-1,-1,1952,-1,-1,-1,884,-1
1026199911,1026,1999,11,Tamil Nadu,Tiruvarur,-1,501,-1,-1,-1,446,-1,-1,-1,-1,-1,1752,-1,-1,-1,881,-1
1026200011,1026,2000,11,Tamil Nadu,Tiruvarur,-1,521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,930,-1
1026200111,1026,2001,11,Tamil Nadu,Tiruvarur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1709,-1,-1,-1,-1,-1
1026200211,1026,2002,11,Tamil Nadu,Tiruvarur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2093,-1,-1,-1,-1,-1
1026200311,1026,2003,11,Tamil Nadu,Tiruvarur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1916,-1,-1,-1,-1,-1
1026200411,1026,2004,11,Tamil Nadu,Tiruvarur,-1,493,-1,-1,-1,-1,-1,-1,1961,2240,1395,1905,-1,-1,-1,1366,-1
1026200511,1026,2005,11,Tamil Nadu,Tiruvarur,-1,468,-1,572,586,494,534,-1,2377,2036,1465,1953,-1,1400,-1,1238,1574
1026200611,1026,2006,11,Tamil Nadu,Tiruvarur,-1,525,-1,661,-1,627,573,-1,2541,2459,1987,1860,-1,1387,-1,1314,1524
1026200711,1026,2007,11,Tamil Nadu,Tiruvarur,-1,692,-1,881,-1,718,751,-1,2720,2556,2441,2976,-1,1910,-1,1360,2199
1026200811,1026,2008,11,Tamil Nadu,Tiruvarur,-1,970,-1,1022,892,833,849,-1,2659,3032,2279,3917,-1,2348,-1,2058,2558
1026200911,1026,2009,11,Tamil Nadu,Tiruvarur,-1,910,-1,1077,1172,897,989,-1,3053,4404,2608,3387,-1,2665,-1,2722,2465
1026201011,1026,2010,11,Tamil Nadu,Tiruvarur,-1,1180,-1,1500,1202,1174,1167,-1,3152,4526,4355,3339,-1,3282,-1,2642,3020
1026201111,1026,2011,11,Tamil Nadu,Tiruvarur,-1,996,-1,-1,-1,1226,-1,-1,-1,-1,4200,4246,-1,-1,-1,2718,3073
1026201211,1026,2012,11,Tamil Nadu,Tiruvarur,-1,1078,-1,-1,-1,-1,-1,-1,-1,-1,4118,7850,-1,-1,-1,3074,4370
1026201311,1026,2013,11,Tamil Nadu,Tiruvarur,-1,1459,-1,2880,-1,1651,-1,-1,-1,3919,4175,7952,-1,-1,-1,3170,3589
1026201411,1026,2014,11,Tamil Nadu,Tiruvarur,-1,1522,-1,-1,-1,-1,-1,-1,-1,7310,4839,6633,-1,-1,-1,3765,3740
1026201511,1026,2015,11,Tamil Nadu,Tiruvarur,-1,1297,-1,-1,-1,-1,-1,-1,-1,-1,5000,8973,-1,-1,-1,-1,4700
1026201611,1026,2016,11,Tamil Nadu,Tiruvarur,-1,1450,-1,-1,-1,-1,-1,-1,-1,-1,5475,-1,-1,-1,-1,4260,4400
1027199711,1027,1997,11,Tamil Nadu,Thiruvallur,-1,404,-1,447,359,368,406,-1,1589,1264,1027,1189,-1,1049,-1,947,1772
1027199811,1027,1998,11,Tamil Nadu,Thiruvallur,-1,478,-1,-1,466,-1,466,-1,-1,-1,1314,1988,-1,-1,-1,903,-1
1027199911,1027,1999,11,Tamil Nadu,Thiruvallur,-1,500,-1,-1,-1,-1,-1,-1,-1,-1,1683,1460,-1,-1,-1,1056,-1
1027200011,1027,2000,11,Tamil Nadu,Thiruvallur,-1,505,-1,-1,-1,-1,-1,-1,-1,-1,-1,1385,-1,-1,-1,-1,-1
1027200111,1027,2001,11,Tamil Nadu,Thiruvallur,-1,506,-1,-1,-1,-1,-1,-1,-1,-1,-1,1681,-1,-1,-1,1002,-1
1027200211,1027,2002,11,Tamil Nadu,Thiruvallur,-1,510,-1,-1,636,-1,563,-1,-1,-1,1531,2116,-1,-1,-1,899,-1
1027200311,1027,2003,11,Tamil Nadu,Thiruvallur,-1,520,-1,-1,505,-1,665,-1,-1,-1,1552,2093,-1,-1,-1,1232,-1
1027200411,1027,2004,11,Tamil Nadu,Thiruvallur,-1,506,-1,-1,512,-1,632,-1,-1,-1,1395,1918,-1,-1,-1,1498,-1
1027200511,1027,2005,11,Tamil Nadu,Thiruvallur,-1,535,-1,572,505,494,614,-1,2377,2036,1421,1933,-1,1400,-1,1401,1574
1027200611,1027,2006,11,Tamil Nadu,Thiruvallur,-1,532,-1,661,-1,627,488,-1,2541,2459,1987,1860,-1,1387,-1,1287,1524
1027200711,1027,2007,11,Tamil Nadu,Thiruvallur,-1,715,-1,881,-1,718,887,-1,2720,3246,3183,3204,-1,1910,-1,1432,2157
1027200811,1027,2008,11,Tamil Nadu,Thiruvallur,-1,956,-1,1022,996,833,849,-1,3345,3067,2414,3395,-1,2348,-1,2058,2848
1027200911,1027,2009,11,Tamil Nadu,Thiruvallur,-1,935,-1,956,1172,897,1128,-1,3534,6626,3320,3473,-1,2665,-1,2722,2933
1027201011,1027,2010,11,Tamil Nadu,Thiruvallur,-1,991,-1,1302,1047,943,1114,-1,3534,4557,4010,3483,-1,2279,-1,2742,-1
1027201111,1027,2011,11,Tamil Nadu,Thiruvallur,-1,956,-1,1127,1193,-1,1286,-1,-1,3350,3539,3769,-1,3050,-1,3168,-1
1027201211,1027,2012,11,Tamil Nadu,Thiruvallur,-1,1348,-1,-1,1422,-1,2185,-1,3912,3912,4855,5891,-1,-1,-1,3451,-1
1027201311,1027,2013,11,Tamil Nadu,Thiruvallur,-1,1376,-1,1375,1597,1392,2469,-1,6404,3665,4250,6436,-1,-1,-1,4044,-1
1027201411,1027,2014,11,Tamil Nadu,Thiruvallur,-1,1408,-1,2660,1890,1369,2124,-1,-1,5300,4740,7904,-1,4390,-1,4004,3500
1027201511,1027,2015,11,Tamil Nadu,Thiruvallur,-1,1293,-1,-1,-1,1989,2161,-1,5641,-1,5668,6180,-1,2334,-1,-1,4279
1027201611,1027,2016,11,Tamil Nadu,Thiruvallur,-1,1350,-1,-1,-1,2000,2093,-1,-1,-1,6019,-1,-1,-1,-1,4045,4300
1028199812,1028,1998,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1
1028199912,1028,1999,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1022,-1,-1,-1,-1,-1,-1
1028200012,1028,2000,12,Uttar Pradesh,Ambedkar Nagar,-1,323,497,579,-1,536,-1,-1,1771,1365,-1,-1,-1,-1,-1,875,-1
1028200112,1028,2001,12,Uttar Pradesh,Ambedkar Nagar,-1,345,510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200212,1028,2002,12,Uttar Pradesh,Ambedkar Nagar,-1,476,603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200312,1028,2003,12,Uttar Pradesh,Ambedkar Nagar,-1,431,585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200412,1028,2004,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200512,1028,2005,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200612,1028,2006,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200712,1028,2007,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028200812,1028,2008,12,Uttar Pradesh,Ambedkar Nagar,-1,884,928,667,632,631,-1,1034,2089,3215,2545,5227,2170,1435,2918,-1,3011
1028200912,1028,2009,12,Uttar Pradesh,Ambedkar Nagar,-1,941,1021,849,769,878,-1,894,2035,4094,2958,5369,2049,2388,-1,-1,3748
1028201012,1028,2010,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028201112,1028,2011,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1028201212,1028,2012,12,Uttar Pradesh,Ambedkar Nagar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1029199812,1029,1998,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1
1029199912,1029,1999,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1022,-1,-1,-1,-1,-1,-1
1029200012,1029,2000,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,303,456,-1,-1,519,-1,-1,-1,1458,-1,-1,1185,-1,-1,1200,-1
1029200112,1029,2001,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,305,566,-1,-1,-1,-1,-1,-1,-1,-1,-1,1138,-1,-1,1063,-1
1029200212,1029,2002,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,507,564,-1,-1,-1,-1,-1,-1,-1,-1,-1,1600,-1,-1,1098,-1
1029200312,1029,2003,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,509,538,-1,-1,-1,-1,-1,-1,-1,-1,-1,1600,-1,-1,1518,-1
1029200412,1029,2004,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,-1,573,-1,-1,-1,-1,-1,-1,-1,-1,-1,1600,-1,-1,1585,-1
1029200612,1029,2006,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,641,881,-1,-1,-1,-1,-1,-1,-1,-1,-1,1728,-1,-1,1501,-1
1029200712,1029,2007,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,734,893,-1,-1,-1,-1,-1,-1,-1,-1,-1,2589,-1,-1,1492,-1
1029200812,1029,2008,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,743,1070,667,632,631,-1,1034,2089,3215,2545,5227,2708,1435,2918,-1,3011
1029200912,1029,2009,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,838,1111,849,769,878,-1,894,2035,4094,2958,5369,2982,2388,-1,-1,3748
1029201012,1029,2010,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1029201112,1029,2011,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,1021,1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,3003,-1,-1,3231,-1
1029201212,1029,2012,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,1215,1322,-1,-1,-1,-1,-1,-1,-1,-1,-1,3199,-1,-1,3991,-1
1029201312,1029,2013,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,1201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3430,-1
1029201412,1029,2014,12,Uttar Pradesh,Kushi Nagar Padrauna,-1,1288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3508,-1
1030199716,1030,1997,16,Uttarakhand,Udham Singh Nagar,-1,424,404,357,300,464,422,425,1054,1511,1218,1450,1152,-1,1351,73,1878
1030199816,1030,1998,16,Uttarakhand,Udham Singh Nagar,-1,504,539,-1,-1,499,-1,-1,-1,-1,-1,-1,1442,-1,-1,974,-1
1030199916,1030,1999,16,Uttarakhand,Udham Singh Nagar,-1,507,-1,-1,-1,491,-1,-1,-1,-1,-1,-1,-1,-1,-1,958,-1
1030201016,1030,2010,16,Uttarakhand,Udham Singh Nagar,-1,1053,1074,-1,-1,1115,-1,-1,-1,-1,-1,-1,2108,-1,-1,3083,-1
1030201116,1030,2011,16,Uttarakhand,Udham Singh Nagar,-1,1112,1266,-1,-1,1119,-1,-1,-1,-1,-1,-1,2208,-1,-1,-1,-1
1030201216,1030,2012,16,Uttarakhand,Udham Singh Nagar,-1,1215,1266,-1,-1,1119,-1,-1,-1,-1,-1,-1,2208,-1,-1,4083,-1
1030201316,1030,2013,16,Uttarakhand,Udham Singh Nagar,-1,1234,1369,-1,-1,1219,-1,-1,-1,-1,-1,-1,2758,-1,-1,4182,-1
1030201416,1030,2014,16,Uttarakhand,Udham Singh Nagar,-1,1305,1369,-1,-1,1319,-1,-1,-1,-1,-1,-1,2758,-1,-1,4182,-1
1030201516,1030,2015,16,Uttarakhand,Udham Singh Nagar,-1,1305,1577,-1,-1,1405,-1,-1,-1,-1,-1,-1,3544,-1,-1,4182,-1
1030201616,1030,2016,16,Uttarakhand,Udham Singh Nagar,-1,1380,1602,-1,-1,1497,-1,-1,-1,-1,-1,-1,3381,-1,-1,3269,-1
1031199812,1031,1998,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1060,-1,-1,-1,-1,-1,-1
1031199912,1031,1999,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1022,-1,-1,-1,-1,-1,-1
1031200012,1031,2000,12,Uttar Pradesh,Auraiya,-1,371,524,-1,296,341,-1,511,1588,1387,-1,-1,1176,-1,-1,953,-1
1031200112,1031,2001,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200212,1031,2002,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200312,1031,2003,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200412,1031,2004,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200512,1031,2005,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200612,1031,2006,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031200712,1031,2007,12,Uttar Pradesh,Auraiya,-1,720,1024,-1,527,223,-1,980,2634,-1,-1,-1,2360,-1,-1,-1,-1
1031200812,1031,2008,12,Uttar Pradesh,Auraiya,-1,778,983,667,685,696,-1,1034,2089,3215,2545,5227,2170,1435,2918,-1,3011
1031200912,1031,2009,12,Uttar Pradesh,Auraiya,-1,941,1021,849,769,878,-1,894,2035,4094,2958,5369,2049,2388,-1,-1,3748
1031201012,1031,2010,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031201112,1031,2011,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1031201212,1031,2012,12,Uttar Pradesh,Auraiya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033200112,1033,2001,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033200212,1033,2002,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033200312,1033,2003,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033200412,1033,2004,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1174,1640
1033200512,1033,2005,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1033200612,1033,2006,12,Uttar Pradesh,Bagpat,-1,1439,965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1520,3508
1033200712,1033,2007,12,Uttar Pradesh,Bagpat,-1,1438,1097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1405,-1
1033200812,1033,2008,12,Uttar Pradesh,Bagpat,-1,2446,1076,667,632,631,-1,1034,2089,3215,2545,5227,2170,1435,2918,-1,6568
1033200912,1033,2009,12,Uttar Pradesh,Bagpat,-1,1911,1084,849,769,878,-1,894,2035,4094,2958,5369,2049,2388,-1,-1,3748
1033201012,1033,2010,12,Uttar Pradesh,Bagpat,-1,2097,1188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3072,3058
1033201112,1033,2011,12,Uttar Pradesh,Bagpat,-1,1865,1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2629,-1
1033201212,1033,2012,12,Uttar Pradesh,Bagpat,-1,-1,1407,-1,-1,-1,-1,2659,-1,-1,-1,-1,-1,-1,-1,3622,-1
1033201312,1033,2013,12,Uttar Pradesh,Bagpat,-1,-1,1378,-1,-1,-1,-1,1400,4256,-1,-1,-1,-1,-1,-1,2728,-1
1033201412,1033,2014,12,Uttar Pradesh,Bagpat,-1,-1,-1,-1,-1,-1,-1,1400,4155,-1,-1,-1,-1,-1,-1,2907,-1
1033201512,1033,2015,12,Uttar Pradesh,Bagpat,-1,1650,1582,-1,-1,-1,-1,1621,-1,-1,-1,-1,-1,-1,-1,2544,-1
1033201612,1033,2016,12,Uttar Pradesh,Bagpat,-1,2180,1585,-1,-1,-1,-1,1576,4155,-1,-1,-1,-1,-1,-1,260,-1
1034199712,1034,1997,12,Uttar Pradesh,Balrampur,-1,310,476,357,300,360,422,397,1939,1511,1218,1450,1188,-1,1144,75,1878
1034199812,1034,1998,12,Uttar Pradesh,Balrampur,-1,354,528,-1,-1,456,-1,420,1561,-1,-1,-1,1253,-1,1175,1038,-1
1034199912,1034,1999,12,Uttar Pradesh,Balrampur,-1,-1,548,-1,-1,483,-1,488,1668,-1,-1,-1,1044,-1,1200,-1,-1
1034200012,1034,2000,12,Uttar Pradesh,Balrampur,-1,362,544,-1,-1,413,-1,436,1525,-1,-1,-1,1063,-1,1138,1056,-1
1034200112,1034,2001,12,Uttar Pradesh,Balrampur,-1,345,541,-1,-1,480,-1,-1,-1,1344,-1,-1,954,-1,-1,981,-1
1034200212,1034,2002,12,Uttar Pradesh,Balrampur,-1,423,-1,-1,-1,442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1034200312,1034,2003,12,Uttar Pradesh,Balrampur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1034200412,1034,2004,12,Uttar Pradesh,Balrampur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
