Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
231199912,231,1999,12,Uttar Pradesh,Faizabad,37805,69.9,110.93,70.42,14620,27,42.9,27.23,1677,3.1,4.92,3.12,54102,158.75,100.78
231200012,231,2000,12,Uttar Pradesh,Faizabad,38744,73.1,223.91,145.42,12599,23.8,72.81,47.29,1672,3.2,9.66,6.28,53015,306.39,198.98
231200112,231,2001,12,Uttar Pradesh,Faizabad,47238,78.3,276.21,171.91,12064,20,70.54,43.9,1018,1.7,5.95,3.7,60320,352.71,219.51
231200212,231,2002,12,Uttar Pradesh,Faizabad,43891,76.1,258.47,171.11,12472,21.6,73.45,48.62,1278,2.2,7.53,4.98,57641,339.44,224.71
231200312,231,2003,12,Uttar Pradesh,Faizabad,44145,75.4,328.85,218.68,12764,21.8,95.08,63.23,1646,2.8,12.26,8.15,58555,436.2,290.06
231200412,231,2004,12,Uttar Pradesh,Faizabad,44459,76.1,329.03,218.65,12048,20.6,89.17,59.25,1935,3.3,14.32,9.52,58442,432.52,287.42
231200512,231,2005,12,Uttar Pradesh,Faizabad,45265,75,343.25,218.45,12949,21.4,98.2,62.49,2167,3.6,16.43,10.46,60381,457.88,291.4
231200612,231,2006,12,Uttar Pradesh,Faizabad,50349,77.1,379.33,236.29,13218,20.2,99.59,62.03,1725,2.6,13,8.1,65292,491.92,306.42
231200712,231,2007,12,Uttar Pradesh,Faizabad,44982,73.3,263.95,170.59,13679,22.3,80.27,51.88,2725,4.4,15.99,10.33,61386,360.2,232.8
231200812,231,2008,12,Uttar Pradesh,Faizabad,47212,72.1,260.14,160.97,15407,23.5,84.89,52.53,2883,4.4,15.89,9.83,65502,360.91,223.34
231200912,231,2009,12,Uttar Pradesh,Faizabad,47443,69.2,261.24,162.49,17663,25.7,97.26,60.49,3496,5.1,19.25,11.97,68602,377.74,234.95
231201012,231,2010,12,Uttar Pradesh,Faizabad,45895,67.5,265.3,167.87,17780,26.2,102.78,65.03,4277,6.3,24.72,15.64,67952,392.81,248.54
231201112,231,2011,12,Uttar Pradesh,Faizabad,44717,71.1,258.43,162.78,15698,25,90.72,57.15,2481,3.9,14.34,9.03,62896,363.5,228.96
231201212,231,2012,12,Uttar Pradesh,Faizabad,45697,69.8,264.36,165.77,17985,27.5,104.04,65.24,1806,2.8,10.45,6.55,65488,378.85,237.57
231201312,231,2013,12,Uttar Pradesh,Faizabad,34295,77.4,198.16,124.69,8826,19.9,51,32.09,1210,2.7,6.99,4.4,44331,256.14,161.18
231201412,231,2014,12,Uttar Pradesh,Faizabad,36564,74.2,211.78,134.18,10563,21.4,61.18,38.76,2162,4.4,12.52,7.93,49289,285.49,180.88
231201512,231,2015,12,Uttar Pradesh,Faizabad,33794,69.3,188.03,116.11,12665,26,70.47,43.51,2331,4.8,12.97,8.01,48790,271.46,167.63
231201612,231,2016,12,Uttar Pradesh,Faizabad,33342,67.8,185.52,114.52,13082,26.6,72.79,44.93,2740,5.6,15.25,9.41,49164,273.55,168.86
231201712,231,2017,12,Uttar Pradesh,Faizabad,31697,67.7,-1,-1,12523,26.8,-1,-1,2570,5.5,-1,-1,46790,-1,-1
232199012,232,1990,12,Uttar Pradesh,Gonda,28192,75.1,56.13,36.44,7796,20.8,15.52,10.08,1571,4.2,3.13,2.03,37559,74.78,48.55
232199112,232,1991,12,Uttar Pradesh,Gonda,28847,78.3,59.64,39.3,6626,18,13.7,9.03,1387,3.8,2.87,1.89,36860,76.2,50.22
232199212,232,1992,12,Uttar Pradesh,Gonda,26066,87.9,53.96,37.99,3213,10.8,6.65,4.68,380,1.3,0.79,0.55,29659,61.4,43.22
232199312,232,1993,12,Uttar Pradesh,Gonda,25939,81.9,53.93,37.67,5387,17,11.2,7.82,335,1.1,0.7,0.49,31661,65.82,45.98
232199412,232,1994,12,Uttar Pradesh,Gonda,32492,88.1,67.42,46.94,3672,10,7.62,5.3,735,2,1.53,1.06,36899,76.57,53.3
232199512,232,1995,12,Uttar Pradesh,Gonda,36336,85.7,75.11,52.62,5094,12,10.53,7.38,949,2.2,1.96,1.37,42379,87.6,61.37
232199612,232,1996,12,Uttar Pradesh,Gonda,39547,84.8,81.87,56.62,5874,12.6,12.16,8.41,1195,2.6,2.47,1.71,46616,96.5,66.74
232199712,232,1997,12,Uttar Pradesh,Gonda,35159,81.4,125.65,81.54,6978,16.1,24.94,16.18,1073,2.5,3.83,2.49,43210,154.43,100.21
232199812,232,1998,12,Uttar Pradesh,Gonda,30941,81.6,110.55,70.58,6535,17.2,23.35,14.91,459,1.2,1.64,1.05,37935,135.55,86.53
232199912,232,1999,12,Uttar Pradesh,Gonda,32460,79.6,116.39,73.38,7566,18.5,27.13,17.1,777,1.9,2.79,1.76,40803,146.3,92.25
232200012,232,2000,12,Uttar Pradesh,Gonda,32329,83.6,114.78,72.25,5526,14.3,19.62,12.35,838,2.2,2.98,1.87,38693,137.38,86.47
232200112,232,2001,12,Uttar Pradesh,Gonda,37386,83.9,127.58,80.97,6389,14.3,21.8,13.84,773,1.7,2.64,1.67,44548,152.03,96.48
232200212,232,2002,12,Uttar Pradesh,Gonda,31452,78.5,106.97,68.45,7496,18.7,25.49,16.31,1094,2.7,3.72,2.38,40042,136.19,87.15
232200312,232,2003,12,Uttar Pradesh,Gonda,35432,80.1,119.34,77.92,7314,16.5,24.63,16.08,1514,3.4,5.1,3.33,44260,149.07,97.33
232200412,232,2004,12,Uttar Pradesh,Gonda,35653,80.5,118.91,77.43,6984,15.8,23.29,15.17,1670,3.8,5.57,3.63,44307,147.77,96.23
232200512,232,2005,12,Uttar Pradesh,Gonda,36402,79.2,120.68,80.92,7582,16.5,25.14,16.85,1971,4.3,6.53,4.38,45955,152.35,102.16
232200612,232,2006,12,Uttar Pradesh,Gonda,40457,80.9,137.62,91.71,7812,15.6,26.57,17.71,1768,3.5,6.01,4.01,50037,170.21,113.43
232200712,232,2007,12,Uttar Pradesh,Gonda,47804,75.7,163.54,109.08,12900,20.4,44.13,29.44,2440,3.9,8.35,5.57,63144,216.02,144.09
232200812,232,2008,12,Uttar Pradesh,Gonda,50050,74,172.39,112.42,13950,20.6,48.05,31.33,3601,5.3,12.4,8.09,67601,232.84,151.84
232200912,232,2009,12,Uttar Pradesh,Gonda,50348,71.2,172.24,111.12,16133,22.8,55.19,35.61,4275,6,14.62,9.43,70757,242.05,156.16
232201012,232,2010,12,Uttar Pradesh,Gonda,47484,65.7,162.78,103.49,19039,26.3,65.27,41.5,5775,8,19.8,12.59,72298,247.85,157.58
232201112,232,2011,12,Uttar Pradesh,Gonda,50693,71,173.45,109.18,17623,24.7,60.3,37.96,3047,4.3,10.43,6.56,71363,244.17,153.7
232201212,232,2012,12,Uttar Pradesh,Gonda,61125,74.1,205.99,132.23,19258,23.3,64.9,41.66,2140,2.6,7.21,4.63,82523,278.1,178.52
232201312,232,2013,12,Uttar Pradesh,Gonda,55245,77.8,192.61,118.02,13887,19.5,48.42,29.67,1917,2.7,6.68,4.1,71049,247.7,151.78
232201412,232,2014,12,Uttar Pradesh,Gonda,58628,74.3,208.85,133.16,16828,21.3,59.95,38.22,3415,4.3,12.17,7.76,78872,280.96,179.14
232201512,232,2015,12,Uttar Pradesh,Gonda,55082,69.3,194.3,124.47,20621,26,72.74,46.6,3731,4.7,13.16,8.43,79435,280.2,179.5
232201612,232,2016,12,Uttar Pradesh,Gonda,53457,68,189.9,120.76,20755,26.4,73.73,46.89,4436,5.6,15.76,10.02,78648,279.38,177.66
232201712,232,2017,12,Uttar Pradesh,Gonda,42824,68.4,-1,-1,15864,25.3,-1,-1,3951,6.3,-1,-1,62638,-1,-1
233199012,233,1990,12,Uttar Pradesh,Bahraich,24477,75.1,53.49,33.9,6700,20.5,14.64,9.28,1435,4.4,3.14,1.99,32612,71.27,45.17
233199112,233,1991,12,Uttar Pradesh,Bahraich,25297,75.4,55.47,36.33,6634,19.8,14.55,9.53,1618,4.8,3.55,2.32,33549,73.56,48.18
233199212,233,1992,12,Uttar Pradesh,Bahraich,22029,78,48.3,31.32,5505,19.5,12.07,7.83,720,2.5,1.58,1.02,28254,61.95,40.17
233199312,233,1993,12,Uttar Pradesh,Bahraich,21382,77.9,46.23,30.61,5537,20.2,11.97,7.93,530,1.9,1.15,0.76,27449,59.35,39.3
233199412,233,1994,12,Uttar Pradesh,Bahraich,20962,80.2,46.06,29.78,4370,16.7,9.6,6.21,821,3.1,1.8,1.17,26153,57.47,37.16
233199512,233,1995,12,Uttar Pradesh,Bahraich,22627,76,49.32,31.9,6499,21.8,14.17,9.16,632,2.1,1.38,0.89,29758,64.87,41.95
233199612,233,1996,12,Uttar Pradesh,Bahraich,28149,80.3,60.26,39.76,6282,17.9,13.45,8.87,631,1.8,1.35,0.89,35062,75.06,49.52
233199712,233,1997,12,Uttar Pradesh,Bahraich,24323,74.6,53.27,33.93,7341,22.5,16.08,10.24,950,2.9,2.08,1.33,32614,71.43,45.5
233199812,233,1998,12,Uttar Pradesh,Bahraich,23342,78.8,82.19,55.83,5289,17.9,18.62,12.65,992,3.3,3.49,2.37,29623,104.3,70.85
233199912,233,1999,12,Uttar Pradesh,Bahraich,22652,74.4,79.25,53.22,6846,22.5,23.95,16.08,939,3.1,3.29,2.21,30437,106.48,71.51
233200012,233,2000,12,Uttar Pradesh,Bahraich,23541,56.7,83.38,54.93,14158,34.1,50.14,33.04,3829,9.2,13.56,8.93,41528,147.08,96.91
233200112,233,2001,12,Uttar Pradesh,Bahraich,26445,71.7,79.86,51.05,9562,25.9,28.87,18.46,883,2.4,2.67,1.7,36890,111.4,71.21
233200212,233,2002,12,Uttar Pradesh,Bahraich,21512,67,64.46,41.99,9555,29.8,28.63,18.65,1035,3.2,3.1,2.02,32102,96.2,62.67
233200312,233,2003,12,Uttar Pradesh,Bahraich,25067,68.3,76.25,51.49,10316,28.1,31.38,21.19,1340,3.6,4.08,2.75,36723,111.7,75.44
233200412,233,2004,12,Uttar Pradesh,Bahraich,25247,69.2,77.7,50.43,9658,26.5,29.72,19.29,1604,4.4,4.94,3.2,36509,112.36,72.92
233200512,233,2005,12,Uttar Pradesh,Bahraich,25713,67.8,77.68,50.84,10466,27.6,31.62,20.69,1746,4.6,5.27,3.45,37925,114.58,74.99
233200612,233,2006,12,Uttar Pradesh,Bahraich,28551,69.7,87.89,56.96,11007,26.9,33.88,21.96,1396,3.4,4.3,2.78,40954,126.07,81.7
233200712,233,2007,12,Uttar Pradesh,Bahraich,36677,72.2,112.46,73.38,11660,23,35.75,23.33,2438,4.8,7.48,4.88,50775,155.69,101.58
233200812,233,2008,12,Uttar Pradesh,Bahraich,38484,70.8,118.22,77.13,13440,24.7,41.29,26.93,2422,4.5,7.44,4.85,54346,166.94,108.91
233200912,233,2009,12,Uttar Pradesh,Bahraich,38676,66.3,117.29,77.37,15334,26.3,46.5,30.67,4324,7.4,13.11,8.65,58334,176.91,116.69
233201012,233,2010,12,Uttar Pradesh,Bahraich,28771,62.8,87.51,58.03,11605,25.3,35.3,23.41,5437,11.9,16.54,10.97,45813,139.34,92.4
233201112,233,2011,12,Uttar Pradesh,Bahraich,31839,63.9,96.23,63.68,13607,27.3,41.13,27.22,4361,8.8,13.18,8.72,49807,150.54,99.62
233201212,233,2012,12,Uttar Pradesh,Bahraich,59035,67.6,179.49,117.9,23396,26.8,71.13,46.72,4857,5.6,14.77,9.7,87288,265.39,174.32
233201312,233,2013,12,Uttar Pradesh,Bahraich,57957,77.8,176.57,112.93,14524,19.5,44.25,28.3,2006,2.7,6.11,3.91,74487,226.93,145.14
233201412,233,2014,12,Uttar Pradesh,Bahraich,61469,74.4,192.17,112.79,17628,21.3,55.11,32.35,3574,4.3,11.17,6.56,82671,258.45,151.69
233201512,233,2015,12,Uttar Pradesh,Bahraich,57874,69.4,174.11,110.4,21663,26,65.17,41.33,3911,4.7,11.77,7.46,83448,251.04,159.19
233201612,233,2016,12,Uttar Pradesh,Bahraich,56045,68,168.54,100.14,21730,26.4,65.35,38.83,4657,5.6,14,8.32,82432,247.88,147.28
233201712,233,2017,12,Uttar Pradesh,Bahraich,66961,65,-1,-1,24432,23.7,-1,-1,11567,11.2,-1,-1,102960,-1,-1
234199012,234,1990,12,Uttar Pradesh,Sultanpur,22894,73.3,80.56,52.71,6783,21.7,23.87,15.62,1574,5,5.54,3.62,31251,109.97,71.95
234199112,234,1991,12,Uttar Pradesh,Sultanpur,24107,74.1,86.28,55.9,6731,20.7,24.09,15.61,1704,5.2,6.1,3.95,32542,116.47,75.46
234199212,234,1992,12,Uttar Pradesh,Sultanpur,23372,79.2,82.47,52.39,5259,17.8,18.56,11.79,863,2.9,3.05,1.93,29494,104.07,66.11
234199312,234,1993,12,Uttar Pradesh,Sultanpur,22076,82.1,78.87,50.85,4360,16.2,15.58,10.04,455,1.7,1.63,1.05,26891,96.07,61.94
234199412,234,1994,12,Uttar Pradesh,Sultanpur,27397,78.5,96.81,62.19,6545,18.7,23.13,14.86,972,2.8,3.43,2.21,34914,123.37,79.26
234199512,234,1995,12,Uttar Pradesh,Sultanpur,29279,81.1,102.83,67.05,6098,16.9,21.42,13.96,739,2,2.6,1.69,36116,126.84,82.71
234199612,234,1996,12,Uttar Pradesh,Sultanpur,30775,81.5,107.5,69.44,6297,16.7,22,14.21,693,1.8,2.42,1.56,37765,131.92,85.22
234199712,234,1997,12,Uttar Pradesh,Sultanpur,32155,79.5,112.87,72.88,7305,18.1,25.64,16.56,995,2.5,3.49,2.26,40455,142,91.69
234199812,234,1998,12,Uttar Pradesh,Sultanpur,32907,79.1,115.19,74.38,7570,18.2,26.5,17.11,1135,2.7,3.97,2.57,41612,145.66,94.06
234199912,234,1999,12,Uttar Pradesh,Sultanpur,34491,76,119.91,77.71,9822,21.6,34.15,22.13,1085,2.4,3.77,2.44,45398,157.82,102.28
234200012,234,2000,12,Uttar Pradesh,Sultanpur,32136,77.5,111.57,72.7,8267,19.9,28.7,18.7,1082,2.6,3.76,2.45,41485,144.03,93.85
234200112,234,2001,12,Uttar Pradesh,Sultanpur,35360,78.7,123.56,80.45,8655,19.3,30.24,19.69,905,2,3.16,2.06,44920,156.96,102.2
234200212,234,2002,12,Uttar Pradesh,Sultanpur,29443,76.2,105.07,73.22,7935,20.5,28.32,19.73,1264,3.3,4.51,3.14,38642,137.89,96.1
234200312,234,2003,12,Uttar Pradesh,Sultanpur,33802,75.7,119.16,77.21,9059,20.3,31.93,20.69,1782,4,6.28,4.07,44643,157.38,101.98
234200412,234,2004,12,Uttar Pradesh,Sultanpur,34036,76.1,119.86,78.76,8644,19.3,30.44,20,2052,4.6,7.23,4.75,44732,157.53,103.51
234200512,234,2005,12,Uttar Pradesh,Sultanpur,34748,74.5,122.29,80.13,9572,20.5,33.69,22.07,2328,5,8.19,5.37,46648,164.17,107.57
234200612,234,2006,12,Uttar Pradesh,Sultanpur,38334,76.5,135.15,88.35,9812,19.6,34.59,22.61,1932,3.9,6.81,4.45,50078,176.55,115.42
234200712,234,2007,12,Uttar Pradesh,Sultanpur,44895,80.7,155.05,102.84,9280,16.7,32.05,21.26,1451,2.6,5.01,3.32,55626,192.11,127.42
234200812,234,2008,12,Uttar Pradesh,Sultanpur,47088,78.4,162.46,107.94,10202,17,35.2,23.39,2775,4.6,9.57,6.36,60065,207.23,137.68
234200912,234,2009,12,Uttar Pradesh,Sultanpur,47332,75.9,162.99,108.04,11757,18.8,40.49,26.84,3301,5.3,11.37,7.53,62390,214.84,142.41
234201012,234,2010,12,Uttar Pradesh,Sultanpur,41537,64.4,234.45,152.65,19612,30.4,110.7,72.08,3382,5.2,19.09,12.43,64531,364.23,237.16
234201112,234,2011,12,Uttar Pradesh,Sultanpur,33269,72,187.16,121.78,11321,24.5,63.69,41.44,1617,3.5,9.1,5.92,46207,259.94,169.13
234201212,234,2012,12,Uttar Pradesh,Sultanpur,30885,73.2,173.6,113.43,10087,23.9,56.7,37.05,1202,2.9,6.76,4.41,42174,237.05,154.89
234201312,234,2013,12,Uttar Pradesh,Sultanpur,33027,78.4,185.93,121.98,7991,19,44.99,29.51,1117,2.7,6.29,4.13,42135,237.21,155.62
234201412,234,2014,12,Uttar Pradesh,Sultanpur,34796,74.6,200.6,124.72,9884,21.2,56.98,35.43,1978,4.2,11.4,7.09,46658,268.98,167.24
234201512,234,2015,12,Uttar Pradesh,Sultanpur,33534,69.5,188,123.17,12533,26,70.26,46.03,2209,4.6,12.38,8.11,48276,270.65,177.32
234201612,234,2016,12,Uttar Pradesh,Sultanpur,31713,68.2,177.8,108.52,12110,26,67.89,41.44,2673,5.7,14.99,9.15,46496,260.67,159.1
234201712,234,2017,12,Uttar Pradesh,Sultanpur,34099,71.3,-1,-1,12336,25.8,-1,-1,1381,2.9,-1,-1,47815,-1,-1
235199012,235,1990,12,Uttar Pradesh,Pratapgarh,19108,77.7,87.26,56.62,4596,18.7,20.99,13.62,875,3.6,4,2.59,24579,112.24,72.83
235199112,235,1991,12,Uttar Pradesh,Pratapgarh,21516,76.9,96.9,63.01,5396,19.3,24.3,15.8,1060,3.8,4.77,3.1,27972,125.97,81.91
235199212,235,1992,12,Uttar Pradesh,Pratapgarh,26933,86.4,122.3,77.74,3608,11.6,16.38,10.41,640,2.1,2.91,1.85,31181,141.59,90
235199312,235,1993,12,Uttar Pradesh,Pratapgarh,23170,84.7,106.29,69.12,3989,14.6,18.3,11.9,211,0.8,0.97,0.63,27370,125.56,81.65
235199412,235,1994,12,Uttar Pradesh,Pratapgarh,26788,79.3,122.73,80.88,6141,18.2,28.13,18.54,872,2.6,4,2.63,33801,154.86,102.05
235199512,235,1995,12,Uttar Pradesh,Pratapgarh,27999,82.6,128.45,82.97,5253,15.5,24.1,15.57,633,1.9,2.9,1.88,33885,155.45,100.41
235199612,235,1996,12,Uttar Pradesh,Pratapgarh,29001,82.9,132.18,84.75,5509,15.8,25.11,16.1,458,1.3,2.09,1.34,34968,159.37,102.18
235199712,235,1997,12,Uttar Pradesh,Pratapgarh,29742,70.8,139.9,87.18,11597,27.6,54.55,33.99,693,1.6,3.26,2.03,42032,197.71,123.21
235199812,235,1998,12,Uttar Pradesh,Pratapgarh,31856,83.3,142.4,89.99,5964,15.6,26.66,16.85,436,1.1,1.95,1.23,38256,171.01,108.07
235199912,235,1999,12,Uttar Pradesh,Pratapgarh,28138,78.2,125.81,82.85,7152,19.9,31.98,21.06,672,1.9,3,1.98,35962,160.8,105.89
235200012,235,2000,12,Uttar Pradesh,Pratapgarh,27404,78.7,123.94,80.91,6695,19.2,30.28,19.77,701,2,3.17,2.07,34800,157.39,102.75
235200112,235,2001,12,Uttar Pradesh,Pratapgarh,32881,79.3,140.18,95.33,7758,18.7,33.07,22.49,838,2,3.57,2.43,41477,176.82,120.26
235200212,235,2002,12,Uttar Pradesh,Pratapgarh,30210,79.1,145.18,96.3,6634,17.4,31.88,21.15,1352,3.5,6.5,4.31,38196,183.56,121.76
235200312,235,2003,12,Uttar Pradesh,Pratapgarh,31233,76.2,147.21,96.07,8093,19.7,38.15,24.89,1668,4.1,7.86,5.13,40994,193.22,126.1
235200412,235,2004,12,Uttar Pradesh,Pratapgarh,31421,77.1,145.69,101.78,7450,18.3,34.54,24.13,1895,4.6,8.79,6.14,40766,189.02,132.05
235200512,235,2005,12,Uttar Pradesh,Pratapgarh,32021,75.4,142.64,102.02,8261,19.5,36.8,26.32,2184,5.1,9.73,6.96,42466,189.17,135.3
235200612,235,2006,12,Uttar Pradesh,Pratapgarh,35619,77.3,160.19,119.47,8834,19.2,39.73,29.63,1622,3.5,7.29,5.44,46075,207.21,154.55
235200712,235,2007,12,Uttar Pradesh,Pratapgarh,37061,74,170.13,124.25,11256,22.5,51.67,37.74,1795,3.6,8.24,6.02,50112,230.04,168
235200812,235,2008,12,Uttar Pradesh,Pratapgarh,38775,73,176.07,128.26,12440,23.4,56.49,41.15,1900,3.6,8.63,6.28,53115,241.18,175.7
235200912,235,2009,12,Uttar Pradesh,Pratapgarh,39018,69.2,181.49,129.59,14319,25.4,66.6,47.56,3058,5.4,14.22,10.16,56395,262.31,187.3
235201012,235,2010,12,Uttar Pradesh,Pratapgarh,33486,69.5,154.31,110.27,12434,25.8,57.3,40.95,2265,4.7,10.44,7.46,48185,222.05,158.68
235201112,235,2011,12,Uttar Pradesh,Pratapgarh,32059,70.9,145.82,105.6,11358,25.1,51.66,37.41,1830,4,8.32,6.03,45247,205.81,149.04
235201212,235,2012,12,Uttar Pradesh,Pratapgarh,36774,73,193.39,121.9,12000,23.8,63.11,39.78,1575,3.1,8.28,5.22,50349,264.79,166.9
235201312,235,2013,12,Uttar Pradesh,Pratapgarh,33952,77.7,184.73,115.45,8586,19.6,46.72,29.2,1183,2.7,6.44,4.02,43721,237.89,148.67
235201412,235,2014,12,Uttar Pradesh,Pratapgarh,36074,74.3,174.66,104.42,10372,21.4,50.22,30.02,2110,4.3,10.22,6.11,48555,235.09,140.54
235201512,235,2015,12,Uttar Pradesh,Pratapgarh,33749,69.3,147.64,99.32,12638,26,55.29,37.19,2297,4.7,10.05,6.76,48685,212.98,143.28
235201612,235,2016,12,Uttar Pradesh,Pratapgarh,32894,67.9,143.95,88.81,12806,26.4,56.04,34.58,2723,5.6,11.92,7.35,48422,211.9,130.74
235201712,235,2017,12,Uttar Pradesh,Pratapgarh,28992,64.3,-1,-1,11866,26.3,-1,-1,4210,9.3,-1,-1,45068,-1,-1
236199012,236,1990,12,Uttar Pradesh,Barabanki,32081,79.1,112.52,68.17,6277,15.5,22.02,13.34,2195,5.4,7.7,4.66,40553,142.23,86.17
236199112,236,1991,12,Uttar Pradesh,Barabanki,34187,76.4,120.6,73.4,7755,17.3,27.36,16.65,2781,6.2,9.81,5.97,44723,157.76,96.03
236199212,236,1992,12,Uttar Pradesh,Barabanki,37499,87.7,132.11,79.71,4365,10.2,15.38,9.28,880,2.1,3.1,1.87,42744,150.59,90.86
236199312,236,1993,12,Uttar Pradesh,Barabanki,38055,84.6,134.39,81.03,6221,13.8,21.97,13.25,709,1.6,2.5,1.51,44985,158.86,95.79
236199412,236,1994,12,Uttar Pradesh,Barabanki,41968,83.6,144.91,87.13,6378,12.7,22.02,13.24,1860,3.7,6.42,3.86,50206,173.35,104.23
236199512,236,1995,12,Uttar Pradesh,Barabanki,41259,82.4,142.58,87.32,7129,14.2,24.64,15.09,1658,3.3,5.73,3.51,50046,172.94,105.92
236199612,236,1996,12,Uttar Pradesh,Barabanki,45732,77.7,155.93,92.73,11134,18.9,37.96,22.58,1992,3.4,6.79,4.04,58858,200.68,119.34
236199712,236,1997,12,Uttar Pradesh,Barabanki,44704,77.9,178.02,107.73,10344,18,41.19,24.93,2310,4,9.2,5.57,57358,228.41,138.22
236199812,236,1998,12,Uttar Pradesh,Barabanki,48194,77.2,188.21,112.03,11991,19.2,46.83,27.87,2276,3.6,8.89,5.29,62461,243.93,145.19
236199912,236,1999,12,Uttar Pradesh,Barabanki,48835,69.7,191.02,111.66,18329,26.2,71.69,41.91,2853,4.1,11.16,6.52,70017,273.87,160.1
236200012,236,2000,12,Uttar Pradesh,Barabanki,44753,70.2,176.91,101.51,16475,25.8,65.13,37.37,2525,4,9.98,5.73,63753,252.02,144.61
236200112,236,2001,12,Uttar Pradesh,Barabanki,52370,72.2,208.61,116.25,16844,23.2,67.1,37.39,3297,4.5,13.13,7.32,72511,288.84,160.96
236200212,236,2002,12,Uttar Pradesh,Barabanki,49320,67.8,194.57,111.78,18368,25.2,72.46,41.63,5074,7,20.02,11.5,72762,287.05,164.91
236200312,236,2003,12,Uttar Pradesh,Barabanki,50496,69,176.52,98.4,17762,24.3,62.09,34.61,4968,6.8,17.37,9.68,73226,255.98,142.69
236200412,236,2004,12,Uttar Pradesh,Barabanki,50848,68.9,175.25,96.09,17243,23.4,59.43,32.59,5701,7.7,19.65,10.77,73792,254.33,139.45
236200512,236,2005,12,Uttar Pradesh,Barabanki,52070,66.7,178.28,96.57,19571,25.1,67.01,36.3,6482,8.3,22.19,12.02,78123,267.48,144.88
236200612,236,2006,12,Uttar Pradesh,Barabanki,57172,69.1,195.73,107.21,20089,24.3,68.77,37.67,5520,6.7,18.9,10.35,82781,283.4,155.24
236200712,236,2007,12,Uttar Pradesh,Barabanki,68508,78.9,269.24,141.35,15892,18.3,62.46,32.79,2425,2.8,9.53,5,86825,341.23,179.15
236200812,236,2008,12,Uttar Pradesh,Barabanki,71927,78.1,279.85,148.24,17017,18.5,66.21,35.07,3190,3.5,12.41,6.57,92134,358.47,189.88
236200912,236,2009,12,Uttar Pradesh,Barabanki,72267,74.4,278.72,145.92,19723,20.3,76.07,39.83,5199,5.3,20.05,10.5,97190,374.85,196.25
236201012,236,2010,12,Uttar Pradesh,Barabanki,66853,67.3,257.46,134.12,27442,27.6,105.68,55.06,5112,5.1,19.69,10.26,99407,382.84,199.44
236201112,236,2011,12,Uttar Pradesh,Barabanki,67253,76.5,260.23,132.11,18734,21.3,72.49,36.8,1920,2.2,7.43,3.77,87907,340.14,172.69
236201212,236,2012,12,Uttar Pradesh,Barabanki,68227,71.8,266.31,131.76,25053,26.4,97.79,48.38,1792,1.9,6.99,3.46,95072,371.1,183.6
236201312,236,2013,12,Uttar Pradesh,Barabanki,52825,77.4,204.07,98.67,13602,19.9,52.55,25.41,1863,2.7,7.2,3.48,68290,263.81,127.56
236201412,236,2014,12,Uttar Pradesh,Barabanki,56325,74.2,229.7,107.13,16274,21.4,66.37,30.95,3332,4.4,13.59,6.34,75931,309.66,144.42
236201512,236,2015,12,Uttar Pradesh,Barabanki,52041,69.3,196.98,96.48,19504,26,73.83,36.16,3591,4.8,13.59,6.66,75136,284.4,139.3
236201612,236,2016,12,Uttar Pradesh,Barabanki,51356,67.8,194.39,95.21,20156,26.6,76.29,37.37,4220,5.6,15.97,7.82,75732,286.66,140.4
236201712,236,2017,12,Uttar Pradesh,Barabanki,57527,73.8,-1,-1,17469,22.4,-1,-1,2933,3.8,-1,-1,77930,-1,-1
237199016,237,1990,16,Uttarakhand,Nainital,53906,72.4,261.69,157.78,15482,20.8,75.16,45.32,5096,6.8,24.74,14.92,74484,361.59,218.01
237199116,237,1991,16,Uttarakhand,Nainital,51097,70.4,251.03,151.42,16007,22,78.64,47.43,5498,7.6,27.01,16.29,72602,356.68,215.14
237199216,237,1992,16,Uttarakhand,Nainital,52412,77.3,261.77,150.18,11496,17,57.42,32.94,3875,5.7,19.35,11.1,67783,338.54,194.23
237199316,237,1993,16,Uttarakhand,Nainital,58704,78.8,287.31,170.6,12293,16.5,60.17,35.73,3473,4.7,17,10.09,74470,364.48,216.42
237199416,237,1994,16,Uttarakhand,Nainital,52872,75,265.22,154.49,12273,17.4,61.57,35.86,5389,7.6,27.03,15.75,70534,353.82,206.1
237199516,237,1995,16,Uttarakhand,Nainital,17631,75,349.75,205.15,4128,17.6,81.89,48.03,1748,7.4,34.68,20.34,23507,466.32,273.53
237199616,237,1996,16,Uttarakhand,Nainital,57173,74.6,1136.41,670.97,14223,18.6,282.71,166.92,5208,6.8,103.52,61.12,76604,1522.64,899
