Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY POTENTIAL (Millimeters),FEBRUARY POTENTIAL (Millimeters),MARCH POTENTIAL (Millimeters),APRIL POTENTIAL (Millimeters),MAY POTENTIAL (Millimeters),JUNE POTENTIAL (Millimeters),JULY POTENTIAL (Millimeters),AUGUST POTENTIAL (Millimeters),SEPTEMBER POTENTIAL (Millimeters),OCTOBER POTENTIAL (Millimeters),NOVEMBER POTENTIAL (Millimeters),DECEMBER POTENTIAL (Millimeters)
73120138,731,2013,8,Orissa,Jharsuguda,84.57,97.93,150.31,176.61,225.01,152.71,107.56,105.41,107.21,110.79,83.45,74.62
73120148,731,2014,8,Orissa,Jharsuguda,81.78,96.99,148.07,178.68,220.57,164.13,109.13,108.1,106.09,111.61,84.65,74.66
73120158,731,2015,8,Orissa,Jharsuguda,80.82,99.32,150.1,179.35,223.28,158.08,110.24,107.22,108.16,110.94,86.01,79.62
73219588,732,1958,8,Orissa,Sonepur,95.9,111.64,165.13,206.38,238.63,175.82,113.6,110.91,111.1,114.67,97.55,82.4
73219598,732,1959,8,Orissa,Sonepur,95.28,113.31,167.71,191.41,233.14,163.48,111.31,108.92,108.56,112.94,86.67,81.49
73219608,732,1960,8,Orissa,Sonepur,92.46,110.72,161.23,192.58,222.67,164.87,110.99,111.61,109.37,111.1,88.87,83.68
73219618,732,1961,8,Orissa,Sonepur,94.13,106.26,168.45,195.4,226.76,166.92,110.61,110.11,110.21,112.54,86.88,80.67
73219628,732,1962,8,Orissa,Sonepur,90.33,107.2,164.11,192.84,223.01,162.01,113.1,111.9,111.08,111.95,88.27,83.68
73219638,732,1963,8,Orissa,Sonepur,90.02,110.58,161.76,188.03,227.64,166.17,112.06,109.37,110.38,113.11,91.51,82.11
73219648,732,1964,8,Orissa,Sonepur,97.49,112.45,166.99,202,232.14,165.33,111.41,107.13,108.57,112.98,92.4,84.17
73219658,732,1965,8,Orissa,Sonepur,94.79,114.49,165.38,184.05,225.11,174.94,115.36,110.65,109.86,115.23,92.41,87.26
73219668,732,1966,8,Orissa,Sonepur,94.44,116.43,168.93,197.11,230.96,169.27,115.51,109.94,111.27,113.29,97.08,83.93
73219678,732,1967,8,Orissa,Sonepur,95,112.17,155.18,191.84,228.2,168.98,114.57,112.02,112.05,111.98,89.2,86.71
73219688,732,1968,8,Orissa,Sonepur,93.86,107.71,168.59,191.19,230.9,166.84,115.33,114.46,110.84,114.25,91.33,85.4
73219698,732,1969,8,Orissa,Sonepur,94.88,115.16,171.28,206.97,218.04,167.62,112.91,114.25,110.71,111.81,94.9,81.54
73219708,732,1970,8,Orissa,Sonepur,93.78,114.88,168.24,206.44,234.38,157.12,116.62,109.95,111.61,113.44,92.36,80.7
73219718,732,1971,8,Orissa,Sonepur,95.28,110.06,162.67,190.86,210.13,161.4,116.98,111.49,111.73,114.58,88.36,81.39
73219728,732,1972,8,Orissa,Sonepur,88.74,108.14,164.92,195.48,238.84,177.84,120.88,114.92,114.71,113.19,93.13,88.85
73219738,732,1973,8,Orissa,Sonepur,99.52,116.94,165.89,206.78,234.01,174.31,116.51,111.27,112.71,114.53,92.98,84
73219748,732,1974,8,Orissa,Sonepur,91.62,113.69,171.83,201.22,229.95,172.34,117.64,114.36,111.26,115.01,94.5,82.48
73219758,732,1975,8,Orissa,Sonepur,93.92,111.83,165.23,207.73,238.01,166.32,112.83,112.79,108.96,113.79,93.41,81.48
73219768,732,1976,8,Orissa,Sonepur,90.71,111.72,167.91,195.03,226.93,172.69,113.78,112.11,113.7,116.72,95.13,84.14
73219778,732,1977,8,Orissa,Sonepur,93.62,112.87,170.09,198.47,218.2,166.85,114.31,111.9,110.74,112.24,94.19,80.56
73219788,732,1978,8,Orissa,Sonepur,89.32,104.42,155.96,183.6,226.65,167.79,111.37,108.6,111.02,114.5,94.01,85.28
73219798,732,1979,8,Orissa,Sonepur,93.67,107.12,164.38,196.02,222.38,168.61,118.2,112.81,111.94,115.11,96.25,86.39
73219808,732,1980,8,Orissa,Sonepur,98.08,113.59,169.09,201.34,242.3,163.67,114.73,112.47,110.51,113.32,94.51,85.35
73219818,732,1981,8,Orissa,Sonepur,94.15,108.96,163.39,195.98,211.46,163.96,113.62,111.93,111.3,114.43,91.04,86.07
73219828,732,1982,8,Orissa,Sonepur,94.88,109.04,157.74,193.31,219.42,169.53,118.44,112.33,111.72,113.59,92.02,85.69
73219838,732,1983,8,Orissa,Sonepur,94.7,114.52,169.28,200.63,219.25,167.69,116.15,111.81,110.38,115.08,95.31,84.97
73219848,732,1984,8,Orissa,Sonepur,95.95,110.33,169.37,203.71,235.37,164.7,113.07,114.36,111.09,113.2,90.98,88.44
73219858,732,1985,8,Orissa,Sonepur,94.18,109.7,170.02,203.55,225.34,169.19,112.89,111.62,109.39,114.86,91.6,85.44
73219868,732,1986,8,Orissa,Sonepur,92.73,108.84,166.6,202.5,220.11,169.12,117.38,113.94,112.76,113.47,90.86,84.34
73219878,732,1987,8,Orissa,Sonepur,91.99,106.81,157.17,199.37,214.5,167.06,117.95,113.76,114.41,114.29,96.5,86.13
73219888,732,1988,8,Orissa,Sonepur,93.81,111.09,166.58,189.87,224.77,163.64,112.7,110.92,110.54,113.47,93.36,83.85
73219898,732,1989,8,Orissa,Sonepur,91.43,112.08,160.06,199.17,232.18,164.62,115.01,111.53,110.41,113.76,91.06,83.55
73219908,732,1990,8,Orissa,Sonepur,95.43,108.89,164.98,194.13,214.35,162.1,115.1,111.12,111.44,111.01,97.57,85.75
73219918,732,1991,8,Orissa,Sonepur,96.01,114.07,163.1,198.16,236.37,167.11,115.52,114.23,111.35,113.35,90.86,82.63
73219928,732,1992,8,Orissa,Sonepur,88.63,107.57,166.06,194.6,223.1,166.33,116.28,110.46,110.72,113.84,93.17,81.15
73219938,732,1993,8,Orissa,Sonepur,94.46,109,160.83,200.17,232.07,168.99,117.06,114.63,111.26,114.99,91.69,84.52
73219948,732,1994,8,Orissa,Sonepur,97.92,111.12,168.14,197.53,231.02,169.62,114.42,110.56,112.32,115.61,93.43,84.37
73219958,732,1995,8,Orissa,Sonepur,98.39,114.41,164.94,200.24,230.26,176.28,117.27,116.02,112.71,119.26,102.95,89.69
73219968,732,1996,8,Orissa,Sonepur,101.92,116.13,171.85,204.46,240.45,174.7,119.17,114.06,115.2,113.51,93.34,87.18
73219978,732,1997,8,Orissa,Sonepur,91.35,107.22,159.67,183.47,221.74,171.15,118.95,113.84,111.83,112.15,92.57,84.27
73219988,732,1998,8,Orissa,Sonepur,91.94,108.34,155.64,188.59,228.26,168.36,115.84,111.31,111.34,115.61,95.08,80.91
73219998,732,1999,8,Orissa,Sonepur,88.44,107.5,159.19,194.06,219.09,161.44,117.19,110.12,110.41,116.5,90.18,80.43
73220008,732,2000,8,Orissa,Sonepur,92.18,107.66,161.8,193.71,222.64,156.49,115.06,112.15,111.95,114.35,90.37,80.24
73220018,732,2001,8,Orissa,Sonepur,90.47,113.41,159.64,187.6,217.04,155.53,113.49,108.71,111.52,114.18,93.09,78.97
73220028,732,2002,8,Orissa,Sonepur,91.29,106.01,158.8,200.38,234.89,159.44,120.32,109.46,107.88,110.4,86.59,81.48
73220038,732,2003,8,Orissa,Sonepur,88.83,106.32,157.72,194.98,228.73,175.08,110.92,108.87,107.7,110.2,87.2,81.68
73220048,732,2004,8,Orissa,Sonepur,86.04,101.29,162.83,195.63,222.57,170.13,109.35,112.63,110.28,107.81,86.12,78.57
73220058,732,2005,8,Orissa,Sonepur,90.75,109.62,162.91,184.73,222.54,178.25,114.31,113.85,111.28,110.36,84.7,77.91
73220068,732,2006,8,Orissa,Sonepur,89.58,110.22,151.78,186.67,210.18,157.12,119.99,112.08,109.88,111.99,88.55,81.86
73220078,732,2007,8,Orissa,Sonepur,90.68,105.88,156.2,198.34,211.48,169.47,117.44,111.91,107.4,108.74,87.77,81.42
73220088,732,2008,8,Orissa,Sonepur,91.95,101.85,159.42,184.87,218.76,161.57,115.33,109.32,109.09,111.6,89.12,82.69
73220098,732,2009,8,Orissa,Sonepur,93.88,109.39,158.61,190,221.07,172.57,114.54,112.08,111.57,108.38,89.06,81.08
73220108,732,2010,8,Orissa,Sonepur,86.93,106.51,167.92,204.49,224.79,166.51,112.79,109.33,110.1,112.59,92.44,80.22
73220118,732,2011,8,Orissa,Sonepur,85.95,104.23,161.59,175.94,224.15,161.72,114.48,107.48,108.56,110.86,87.89,80.65
73220128,732,2012,8,Orissa,Sonepur,89.15,106.32,155.05,188.96,222.82,185.36,114.53,110.08,108.81,110.38,87.57,80.86
73220138,732,2013,8,Orissa,Sonepur,89.97,103.66,154.95,180.98,226.56,154.45,111.42,109.61,110.08,112.11,86.51,77.96
73220148,732,2014,8,Orissa,Sonepur,86.86,103.56,151.76,181.56,216.93,168.92,113.57,112.13,108.91,113.23,87.78,78.89
73220158,732,2015,8,Orissa,Sonepur,85.11,104.28,153.46,184.02,219.7,158.63,114.52,111.81,111.33,112.41,88.94,85.07
801195813,801,1958,13,West Bengal,24 - Paraganas South,88.75,102.5,146.07,168.11,172.55,133.5,119.15,115.59,112.82,112.23,95.16,77.97
801195913,801,1959,13,West Bengal,24 - Paraganas South,81.89,98.14,144.99,158.6,166.53,125.18,116.32,113.14,109.15,108.24,83.5,79.88
801196013,801,1960,13,West Bengal,24 - Paraganas South,83.47,106.23,131.83,164.94,167.26,127.42,114.14,113.54,109.04,112.63,87.64,79.67
801196113,801,1961,13,West Bengal,24 - Paraganas South,82.49,93.88,151.66,162.98,159.92,124.28,117.29,114.49,110.97,111.4,86.26,78.85
801196213,801,1962,13,West Bengal,24 - Paraganas South,82.2,96.35,139.1,153.91,159.28,122.91,120.66,115.11,111.9,107.81,84.68,82.12
801196313,801,1963,13,West Bengal,24 - Paraganas South,85.39,106.53,143.38,155.08,154.21,125.99,118.73,117.59,114.48,110.2,85.73,79.12
801196413,801,1964,13,West Bengal,24 - Paraganas South,84.47,103.34,149.45,157.6,158.07,134.36,115.75,117.39,111.86,111.27,92.14,81.54
801196513,801,1965,13,West Bengal,24 - Paraganas South,82.34,98.18,136.19,155.59,165.71,125.49,116.41,109.83,108.89,108.07,91.44,85.89
801196613,801,1966,13,West Bengal,24 - Paraganas South,84.3,100.57,141.4,166.79,168.72,126.05,117.97,113.62,109.02,105.58,90.03,83.32
801196713,801,1967,13,West Bengal,24 - Paraganas South,83.52,100.37,130.68,149.71,162.67,129.6,116.84,112.6,108.53,108.99,81.47,75.16
801196813,801,1968,13,West Bengal,24 - Paraganas South,81.68,94.72,143.44,157.82,174.82,117.22,115.08,113.93,115.28,110.36,88.76,83.97
801196913,801,1969,13,West Bengal,24 - Paraganas South,86,102.43,149.81,164.66,160.19,129.97,118.64,111.93,113.39,108.01,91.43,82.33
801197013,801,1970,13,West Bengal,24 - Paraganas South,82.73,99.23,140.67,167,169.89,129.51,121.38,116.49,111.14,110.33,94.99,81.97
801197113,801,1971,13,West Bengal,24 - Paraganas South,81.13,97.53,148.48,145.02,152.44,123.15,115.37,109.11,112.39,115.04,89.16,78.7
801197213,801,1972,13,West Bengal,24 - Paraganas South,82.44,93.62,145.38,162.2,181.17,133.5,120.74,110.62,114.38,109.23,90.02,83.12
801197313,801,1973,13,West Bengal,24 - Paraganas South,85.62,107.11,134.44,170.98,151.64,122.36,119.88,113.2,108.61,109.34,93.46,83.4
801197413,801,1974,13,West Bengal,24 - Paraganas South,81.15,100.22,138.36,154.85,155.72,126.03,112.49,114.21,109.72,112.48,95.12,80.67
801197513,801,1975,13,West Bengal,24 - Paraganas South,82.33,98.85,140.79,167.92,165.05,128.86,114.34,115.02,110.86,109.04,90.51,76.76
801197613,801,1976,13,West Bengal,24 - Paraganas South,82.46,100.56,144.59,161.68,155.55,126.5,120.87,113.73,113.74,112.33,88.97,78.17
801197713,801,1977,13,West Bengal,24 - Paraganas South,82.95,98.49,156.65,153.3,150.07,123.04,116.95,118.22,111.47,107.7,87.07,78.54
801197813,801,1978,13,West Bengal,24 - Paraganas South,80.96,93.59,131.38,151.26,153.64,123.45,119.11,119.38,110.16,113.12,91.02,83.95
801197913,801,1979,13,West Bengal,24 - Paraganas South,83.59,93.78,144.26,157.65,168.99,132.09,121.42,113.49,112,112.63,90.47,81.1
801198013,801,1980,13,West Bengal,24 - Paraganas South,83.75,97.91,135.88,170.57,158.1,125.38,117.71,117.16,113.42,109.38,87.8,79.77
801198113,801,1981,13,West Bengal,24 - Paraganas South,85.29,93.2,132.16,140.02,148.21,126.48,116.39,119.5,112.31,109.74,95.23,82.34
801198213,801,1982,13,West Bengal,24 - Paraganas South,81.22,93.24,126.61,154.79,166.53,127.82,121.4,114.35,114.55,109.91,85.63,77.29
801198313,801,1983,13,West Bengal,24 - Paraganas South,80.97,93.91,136.93,152.17,156,133.5,123.11,117.01,114.48,113.47,96.2,80.24
801198413,801,1984,13,West Bengal,24 - Paraganas South,81.83,95.33,147.29,162.77,163.37,125.1,120.54,116,111.51,115.18,90.31,81.53
801198513,801,1985,13,West Bengal,24 - Paraganas South,82.56,96.82,155.05,165,157.88,126.31,116.66,117.14,112.29,114.4,89.98,81.4
801198613,801,1986,13,West Bengal,24 - Paraganas South,85.89,96.94,147.93,160.15,154.86,135.59,119.64,119.32,110.54,110.48,88.41,81.63
801198713,801,1987,13,West Bengal,24 - Paraganas South,86.23,97.86,141.58,158.78,163.23,130.61,119.38,118.08,113.1,110.3,97.2,84.27
801198813,801,1988,13,West Bengal,24 - Paraganas South,85.01,100.74,137.87,160.15,159.97,127.02,121.09,119.18,117.3,114.47,96.78,82.33
801198913,801,1989,13,West Bengal,24 - Paraganas South,80.91,101.83,138.08,172.33,169.39,132.24,122.09,119.71,112.74,110.09,86.76,79.13
801199013,801,1990,13,West Bengal,24 - Paraganas South,86.27,94.9,128.25,152.15,154.91,129.87,120.02,118.88,113.3,108.78,96.25,81.52
801199113,801,1991,13,West Bengal,24 - Paraganas South,78.65,100.37,139.09,155.88,165.21,125.78,121.2,114.96,110.67,106.96,87.2,75.82
801199213,801,1992,13,West Bengal,24 - Paraganas South,78.29,92.67,143.56,163.11,158.06,129.79,119.43,115.27,111.15,109.14,89.31,76.2
801199313,801,1993,13,West Bengal,24 - Paraganas South,82.54,101.67,132.51,150.09,158.62,126.99,118.86,115.24,111.66,108.39,87.23,81.68
801199413,801,1994,13,West Bengal,24 - Paraganas South,86.17,92.81,147.63,152.04,164.62,128.21,118.74,117.58,114.83,111.46,89.4,82.46
801199513,801,1995,13,West Bengal,24 - Paraganas South,89.41,98.8,140.63,166.01,171.33,131,121.23,119.23,114.2,114.07,102.05,85.23
801199613,801,1996,13,West Bengal,24 - Paraganas South,90.18,105.15,153.06,159.7,170.45,129.71,121.55,116.58,112.72,110.62,91.49,87.54
801199713,801,1997,13,West Bengal,24 - Paraganas South,82.79,95.41,136.85,139.78,159.21,129.63,118.09,115.09,110.11,107.66,89.88,81.3
801199813,801,1998,13,West Bengal,24 - Paraganas South,81.72,95.97,128.33,148.5,160.86,134.71,121.62,114.99,111.48,113.31,94.48,85.4
801199913,801,1999,13,West Bengal,24 - Paraganas South,88.27,104.55,142.99,165.96,155.77,128.22,118.98,113.55,111.16,115.61,89.82,82.24
801200013,801,2000,13,West Bengal,24 - Paraganas South,83.52,92.94,136.07,158.93,151.74,127.86,120.61,118.77,111.09,110.14,86.64,81.09
801200113,801,2001,13,West Bengal,24 - Paraganas South,87.98,101.25,136.94,156.28,153.45,123.68,119.52,113.42,112.29,112.6,89.23,82.41
801200213,801,2002,13,West Bengal,24 - Paraganas South,83.76,99.32,139.59,156.4,156.15,126.28,117.23,113.87,110.78,109.03,92.64,77.54
801200313,801,2003,13,West Bengal,24 - Paraganas South,84.41,95.06,131.68,156.6,157.16,127.27,118.09,116.91,110.99,112.21,86.21,79.62
801200413,801,2004,13,West Bengal,24 - Paraganas South,83.38,97.21,149.68,157.41,161.17,125.16,116.98,115.48,111.87,109.77,85.03,79.64
801200513,801,2005,13,West Bengal,24 - Paraganas South,82.49,103.62,145.33,153.66,158.78,128.98,117.27,114.56,112.93,109.26,88.94,83.99
801200613,801,2006,13,West Bengal,24 - Paraganas South,88.23,107.18,136.55,153.22,155.29,124.2,118.82,116.22,113.36,107.12,85.06,79.11
801200713,801,2007,13,West Bengal,24 - Paraganas South,83.55,92.44,131.57,159.29,151.86,129.17,117.73,114.96,112.95,107.93,89.59,81.99
801200813,801,2008,13,West Bengal,24 - Paraganas South,82.44,91.86,138.93,151.76,152.12,121.18,115.62,114.34,110.97,109.29,86.35,75.7
801200913,801,2009,13,West Bengal,24 - Paraganas South,82.52,98.28,135.64,160.56,157.49,127.7,120.35,114.82,111.99,110.86,89.45,78.45
801201013,801,2010,13,West Bengal,24 - Paraganas South,86.6,97.45,151.06,170.29,157.98,125.83,118.22,114.35,110.65,111.01,88.51,80.28
801201113,801,2011,13,West Bengal,24 - Paraganas South,81.85,96.73,141.3,143.87,153.07,123.05,116.41,113.46,111.32,107.62,82.57,78.22
801201213,801,2012,13,West Bengal,24 - Paraganas South,77.45,91.88,137.6,148.49,158.18,129.91,117.81,113.59,109.31,108.28,88.5,79.12
801201313,801,2013,13,West Bengal,24 - Paraganas South,79.85,92.82,135.28,149.29,152,124.33,119.56,113.06,108.32,107.96,86.92,74.19
801201413,801,2014,13,West Bengal,24 - Paraganas South,76.5,89.1,128.01,151.51,163.37,124.61,118.65,115.18,110.6,107.11,84.65,75.99
801201513,801,2015,13,West Bengal,24 - Paraganas South,80.69,92.34,127.97,143.07,158.6,127.01,116.86,116.04,111.72,106.4,82.79,74.81
802195813,802,1958,13,West Bengal,24 - Paraganas North,85.08,97.78,144.98,171.07,175.41,135.74,119.57,115.99,112.7,111.23,90.43,77.87
802195913,802,1959,13,West Bengal,24 - Paraganas North,78.99,94.03,143.4,162.31,169.69,127.05,116.65,113.1,108.49,107.74,83.35,75.92
802196013,802,1960,13,West Bengal,24 - Paraganas North,78.07,100,132.53,166.8,171.53,129.3,114.94,115.29,109.1,110.54,85.21,76.23
802196113,802,1961,13,West Bengal,24 - Paraganas North,78.92,89.69,147.59,166.89,163.87,125.15,117.1,114.63,110.44,110.19,83.31,74.5
802196213,802,1962,13,West Bengal,24 - Paraganas North,76.55,92.88,139.02,158.02,162.81,124.03,120.52,115.13,111.62,107.6,83.31,76.01
802196313,802,1963,13,West Bengal,24 - Paraganas North,79.97,100.88,142.79,160.85,160.03,127.19,118.42,117.4,113.89,110.32,87.29,77.89
802196413,802,1964,13,West Bengal,24 - Paraganas North,80.81,100.14,145.45,162.22,163.6,132.97,116.25,116.72,112.01,111.66,89.94,79.17
802196513,802,1965,13,West Bengal,24 - Paraganas North,79.81,95.65,136.05,160.29,170.2,128.25,118.04,111.54,109.55,109.14,92.01,82.18
802196613,802,1966,13,West Bengal,24 - Paraganas North,79.81,99.68,140.12,171.43,172.72,127.71,119.23,114.25,109.58,106.61,89.5,78.61
802196713,802,1967,13,West Bengal,24 - Paraganas North,78.65,96.88,131.22,155.63,167.79,131.41,118.63,113.93,108.73,108.09,82.3,75.48
802196813,802,1968,13,West Bengal,24 - Paraganas North,78.01,92.08,140.4,162.59,174.42,119.18,116.1,115.12,114.56,109.77,87.65,79.74
802196913,802,1969,13,West Bengal,24 - Paraganas North,81.37,99.6,147.42,167.94,166.9,129.68,118.3,113.38,112.22,108.74,88.53,79.41
802197013,802,1970,13,West Bengal,24 - Paraganas North,78.89,96.56,140.5,168.59,174.38,130.09,120.19,116.31,110.62,110.08,90.1,76.33
802197113,802,1971,13,West Bengal,24 - Paraganas North,77.53,94.03,146.7,152.95,159.01,125.49,115.92,111.09,111.95,111.71,87.19,76.56
802197213,802,1972,13,West Bengal,24 - Paraganas North,78.65,90.84,143.17,165.59,181.41,134.77,120.5,112.71,112.65,109.88,87.47,79.81
802197313,802,1973,13,West Bengal,24 - Paraganas North,82.28,102.25,135.26,174.59,158.45,128.03,119.99,114.77,109,109.88,89.21,77.89
802197413,802,1974,13,West Bengal,24 - Paraganas North,77.84,96.49,137.65,160.1,162.77,128.36,114.31,115.08,110.04,111.68,92.37,76.81
802197513,802,1975,13,West Bengal,24 - Paraganas North,77.77,96.4,139.94,171.9,168.5,131.25,115.6,116,110.18,110.2,87.14,73.58
802197613,802,1976,13,West Bengal,24 - Paraganas North,78.52,96.55,141.17,165.31,162.01,128.01,120.51,113.82,114.12,111.95,89.63,75.25
802197713,802,1977,13,West Bengal,24 - Paraganas North,77.84,95.45,151.71,156.57,156.48,125.69,118.37,117.6,111.28,108.47,86.78,74.38
802197813,802,1978,13,West Bengal,24 - Paraganas North,75.68,91.22,131.04,155.46,159.82,124.86,119.42,118.08,110.06,112.9,91.24,79.2
802197913,802,1979,13,West Bengal,24 - Paraganas North,80.42,92.19,142.21,164.39,173.74,132.88,122.84,115.58,112.41,112.32,91.72,78.37
802198013,802,1980,13,West Bengal,24 - Paraganas North,79.34,94.84,135.81,173.19,161.87,126.66,117.58,115.68,112.38,109.46,87.89,77.99
802198113,802,1981,13,West Bengal,24 - Paraganas North,80.21,91.13,131.9,147.25,156.41,128.73,117.39,118.94,111.32,111.19,91.74,77.31
802198213,802,1982,13,West Bengal,24 - Paraganas North,78.25,92.12,128.52,158.48,169.54,128.48,122.54,114.65,113.65,111.26,86.13,75.79
802198313,802,1983,13,West Bengal,24 - Paraganas North,77.75,90.8,135.69,156.9,161.04,134.32,122.98,117.06,112.37,112.06,93.68,77.82
802198413,802,1984,13,West Bengal,24 - Paraganas North,78.1,92.57,144.84,166.69,163.81,127.36,119.05,116.67,111.83,114.04,88.14,78.62
802198513,802,1985,13,West Bengal,24 - Paraganas North,79.26,94.93,151.15,169.61,164.86,128,117.3,118.15,112,113.19,88.07,79.34
802198613,802,1986,13,West Bengal,24 - Paraganas North,79.89,94.61,146.17,164.45,161.08,133.69,120.02,120.13,111.64,110.2,88.51,78.82
802198713,802,1987,13,West Bengal,24 - Paraganas North,80.82,94.66,140.7,163.1,167.07,134.19,120.44,119.62,112.99,111.51,91.89,79.04
802198813,802,1988,13,West Bengal,24 - Paraganas North,79.69,96.79,137.57,162.73,163.67,129.05,120.33,118.2,115.92,113.28,93.53,79.21
802198913,802,1989,13,West Bengal,24 - Paraganas North,76.05,97.43,137.1,174,173.68,133.66,121.98,120.33,112.2,110.52,87.27,76.18
802199013,802,1990,13,West Bengal,24 - Paraganas North,80.84,92.45,128.78,156.54,159.06,130.14,119.03,117.95,112.61,108.76,91.34,77.19
802199113,802,1991,13,West Bengal,24 - Paraganas North,74.79,95.92,136.81,156.71,167.08,127.29,120.45,115.71,109.56,107.44,84.66,73.44
802199213,802,1992,13,West Bengal,24 - Paraganas North,73.67,88.72,140.52,166.01,161.99,131.55,118.9,116.15,110.75,108.7,86.4,72.79
802199313,802,1993,13,West Bengal,24 - Paraganas North,78.01,96.49,131.59,154.79,162.64,128.63,119.14,116.22,110.83,108.42,87.45,77.19
802199413,802,1994,13,West Bengal,24 - Paraganas North,79.98,89.49,143.87,156.65,169.51,128.07,120.41,117.97,115,112.07,88.91,78.43
802199513,802,1995,13,West Bengal,24 - Paraganas North,83.14,96.65,141.51,172.37,177.21,132.99,121.85,120.12,114.74,114.82,98.06,82.17
802199613,802,1996,13,West Bengal,24 - Paraganas North,85.9,103.65,150.68,165.71,175.95,132.26,123.19,118.17,113.59,109.98,87.83,79.04
802199713,802,1997,13,West Bengal,24 - Paraganas North,77.03,91.75,136.33,144.7,163.02,130.68,118.51,115.71,109.52,107.37,87.97,75.75
802199813,802,1998,13,West Bengal,24 - Paraganas North,75.88,91.65,128.59,151.1,164.61,135.36,121.26,114.65,111.88,113.73,91.41,79.32
802199913,802,1999,13,West Bengal,24 - Paraganas North,81.2,99.5,140.99,170.69,160.63,129.64,119.74,114.07,110.55,112.89,87.68,78.58
802200013,802,2000,13,West Bengal,24 - Paraganas North,77.83,90.04,134.61,161.42,155.83,128.61,120.77,118.46,110.47,110.69,86.91,75.79
802200113,802,2001,13,West Bengal,24 - Paraganas North,81.87,97.96,135.78,160.01,157.36,125.17,119.45,114.83,111.69,111.82,89.31,76.69
802200213,802,2002,13,West Bengal,24 - Paraganas North,78.2,96.31,138.55,159.13,158.49,127.69,116.38,113.82,110.22,108.9,89.85,74.72
802200313,802,2003,13,West Bengal,24 - Paraganas North,77.86,93.08,131.61,160.19,160.77,127.41,118.78,117.72,110.91,111.73,85.65,74.08
802200413,802,2004,13,West Bengal,24 - Paraganas North,77.31,93.89,148.23,158.88,166.91,126.34,117.16,116.11,111.57,108.06,84.15,78.08
802200513,802,2005,13,West Bengal,24 - Paraganas North,77.7,98.43,140.53,157.55,161.14,130.06,118.01,114.88,111.74,107.64,85.42,77.22
802200613,802,2006,13,West Bengal,24 - Paraganas North,80.28,100.98,135.88,154.92,158.87,125.94,120.07,116.38,112.14,108.2,84.55,75.58
802200713,802,2007,13,West Bengal,24 - Paraganas North,77.71,88.87,132.95,160.16,158.29,129.62,117.69,115.43,110.78,109.47,87.07,74.48
802200813,802,2008,13,West Bengal,24 - Paraganas North,75.41,88.21,137.9,156.1,156.82,123.11,116.05,114.19,110.27,108.84,84.73,74.71
802200913,802,2009,13,West Bengal,24 - Paraganas North,77.83,93.46,135.09,163.81,160.58,129.64,120.8,114.94,111.97,109.22,86.78,73.41
802201013,802,2010,13,West Bengal,24 - Paraganas North,76.82,93.08,146.89,170.59,161.79,127.54,118.81,115.29,110.07,110.27,88.61,73.7
802201113,802,2011,13,West Bengal,24 - Paraganas North,75.14,92.19,138.87,147.13,156.61,125,116.81,113.07,110.69,108.63,84.14,74.8
802201213,802,2012,13,West Bengal,24 - Paraganas North,72.42,87.64,135.69,149.32,160.91,128.76,117.43,114.2,108.97,106,84.13,73.54
802201313,802,2013,13,West Bengal,24 - Paraganas North,73.7,88.15,132.39,149.95,155.52,125.91,119.59,113.27,108.98,106.29,81.84,70.12
