Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),MAY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),JULY RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),ANNUAL RAINFALL (Millimeters)
820126,8,2012,6,Madhya Pradesh,Balaghat,34.5,1.2,0,0.3,0,89.9,435.2,306.6,266.6,22.2,14.1,3,1173.6
820136,8,2013,6,Madhya Pradesh,Balaghat,8.1,15.4,2.6,19.9,1.2,179.4,511.1,428.3,160.1,102.7,0,0,1428.8
820146,8,2014,6,Madhya Pradesh,Balaghat,4.3,36.8,24.5,7.1,2.8,123.2,452.7,238.5,123.3,45.3,0,17.5,1076
820156,8,2015,6,Madhya Pradesh,Balaghat,6,7.2,70,20.9,2.7,226.1,204.4,322.3,136.1,7,0,2,1004.7
820166,8,2016,6,Madhya Pradesh,Balaghat,3.7,3.8,12.3,0.2,3.4,74.1,380.7,347,170.3,15.8,0,0,1011.3
820176,8,2017,6,Madhya Pradesh,Balaghat,7.7,2.8,0.9,0,7.3,105.8,290.4,263.6,187.5,49.4,0,0,915.4
919906,9,1990,6,Madhya Pradesh,Chhindwara,2.3,10,7.9,0,32.6,303.8,279.8,357.8,230.6,735.8,0,12.3,1972.9
919916,9,1991,6,Madhya Pradesh,Chhindwara,4.6,0,13.2,-1,2.1,145.4,317.5,279.3,10.7,2.3,11.8,0,783
919926,9,1992,6,Madhya Pradesh,Chhindwara,0,0,0,0,6.2,104,340.6,459.9,-1,-1,-1,0,999.5
919936,9,1993,6,Madhya Pradesh,Chhindwara,0,6.2,35.1,0,2.3,204.8,470.6,279.1,325,43.9,-1,-1,1367
919946,9,1994,6,Madhya Pradesh,Chhindwara,0,6.2,0,1.5,0,205,522,527.6,255.5,12,0,0,1529.8
919956,9,1995,6,Madhya Pradesh,Chhindwara,32.7,0,16,4.5,0,142.7,364.2,270.6,116.3,0,0,15.4,962.4
919966,9,1996,6,Madhya Pradesh,Chhindwara,44,8.2,2.3,0,0.5,48.9,345.1,225.4,121.4,53.4,0,0,849.2
919976,9,1997,6,Madhya Pradesh,Chhindwara,9.5,0,0,13.2,8.2,90,578.5,283.1,199.6,59.3,124.5,183.8,1549.7
919986,9,1998,6,Madhya Pradesh,Chhindwara,37.2,5.6,39.4,0.3,2,134.8,201.4,207.3,315,19.3,94.5,0,1056.8
919996,9,1999,6,Madhya Pradesh,Chhindwara,0,39.1,0,0,12.3,140.4,235.4,238.6,675.1,98.3,0,0,1439.2
920006,9,2000,6,Madhya Pradesh,Chhindwara,0,0,0,0,0,210.7,297.7,145.3,37.2,5.9,0,0,696.8
920016,9,2001,6,Madhya Pradesh,Chhindwara,4.5,0.4,2.5,45.2,6.5,215.1,219.4,171.1,39.1,113.1,0,0,816.9
920026,9,2002,6,Madhya Pradesh,Chhindwara,1.1,28.8,0.7,0.6,0.5,143.5,61.9,504.8,137.9,51.1,0,0,930.9
920036,9,2003,6,Madhya Pradesh,Chhindwara,0,70.3,0.6,0,0,102.1,542.9,168.5,240.1,24.6,1.3,0,1150.4
920046,9,2004,6,Madhya Pradesh,Chhindwara,12.5,0,0,0,10.2,107.3,132.9,185.8,54.3,29.4,42.1,0,574.5
920056,9,2005,6,Madhya Pradesh,Chhindwara,30,0,39.4,2.4,3.6,191.9,458.5,168.9,271.4,45.9,0,0,1212
920066,9,2006,6,Madhya Pradesh,Chhindwara,0,0,133.6,0,2,33.4,372.2,425.5,106.1,2.8,17.9,0,1093.5
920076,9,2007,6,Madhya Pradesh,Chhindwara,0,0,0,3.1,9.7,132.1,334,168.5,262,0,18.1,0,927.5
920086,9,2008,6,Madhya Pradesh,Chhindwara,0,12.8,27.4,8.8,0.8,110.6,127.8,165.7,194.8,19.3,0,0,668
920096,9,2009,6,Madhya Pradesh,Chhindwara,0,0,0,0,0,45.8,725.2,91,247.4,52.9,0,0,1162.3
920126,9,2012,6,Madhya Pradesh,Chhindwara,68.3,0,0,0,0.7,122.1,292,327,248.3,20.3,0,0,1078.7
920136,9,2013,6,Madhya Pradesh,Chhindwara,3.1,25.2,0,3.5,0,291.9,406,403.9,113.6,160.8,0,0,1408
920146,9,2014,6,Madhya Pradesh,Chhindwara,27.4,48.2,7.9,1.6,2.8,83.8,318.9,178,104.7,13.2,16.8,3.7,807
920156,9,2015,6,Madhya Pradesh,Chhindwara,26.5,9.6,79.1,34.5,10.7,186.7,239.3,363.9,140.3,41.4,0.7,0.6,1133.3
920166,9,2016,6,Madhya Pradesh,Chhindwara,17.7,2.1,26.4,0,28.5,153.2,483.9,179.1,119.5,39.3,0,0,1049.7
920176,9,2017,6,Madhya Pradesh,Chhindwara,9,5.6,0,0,23,130.4,246.3,197.5,196.1,67.3,7.8,0,883
1019906,10,1990,6,Madhya Pradesh,Narsinghpur,0,6.7,0,0,27.8,304.4,309.8,253.8,344.1,10,0,9.7,1266.3
1019916,10,1991,6,Madhya Pradesh,Narsinghpur,0,3.1,0.4,-1,6.5,80.9,307.4,523.8,13.6,0,4.7,0,943.5
1019926,10,1992,6,Madhya Pradesh,Narsinghpur,0,0,0,0,22.3,42.2,357.3,417.9,-1,-1,-1,0,968.8
1019936,10,1993,6,Madhya Pradesh,Narsinghpur,0,10,18.1,0,9.5,91.4,198.9,390.7,389.3,-1,-1,-1,1107.8
1019946,10,1994,6,Madhya Pradesh,Narsinghpur,0,10,0,0,0,284.1,699.5,670.3,198.3,0,0,0,1862.2
1019956,10,1995,6,Madhya Pradesh,Narsinghpur,0,0,0,0,0,107.3,322.8,209.9,91,0,0,0,731
1019966,10,1996,6,Madhya Pradesh,Narsinghpur,0,0,0,0,0,25.1,300.1,224.6,111.5,16.2,0,0,677.5
1019976,10,1997,6,Madhya Pradesh,Narsinghpur,0,0,0,0,0,52.6,561.2,380.3,94.4,70.1,67.1,0,1225.7
1019986,10,1998,6,Madhya Pradesh,Narsinghpur,20,4.5,8,0,0,76.1,351.1,346.6,156.7,13.1,38.3,0,1014.4
1019996,10,1999,6,Madhya Pradesh,Narsinghpur,0,51.1,0,0,0,213.9,395.5,310.2,873.5,82.2,0,0,1926.4
1020006,10,2000,6,Madhya Pradesh,Narsinghpur,0,0,0,0,8.4,173.7,393.5,189.1,58.3,0,0,0,823
1020016,10,2001,6,Madhya Pradesh,Narsinghpur,0,0,0,25.1,38.9,199.4,468.1,280.7,49,77.1,0,0,1138.3
1020026,10,2002,6,Madhya Pradesh,Narsinghpur,0,9,0,0,8,88.6,30.1,623,186.2,0,18.5,0,963.4
1020036,10,2003,6,Madhya Pradesh,Narsinghpur,0.1,48.4,0,0,0,67.9,361.3,273.3,357,15.3,0,5.4,1128.7
1020046,10,2004,6,Madhya Pradesh,Narsinghpur,47.1,0,0,0,1,442.8,146.4,350.6,148.3,17.2,3,0,1156.4
1020056,10,2005,6,Madhya Pradesh,Narsinghpur,45,12.4,23.5,2.2,0.2,101.2,1017.8,238.9,141.8,2.6,0,0,1585.6
1020066,10,2006,6,Madhya Pradesh,Narsinghpur,0,0,60.2,7,17.3,44.1,405.9,416.2,133.7,0,0,0,1084.4
1020076,10,2007,6,Madhya Pradesh,Narsinghpur,0,42.7,8.5,0.5,30.4,93.9,435.9,164.8,117.8,0,0,5.3,899.8
1020086,10,2008,6,Madhya Pradesh,Narsinghpur,0,0,23.9,0.5,3.6,318.6,228.2,279,82.6,11,0,0,947.4
1020096,10,2009,6,Madhya Pradesh,Narsinghpur,0.7,0,0,0.2,5.3,30.9,352.2,209.7,550.8,13.2,0,0,1163
1020126,10,2012,6,Madhya Pradesh,Narsinghpur,23.4,0,0,0,3,48.5,415,431.4,105.4,12.8,0,0,1039.5
1020136,10,2013,6,Madhya Pradesh,Narsinghpur,0,40.3,4.2,2.3,0,460.8,561.9,528.1,34.2,189.2,0,0,1821
1020146,10,2014,6,Madhya Pradesh,Narsinghpur,7.7,69.1,8.3,0,0.3,48.2,358,228.2,181.2,13.2,0,1,915.2
1020156,10,2015,6,Madhya Pradesh,Narsinghpur,49,2.1,73,11.4,0,130.2,365.8,283.7,59.7,31.2,0,0,1006.1
1020166,10,2016,6,Madhya Pradesh,Narsinghpur,3,0.4,6,0.2,4.2,68.8,641.6,327.3,82.8,53,0,0,1187.3
1020176,10,2017,6,Madhya Pradesh,Narsinghpur,0.6,13.6,0.2,0,14.2,113,296.6,132.6,186,20.2,0,0,777
1119906,11,1990,6,Madhya Pradesh,Seoni,8.9,35.6,0,0,40.6,312,348.1,310.3,260.3,66.5,0,12.8,1395.1
1119916,11,1991,6,Madhya Pradesh,Seoni,4.6,9.9,50.3,-1,4.5,65.9,333.9,327.8,25.5,0,1.4,0.8,829.9
1119926,11,1992,6,Madhya Pradesh,Seoni,0,0,0,0,6,94.8,338,398.9,-1,-1,-1,0,966.6
1119936,11,1993,6,Madhya Pradesh,Seoni,0,15.4,0,0,0,225.9,341.6,259.2,236.9,33.5,1.3,-1,1123.3
1119946,11,1994,6,Madhya Pradesh,Seoni,0,15.4,0,0,0,302.6,730.6,451.9,183,62.2,0,0,1745.7
1119956,11,1995,6,Madhya Pradesh,Seoni,33.9,17.7,111.7,0,0,174.2,293.6,244.3,108.3,0,9.9,8.3,1001.9
1119966,11,1996,6,Madhya Pradesh,Seoni,81.8,36.4,12.4,0,0,93,309.9,249.9,222.5,79.4,0,0,1085.3
1119976,11,1997,6,Madhya Pradesh,Seoni,0.8,1,0,4.4,4,119.4,528,185.7,148.9,78.9,150.7,149,1370.8
1119986,11,1998,6,Madhya Pradesh,Seoni,42.5,17.4,37.8,4.6,0,165.5,309.2,193.8,240.4,23.1,83.8,0,1118.1
1119996,11,1999,6,Madhya Pradesh,Seoni,0,30.2,0,0,8.7,129.1,242.8,175.7,574.4,154.7,0,0,1315.6
1120006,11,2000,6,Madhya Pradesh,Seoni,0,0,0,0,0,169.7,381.3,163.7,28,13.7,0,0,756.4
1120016,11,2001,6,Madhya Pradesh,Seoni,11.3,0,10.4,31.3,3.2,180.5,277.5,230.6,50.9,135.6,0,0,931.3
1120026,11,2002,6,Madhya Pradesh,Seoni,0,13.6,1.4,0.1,13.2,208.2,74,675.6,135.7,65.7,0,0,1187.5
1120036,11,2003,6,Madhya Pradesh,Seoni,0,72.9,2.2,2.4,0,141.2,478.3,338,299.8,48.4,0,0,1383.2
1120046,11,2004,6,Madhya Pradesh,Seoni,41.4,0,0,0,2.6,164.7,312.9,194.5,36.2,1.5,0,0,753.8
1120056,11,2005,6,Madhya Pradesh,Seoni,51.8,9.8,7.4,1.9,12.1,164.5,537.5,225.3,374,42.6,0,22.2,1449.1
1120066,11,2006,6,Madhya Pradesh,Seoni,0,0,60.4,39,21.8,42.7,519.5,432.4,170.9,26.5,9.3,0,1322.5
1120076,11,2007,6,Madhya Pradesh,Seoni,0,4.5,0.4,0.8,4.1,97.9,314.5,290.6,252.7,1.2,0,0,966.7
1120086,11,2008,6,Madhya Pradesh,Seoni,0,1.4,7.9,28.2,5.9,254.5,326,184.4,104.9,24.1,5.6,0,942.9
1120096,11,2009,6,Madhya Pradesh,Seoni,0,0,1.7,0.2,1.1,58.5,513,184.6,113.9,16.1,0,0,889.1
1120126,11,2012,6,Madhya Pradesh,Seoni,77.2,8.8,0,5,3.9,108.9,378.6,291.8,179.1,19.8,20.8,24.6,1118.5
1120136,11,2013,6,Madhya Pradesh,Seoni,10.1,30,43.7,33.4,0,359.4,510,534.1,80.1,133,0.9,0,1734.7
1120146,11,2014,6,Madhya Pradesh,Seoni,26.4,30.2,20.5,27.1,12.7,94.1,339,153.6,140.6,23.5,6.6,6,880.3
1120156,11,2015,6,Madhya Pradesh,Seoni,1.5,41.3,100.9,24.8,14.8,139.1,264.5,321.8,61,44,0,0,1013.7
1120166,11,2016,6,Madhya Pradesh,Seoni,13.3,12.3,33.6,0,6.7,86.4,608.2,334.4,124.7,16.7,0,0,1236.3
1120176,11,2017,6,Madhya Pradesh,Seoni,6.5,9.5,0,0,19.5,177.5,329.2,167.6,173,24.2,0.3,0,907.3
1219906,12,1990,6,Madhya Pradesh,Mandla,0,51.5,8.7,0,63,334.5,406.1,430.1,489.6,71.5,0,3.3,1858.3
1219916,12,1991,6,Madhya Pradesh,Mandla,2.5,8,16.2,-1,10.8,147.8,556.6,573.2,31,18.1,2,1.4,1373.1
1219926,12,1992,6,Madhya Pradesh,Mandla,0,0,0,0,10,37.2,357.8,455.8,-1,-1,-1,0,1070.5
1219936,12,1993,6,Madhya Pradesh,Mandla,0,10.5,13.6,4,1.1,136.5,305.7,393.7,403.3,31.3,-1,-1,1299.8
1219946,12,1994,6,Madhya Pradesh,Mandla,0,10.5,0,22.8,0,445.4,744,635.8,120.7,13.6,0,0,1992.8
1219956,12,1995,6,Madhya Pradesh,Mandla,18,13.5,75.1,15.2,0,68.3,507.3,478.4,114.5,9.2,0,58.6,1358.1
1219966,12,1996,6,Madhya Pradesh,Mandla,72.7,12.9,0,0,0,120.9,335.6,340.5,114.4,134.4,0,0,1131.4
1219976,12,1997,6,Madhya Pradesh,Mandla,10.2,0,0,15.4,6.5,147.2,531.6,387.5,141.4,52.5,95.5,162.2,1550
1219986,12,1998,6,Madhya Pradesh,Mandla,85.2,10.3,34.7,12.3,0,106.9,352.6,366.5,214,20.9,42.9,0,1246.3
1219996,12,1999,6,Madhya Pradesh,Mandla,0,43.3,0,0,10.5,149.8,390.3,365.2,540.2,87.4,0,0,1586.7
1220006,12,2000,6,Madhya Pradesh,Mandla,0,0,0,0,30.1,116.6,387.9,232.8,72.5,0,0,0,839.9
1220016,12,2001,6,Madhya Pradesh,Mandla,11.3,0,6.4,32.4,9.7,258.7,526.4,378.1,51.5,120.8,7,0,1402.3
1220026,12,2002,6,Madhya Pradesh,Mandla,1.3,16.4,9.5,1,3.3,139.6,89.3,496.5,204.8,28.8,0,0.3,990.8
1220036,12,2003,6,Madhya Pradesh,Mandla,1,42.4,18.9,2.2,0.7,170.3,423.5,482,316.6,26.4,3.3,2.2,1489.5
1220046,12,2004,6,Madhya Pradesh,Mandla,14.5,0,0,2.4,0,277.7,260.3,483.7,101.3,23.1,1.1,0,1164.1
1220056,12,2005,6,Madhya Pradesh,Mandla,78.3,16,10.5,0,15.8,196.9,504.5,367.4,266,22.1,0,0,1477.5
1220066,12,2006,6,Madhya Pradesh,Mandla,0,0,2.6,0,13.1,12.4,599.1,414.8,95.8,1.7,0.2,0,1139.7
1220076,12,2007,6,Madhya Pradesh,Mandla,0,1.2,9.6,1.5,2.8,97,370.1,288.9,394.6,8.2,0,0,1173.9
1220086,12,2008,6,Madhya Pradesh,Mandla,0,3.2,34.6,4,0.4,602.4,338.4,351.2,152.4,10.9,6,0,1503.5
1220096,12,2009,6,Madhya Pradesh,Mandla,12.2,0,0.1,0,0,19,393.3,246.7,141.4,24.2,0,0,836.9
1220126,12,2012,6,Madhya Pradesh,Mandla,80.1,6.5,0,0,0,93.7,654.1,371,153.1,17.1,10.8,1.5,1387.9
1220136,12,2013,6,Madhya Pradesh,Mandla,7.5,40.8,32.9,21.7,0.4,355.8,586.3,599.3,53.6,129.8,0,0,1828.1
1220146,12,2014,6,Madhya Pradesh,Mandla,7.6,51.8,11.9,0,8.4,180.4,380.6,309.5,187.2,71.5,0,20.2,1229.1
1220156,12,2015,6,Madhya Pradesh,Mandla,5.6,23.9,126.3,27.7,5.5,205.4,312.2,365.6,97.3,26.3,0,0,1195.8
1220166,12,2016,6,Madhya Pradesh,Mandla,19.6,4.3,18,1.3,15.1,171.8,699.4,416,161.1,40.7,0,0,1547.3
1220176,12,2017,6,Madhya Pradesh,Mandla,3,6.8,0,0,13,143.2,370.5,191.9,199.7,15.7,0,0,943.8
1319906,13,1990,6,Madhya Pradesh,Sagar,0,20.6,1.1,0,44,358.2,355,315.1,369.6,2.7,0,23.3,1489.6
1319916,13,1991,6,Madhya Pradesh,Sagar,0,6.3,12.2,-1,4.5,84.2,311,644.8,32.2,0,2.3,0,1103.8
1319926,13,1992,6,Madhya Pradesh,Sagar,0.2,0,0,0,18.2,14.8,223.5,437,-1,-1,-1,0,935.4
1319936,13,1993,6,Madhya Pradesh,Sagar,0,40.5,10.2,0,0,147.6,215.7,348.6,405.8,6.2,-1,-1,1191.5
1319946,13,1994,6,Madhya Pradesh,Sagar,0,40.5,0,20.1,0,305.5,663.6,531,91,1.8,0,0,1653.5
1319956,13,1995,6,Madhya Pradesh,Sagar,25.2,1.9,52.8,1.6,0,102.9,409.3,347.3,134.9,5.7,8.7,11.1,1101.4
1319966,13,1996,6,Madhya Pradesh,Sagar,24,7.1,2,0,0,34.7,395.2,410.9,0,46.9,0,0,920.8
1319976,13,1997,6,Madhya Pradesh,Sagar,0,0,0,0,6.1,97.4,422.6,349.6,114.4,110.7,89.4,101.7,1291.9
1319986,13,1998,6,Madhya Pradesh,Sagar,0,0,40.6,1.7,0,98.4,274.4,418.4,170.9,14.9,41.2,0,1060.5
1319996,13,1999,6,Madhya Pradesh,Sagar,4.9,71.8,0,0,27.1,70.2,444.5,542.5,647.7,90.2,0,0,1898.9
1320006,13,2000,6,Madhya Pradesh,Sagar,0,0,0,0,40.5,159.8,501.7,183.3,57.5,0.4,0,0,943.2
1320016,13,2001,6,Madhya Pradesh,Sagar,7.3,0.2,1.1,14.3,12.9,301.2,354.8,256.5,43.8,56.6,0.5,0,1049.2
1320026,13,2002,6,Madhya Pradesh,Sagar,0,27.9,1.6,0.2,4.8,93.7,69.1,510,102.2,38.5,13.2,1,862.2
1320036,13,2003,6,Madhya Pradesh,Sagar,0.5,90,0,1.5,3.1,90,451.4,662.7,399.7,0.4,0,9.2,1708.5
1320046,13,2004,6,Madhya Pradesh,Sagar,25.6,0,0,5,42,306.8,182,363.6,100.6,35.7,9.4,0,1070.7
1320056,13,2005,6,Madhya Pradesh,Sagar,11.6,3.2,49.3,3.6,3.3,186.6,1012,213.3,156.6,1.2,0,3.9,1644.6
1320066,13,2006,6,Madhya Pradesh,Sagar,0,0,68.1,8.1,36.1,73.9,419.4,308.5,115,1.4,9.6,0,1040.1
1320076,13,2007,6,Madhya Pradesh,Sagar,0,21.6,0.4,1,15.9,106,260.8,216.5,119.5,0,0.2,4.6,746.5
1320086,13,2008,6,Madhya Pradesh,Sagar,0.1,0,5,7.8,1.2,384,228.4,303.9,86,9.9,0,0,1026.3
1320096,13,2009,6,Madhya Pradesh,Sagar,3.6,2.9,0.3,1.4,9.5,45.6,266.2,249.8,282.4,113.8,0,0,975.5
1320126,13,2012,6,Madhya Pradesh,Sagar,26.9,0,0,0.4,3.5,66.6,271.2,432.1,110.6,1,0,0,912.3
1320136,13,2013,6,Madhya Pradesh,Sagar,0,18.7,25.8,1.6,0,511.5,721.2,539.7,65.6,50,0.4,0,1934.5
1320146,13,2014,6,Madhya Pradesh,Sagar,50.7,57.1,14.3,1.6,0.3,102.5,262.1,248.5,114.1,9,0,5.3,865.5
1320156,13,2015,6,Madhya Pradesh,Sagar,44.9,0.7,47.2,14.4,1.3,111.2,264.1,234.3,30.7,16.9,0,0,765.7
1320166,13,2016,6,Madhya Pradesh,Sagar,19.5,0.1,4.3,0,10.6,102.7,696.1,447,82.4,30.2,0,0,1392.9
1320176,13,2017,6,Madhya Pradesh,Sagar,0.8,11.6,1,0,11.1,149.8,353,126.1,219.3,11.3,0,0,884
1419906,14,1990,6,Madhya Pradesh,Damoh,0,32.6,0,0,34.6,485.8,362,404.5,440.5,11.8,0,12.9,1784.7
1419916,14,1991,6,Madhya Pradesh,Damoh,0,12,30.5,-1,21.6,107,343.8,642,27.6,0,7.9,0,1204.4
1419926,14,1992,6,Madhya Pradesh,Damoh,0,0,0,0,3.2,4.6,323.6,536.9,-1,-1,-1,0,1231.8
1419936,14,1993,6,Madhya Pradesh,Damoh,0,7.4,22.3,0,0.1,105.6,172.2,338.1,346.2,2.5,-1,-1,1003.3
1419946,14,1994,6,Madhya Pradesh,Damoh,0,7.4,0,15.8,2.4,262.7,709.5,637.5,43.3,1.1,0,0,1679.7
1419956,14,1995,6,Madhya Pradesh,Damoh,20.5,1.3,28,0,3,81,262.3,387.4,88.8,0,0,15.7,888
1419966,14,1996,6,Madhya Pradesh,Damoh,52,0,0,0,0,16.2,309.9,373.3,124.3,71.5,0,0,947.2
1419976,14,1997,6,Madhya Pradesh,Damoh,0,0,0,0,0,59.5,525,305.2,184.2,117,64.8,31.1,1286.8
1419986,14,1998,6,Madhya Pradesh,Damoh,0,0,0,0,0,32.7,267.9,375.3,105.5,0,0,0,781.4
1419996,14,1999,6,Madhya Pradesh,Damoh,0,13.9,0,0,0,28,186.2,505.5,596.9,99.4,0,0,1429.9
1420006,14,2000,6,Madhya Pradesh,Damoh,0,0,0,0,0,153.9,425.9,220.5,111.5,0,0,0,911.8
1420016,14,2001,6,Madhya Pradesh,Damoh,0,13.9,0,28.3,19.8,253.8,390.2,198.9,42,91.7,3.7,0,1042.3
1420026,14,2002,6,Madhya Pradesh,Damoh,0,21.7,0,0,0,41.5,42.2,544.2,184.7,65.3,16.6,2.5,918.7
1420036,14,2003,6,Madhya Pradesh,Damoh,0,88.5,0,0,0,100.6,416.9,350.4,518.6,13.2,0,0,1488.2
1420046,14,2004,6,Madhya Pradesh,Damoh,39.2,0,0,20,4.6,264.4,352.4,293.5,62.4,12.2,0,0,1048.7
1420056,14,2005,6,Madhya Pradesh,Damoh,7,0,0,0,0,191.4,922.4,352.2,168.3,7,0,18.5,1666.8
1420066,14,2006,6,Madhya Pradesh,Damoh,0,0,38.4,14.2,0,14,339,311,79,0,10.4,0,806
1420076,14,2007,6,Madhya Pradesh,Damoh,0,22.6,4.6,0,22.4,109,229.2,356.6,139.7,0,0,4.8,888.9
1420086,14,2008,6,Madhya Pradesh,Damoh,0,0,0,4,0.5,579,256.3,315.5,99.6,4.5,0,0,1259.4
1420096,14,2009,6,Madhya Pradesh,Damoh,25.1,0,0,11,5.6,19,230,153.1,192.6,46.9,0,0,683.3
1420126,14,2012,6,Madhya Pradesh,Damoh,39.2,0,0.7,4.2,0.5,80.9,546.6,293.6,130.9,1,0,0,1097.6
1420136,14,2013,6,Madhya Pradesh,Damoh,0,31.8,12.8,1.6,1,474.5,471.5,654.2,50.3,89.4,6.7,0,1793.8
1420146,14,2014,6,Madhya Pradesh,Damoh,58.3,63.9,1.5,2.6,0,139.8,170.7,280.8,80.7,18.2,0,7.9,824.4
1420156,14,2015,6,Madhya Pradesh,Damoh,59.7,10.5,64.1,69,0.5,116.9,221,360.4,28.5,40.8,0,0,971.4
1420166,14,2016,6,Madhya Pradesh,Damoh,36.5,1,9.5,0,36.5,77.9,884.5,476.9,74.5,26,0,0,1623.3
1420176,14,2017,6,Madhya Pradesh,Damoh,2.5,6.5,2.5,0,6,136,341.8,74,156.5,1,0,0,726.8
1519906,15,1990,6,Madhya Pradesh,Tikamgarh,0,29,0,0,0,171.3,379.3,354.4,458.3,0,0,0,1392.3
1519916,15,1991,6,Madhya Pradesh,Tikamgarh,0,0,0,-1,0,2.6,330.8,336.4,34.6,0,0,0,704.4
1519926,15,1992,6,Madhya Pradesh,Tikamgarh,0,0,0,0,0,1,238.3,376,-1,-1,-1,0,852.4
1519936,15,1993,6,Madhya Pradesh,Tikamgarh,0,12.6,0,0,0,-1,159.6,94.1,559.8,2,-1,-1,828.1
1519946,15,1994,6,Madhya Pradesh,Tikamgarh,0,12.6,0,0,0,102.3,445.6,301,27.3,0,0,0,888.8
1519956,15,1995,6,Madhya Pradesh,Tikamgarh,7.8,0,9.5,0,0,48.4,70.4,383.2,69.2,0,0,3,591.5
1519966,15,1996,6,Madhya Pradesh,Tikamgarh,55,3.8,5,0,0,95.3,295.6,464.9,168,85.3,0,0,1172.9
1519976,15,1997,6,Madhya Pradesh,Tikamgarh,0,0,0,0,0,99.1,341,237.4,143.8,31,25.8,132.9,1011
1519986,15,1998,6,Madhya Pradesh,Tikamgarh,0,0,3.5,2,11.8,97.5,319.5,462,67,0,1.2,0,964.5
1519996,15,1999,6,Madhya Pradesh,Tikamgarh,9.5,10.6,0,0,2.2,13.3,195.5,313.8,498.5,68.5,0,0,1111.9
1520006,15,2000,6,Madhya Pradesh,Tikamgarh,0,0,0,0,18.5,25,202.5,396.4,109.5,0,0,0,751.9
1520016,15,2001,6,Madhya Pradesh,Tikamgarh,0,0,0,12,29,163,472.5,223,35.5,26,0,0,961
1520026,15,2002,6,Madhya Pradesh,Tikamgarh,2.4,40.5,0,0.2,4,55,8,507.8,155.1,0,2.2,0,775.2
1520036,15,2003,6,Madhya Pradesh,Tikamgarh,0,12.1,0,0,0,75.4,277.8,153.7,556.2,0,0,2.5,1077.7
1520046,15,2004,6,Madhya Pradesh,Tikamgarh,1.3,0,0,0,15.7,77.5,108,304.8,35.5,24.5,0,0,567.3
1520056,15,2005,6,Madhya Pradesh,Tikamgarh,0.8,0,13.7,0,0,77.7,408,124.1,89.1,0,0,0,713.4
1520066,15,2006,6,Madhya Pradesh,Tikamgarh,0,0,15.5,0,25.5,2.5,362.6,143.4,34.5,9.7,0,0,593.7
1520076,15,2007,6,Madhya Pradesh,Tikamgarh,0,34,5,0,4.5,50.1,91.4,156,46,0,0,1,388
1520086,15,2008,6,Madhya Pradesh,Tikamgarh,0,0,0,0,0,754.7,249.7,259.1,37.5,13,2.5,0,1316.5
1520096,15,2009,6,Madhya Pradesh,Tikamgarh,26,0,0,2.5,4,23.5,221,218,88.9,152,0,0,735.9
1520126,15,2012,6,Madhya Pradesh,Tikamgarh,29.5,0,0,5,0,13.5,349.8,336.5,83.5,0,0,0,817.8
1520136,15,2013,6,Madhya Pradesh,Tikamgarh,0,72.5,3.8,2.5,0,158.5,525,400.5,22,108.5,1,20.5,1314.8
1520146,15,2014,6,Madhya Pradesh,Tikamgarh,57,56.5,13.3,0,1.5,87.5,271.6,226.5,107,0,0,47.5,868.4
1520156,15,2015,6,Madhya Pradesh,Tikamgarh,34.5,10,80,15,0,62.5,237,209,31.5,5.5,0,0,685
1520166,15,2016,6,Madhya Pradesh,Tikamgarh,7.5,1,22,0,21,75,338.5,314.5,13.5,43.5,0,0,836.5
1520176,15,2017,6,Madhya Pradesh,Tikamgarh,1.5,3,9.5,0,0.5,148.5,213.5,106,116.5,0,0,0,599
1619906,16,1990,6,Madhya Pradesh,Chhatarpur,0,30,0.3,0,18.8,221.2,345.7,215.2,429.8,9.3,0,3.7,1274
1619916,16,1991,6,Madhya Pradesh,Chhatarpur,0.8,3.5,0,-1,7.6,71.3,297,358.2,61.5,0,1.8,4.5,808.9
1619926,16,1992,6,Madhya Pradesh,Chhatarpur,1.1,0,0,0,12.5,3.2,317,483,-1,-1,-1,0,1182.2
1619936,16,1993,6,Madhya Pradesh,Chhatarpur,0,20.4,0,0,3.8,66.8,259.3,265.4,552.8,12.6,-1,-1,1084.4
1619946,16,1994,6,Madhya Pradesh,Chhatarpur,0,20.4,0,16.2,1,159.3,403.2,421.8,47.9,5.2,0,0,1075
1619956,16,1995,6,Madhya Pradesh,Chhatarpur,14,11.6,21.5,0,0,63.8,0,311.3,70.8,0,0,0,493
1619966,16,1996,6,Madhya Pradesh,Chhatarpur,19.9,11.6,0,0,0,42.4,254.6,539.8,158.9,95.5,0,0,1122.7
1619976,16,1997,6,Madhya Pradesh,Chhatarpur,1,0,0,0,0,62.5,301.7,369.2,280.8,45.4,33.3,95.4,1189.3
1619986,16,1998,6,Madhya Pradesh,Chhatarpur,0,0,10.1,0,0,36.4,262,374.2,93.1,13.4,2.9,0,792.1
