Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY ACTUAL (Millimeters),FEBRUARY ACTUAL (Millimeters),MARCH ACTUAL (Millimeters),APRIL ACTUAL (Millimeters),MAY ACTUAL (Millimeters),JUNE ACTUAL (Millimeters),JULY ACTUAL (Millimeters),AUGUST ACTUAL (Millimeters),SEPTEMBER ACTUAL (Millimeters),OCTOBER ACTUAL (Millimeters),NOVEMBER ACTUAL (Millimeters),DECEMBER ACTUAL (Millimeters)
5197314,5,1973,14,Chhattisgarh,Raigarh,29.47,29.33,27.52,15.1,16.17,131.35,112.09,106.18,108.56,114.23,63.35,48.92
5197414,5,1974,14,Chhattisgarh,Raigarh,34.06,30.12,36.79,18.91,53.97,130.79,111.08,107.71,111.12,114.14,64.46,46.75
5197514,5,1975,14,Chhattisgarh,Raigarh,39.39,34.34,40.95,16.17,36.5,152.22,108.3,106,108.24,113.75,63.35,46.27
5197614,5,1976,14,Chhattisgarh,Raigarh,37.39,30.8,28.74,21.54,15.37,110.56,110.31,106.25,111.11,80.37,62.09,36.24
5197714,5,1977,14,Chhattisgarh,Raigarh,29.06,23.85,18.21,20.5,36.98,152.2,109.89,106.23,109.49,98.7,73.93,47.53
5197814,5,1978,14,Chhattisgarh,Raigarh,39.22,42.85,47.3,34.95,49.48,151.87,107.53,104.47,108.67,98.06,68.67,50.09
5197914,5,1979,14,Chhattisgarh,Raigarh,35.37,34.31,25.41,18.97,11.88,153.44,112.29,107.2,111.06,84.72,78.68,45.09
5198014,5,1980,14,Chhattisgarh,Raigarh,36.19,29.75,25.29,21,11.28,151.21,109.67,106.02,109.97,83.76,57.51,43.76
5198114,5,1981,14,Chhattisgarh,Raigarh,31.38,25.42,40,16.76,22.02,127.93,109.37,105.76,110.4,94.75,61.27,44.78
5198214,5,1982,14,Chhattisgarh,Raigarh,34.48,30.44,46.48,22.77,34.98,145.95,112.9,106.06,110.25,89.65,74.19,45.34
5198314,5,1983,14,Chhattisgarh,Raigarh,33.41,33.51,24.88,22.33,19.72,139.19,112.07,106.5,108.87,114.67,64.42,50.73
5198414,5,1984,14,Chhattisgarh,Raigarh,41.75,40.21,30.53,18.7,11.55,150.26,108.53,106.55,109.16,99.2,61.1,45.92
5198514,5,1985,14,Chhattisgarh,Raigarh,38.87,29.49,20.57,14.94,50.69,139.85,109.29,106.25,110.23,118.01,70.48,51.69
5198614,5,1986,14,Chhattisgarh,Raigarh,43.48,38.9,31.92,21.45,24.79,155.51,112.21,107.32,111.81,83.47,59.16,44.07
5198714,5,1987,14,Chhattisgarh,Raigarh,28.04,26.21,26.26,13.74,37.45,101.48,114.04,109.26,110.26,107.22,64.72,53.92
5198814,5,1988,14,Chhattisgarh,Raigarh,36.09,31.2,40.12,22.38,19.23,151.59,110.92,106.71,111.49,104.36,62.77,47.92
5198914,5,1989,14,Chhattisgarh,Raigarh,32.65,25.47,29.84,14.29,26.81,151.29,110.99,105.38,109.45,90.92,57.79,42.79
5199014,5,1990,14,Chhattisgarh,Raigarh,28.75,39.25,42.87,18.05,58.07,148.94,109.71,105.65,109.42,107.96,67.5,48.22
5199114,5,1991,14,Chhattisgarh,Raigarh,45.67,30.98,42.53,26.1,25.58,151.69,109.93,106.51,109.81,80.62,53.8,37.08
5199214,5,1992,14,Chhattisgarh,Raigarh,28.28,27.54,21.75,13.06,20.2,116.47,112.38,105.06,110.23,96.8,61.96,41.14
5199314,5,1993,14,Chhattisgarh,Raigarh,30.41,24.98,30.3,15.83,15.11,135.16,111.31,107.9,109.97,107.5,67.05,50.1
5199414,5,1994,14,Chhattisgarh,Raigarh,41.16,33.09,22.96,27.11,25.23,152.03,108.7,105.62,110.68,109.66,64.52,45.83
5199514,5,1995,14,Chhattisgarh,Raigarh,41.13,31.87,42.23,18.97,19.33,111.95,112.13,109.81,111.85,113.22,68.87,48.95
5199614,5,1996,14,Chhattisgarh,Raigarh,40.68,30.15,21.28,14.67,16.86,159.77,113.26,107.3,112.17,109.25,64.17,46.8
5199714,5,1997,14,Chhattisgarh,Raigarh,37.96,27.06,28.12,22.45,19.51,110.81,111.98,107.45,110.4,82.6,62.04,50.99
5199814,5,1998,14,Chhattisgarh,Raigarh,30.83,31.55,33.97,20.07,30.68,129.83,111.32,106.97,110.09,118.46,70.65,49.1
5199914,5,1999,14,Chhattisgarh,Raigarh,38.46,32.2,27.07,13.87,36.89,146.14,110.4,105.97,109.14,105.72,62.84,45.4
5200014,5,2000,14,Chhattisgarh,Raigarh,33.05,31.75,21.2,14.6,28.54,145.4,108.99,106.88,110.94,86.67,57.8,39.97
5200114,5,2001,14,Chhattisgarh,Raigarh,27.9,22.63,38.55,18,15.64,147.36,108.6,105.29,109.14,108.76,65.23,45.57
5200214,5,2002,14,Chhattisgarh,Raigarh,40.95,30.19,27.64,15.87,25.61,114.92,112.6,106.34,108.95,87.51,53.49,35.41
5200314,5,2003,14,Chhattisgarh,Raigarh,27.23,32.26,37.26,15.21,8.86,135.62,111.59,106.26,108.31,105.67,59.61,43.33
5200414,5,2004,14,Chhattisgarh,Raigarh,35.41,29.46,29.59,22.56,29.58,145.53,107.55,105.98,109.26,94.35,58.31,40.79
5200514,5,2005,14,Chhattisgarh,Raigarh,33.94,29.88,40.63,21.69,24.16,131.59,109.41,106.49,110.75,97.94,57.22,43.09
5200614,5,2006,14,Chhattisgarh,Raigarh,31.39,26.47,47.98,20.99,50.48,141.18,110.89,105.3,109.33,97.77,63.9,45.06
5200714,5,2007,14,Chhattisgarh,Raigarh,34.22,46.96,32.7,16.71,18.12,140.89,109.72,106.64,109.91,78.98,53.8,32.85
5200814,5,2008,14,Chhattisgarh,Raigarh,31.31,26.78,31.26,17.08,21.4,145.54,108.75,105.86,109.01,81.08,55.12,39.41
5200914,5,2009,14,Chhattisgarh,Raigarh,27.45,22.05,18.9,9.73,21.46,93.72,109.63,106.24,110.67,102.19,81.83,51.84
5201014,5,2010,14,Chhattisgarh,Raigarh,44.89,37.09,28.16,14.89,21.13,130.01,108.49,105.73,110.43,104.57,73.94,51.67
5201114,5,2011,14,Chhattisgarh,Raigarh,39.73,34.04,25.63,25.54,22.47,147.36,108.53,105.17,108.82,99.78,60.9,44.17
5201214,5,2012,14,Chhattisgarh,Raigarh,43.33,27.11,23.13,20.4,10.81,137.21,109.56,106.92,109.14,97.7,60.04,43.9
5201314,5,2013,14,Chhattisgarh,Raigarh,33.01,29.93,26.89,19.32,13.46,142.7,107.45,104.11,109.2,110.47,61.9,44.6
5201414,5,2014,14,Chhattisgarh,Raigarh,41.65,41.44,50.06,30.41,37.41,114.93,108.95,105.81,109.69,96.25,59.93,49.5
5201514,5,2015,14,Chhattisgarh,Raigarh,35.8,30.52,43.97,30.63,42.65,150,112.21,105.94,111.81,98.96,68.24,49.03
6195814,6,1958,14,Chhattisgarh,Surguja,48.64,47.72,62.69,25.99,9.94,93.03,105.35,103.18,105.13,104.91,55.11,39.08
6195914,6,1959,14,Chhattisgarh,Surguja,53.06,42.46,30.14,26.36,26.86,103.44,104.66,101.53,103.61,105.41,50.69,39.75
6196014,6,1960,14,Chhattisgarh,Surguja,41.88,39.29,69.66,22.84,11.54,136.63,105.47,101.01,105.12,87.4,47.2,35.64
6196114,6,1961,14,Chhattisgarh,Surguja,48.83,62.29,32.28,16.52,18.87,156.91,103.6,101.78,103.29,96.37,47.95,39.55
6196214,6,1962,14,Chhattisgarh,Surguja,40.86,47.31,45.23,28.63,13.39,140.81,105.49,101.71,105.27,74.81,44.65,36.66
6196314,6,1963,14,Chhattisgarh,Surguja,32.41,36.54,50.47,23.34,38.53,155.57,103.29,100.56,105.74,106.37,54.14,39.02
6196414,6,1964,14,Chhattisgarh,Surguja,38.88,47.06,27.33,22.8,22.99,157.54,104.79,99.95,104.09,87.13,51.98,36.39
6196514,6,1965,14,Chhattisgarh,Surguja,35.51,32.48,42.55,33.98,11.53,69.22,106.2,103,104.33,79.16,46.48,34.6
6196614,6,1966,14,Chhattisgarh,Surguja,47.94,37.7,18.83,12.44,15.62,161.83,108.36,101.56,103.67,70.79,51.71,37.52
6196714,6,1967,14,Chhattisgarh,Surguja,34.57,25.72,87.88,21.2,11.91,150.79,107.04,102.11,105.11,71.33,43.73,40.03
6196814,6,1968,14,Chhattisgarh,Surguja,44.92,41.41,30.27,17.5,8.15,150.1,105.51,102.13,106.47,83.13,46.84,37.17
6196914,6,1969,14,Chhattisgarh,Surguja,35.5,34.87,20.44,15.15,36.87,113.4,104.17,102.09,104.5,69.04,49.02,31.64
6197014,6,1970,14,Chhattisgarh,Surguja,47.43,53.06,52.99,13.51,30.09,152.76,106.09,101.17,104.64,79.83,45.69,32.85
6197114,6,1971,14,Chhattisgarh,Surguja,50.22,42.57,29.6,40.22,53.66,150.22,104.54,101.51,105.28,104.83,49.6,38.87
6197214,6,1972,14,Chhattisgarh,Surguja,39.7,71.38,39.35,33.97,10.88,70.56,108.51,103.22,107.39,100.69,54.31,41.7
6197314,6,1973,14,Chhattisgarh,Surguja,41.5,48.01,32.96,15.03,13.91,135.3,106,101.58,104.76,105.22,51.66,40.44
6197414,6,1974,14,Chhattisgarh,Surguja,36.51,40.02,36.46,13.83,15.67,96.41,106.71,102.01,105.7,100.33,51.45,37.95
6197514,6,1975,14,Chhattisgarh,Surguja,46.14,48.32,67.26,16.72,14.57,157.52,104.74,102.39,103.69,95.35,49.81,36.27
6197614,6,1976,14,Chhattisgarh,Surguja,36.9,39.4,24.48,31.79,16.59,83.58,105.56,102.11,106.81,70.77,45.72,32.01
6197714,6,1977,14,Chhattisgarh,Surguja,40.4,31.56,16.05,34.11,57.64,159.13,106.25,101.95,104.89,89.93,56.6,39.17
6197814,6,1978,14,Chhattisgarh,Surguja,40.11,80.07,77.5,49.32,18.26,156.95,104.74,100.62,104.73,84.57,49.58,42.4
6197914,6,1979,14,Chhattisgarh,Surguja,41.59,45.58,24.32,25.89,10.44,160.66,108.52,102.49,106.45,76.7,53.41,36.73
6198014,6,1980,14,Chhattisgarh,Surguja,38.77,37.44,26.38,15.33,11.29,152.58,105.45,101.81,105.27,73.74,45.09,34.55
6198114,6,1981,14,Chhattisgarh,Surguja,39.76,34.14,58.31,18.17,25.18,110.4,105.97,103.15,105.84,69,43.55,33.96
6198214,6,1982,14,Chhattisgarh,Surguja,38.38,42.22,87.74,37.99,43.56,144.31,109.69,100.7,106.73,83.73,50.62,37.11
6198314,6,1983,14,Chhattisgarh,Surguja,36.41,40.06,23.98,45.84,35.46,121.85,107.94,103.82,104.59,103.61,51.97,41.52
6198414,6,1984,14,Chhattisgarh,Surguja,54.82,72.05,43.92,26.01,13.8,152.26,106.11,102.29,105.12,78.31,45.34,34.66
6198514,6,1985,14,Chhattisgarh,Surguja,47.44,36.66,17.65,17.43,12.31,126.47,104.41,102.1,104.95,106.71,52.36,41.38
6198614,6,1986,14,Chhattisgarh,Surguja,42.34,60.86,36.17,27.68,32.26,158.5,106.48,103.03,106.88,74.37,47.38,39.99
6198714,6,1987,14,Chhattisgarh,Surguja,33.23,39.25,32.29,15.52,16.97,56.78,107.23,102.87,107.16,86.4,51.6,36.87
6198814,6,1988,14,Chhattisgarh,Surguja,35.06,43.95,70.65,19.93,22.82,152.34,104.46,101.47,106.08,76.96,45.51,37.23
6198914,6,1989,14,Chhattisgarh,Surguja,32.11,28.33,30.14,9.67,32.47,153.61,105.76,101.51,104.86,78.77,47.4,42.4
6199014,6,1990,14,Chhattisgarh,Surguja,32.96,66.27,54.95,21.79,34.1,151.76,103.27,102.26,104.03,84.38,49.61,35.04
6199114,6,1991,14,Chhattisgarh,Surguja,52.53,41.03,70.07,28.71,15.26,154.67,106.81,101.22,105.37,72.81,45.7,41.13
6199214,6,1992,14,Chhattisgarh,Surguja,37.96,38.95,20.39,12.91,19.06,70.79,108.28,101.3,104.75,78.49,45.79,32.82
6199314,6,1993,14,Chhattisgarh,Surguja,31.32,28.56,41.88,14.17,19.95,92.67,108.14,102.8,104.97,86.03,50.94,35.32
6199414,6,1994,14,Chhattisgarh,Surguja,50.63,46.14,23.67,26.61,13.36,153.97,103.77,100.52,101.73,95.49,48.44,35.73
6199514,6,1995,14,Chhattisgarh,Surguja,47.27,46.45,60.96,16.4,18.32,73.75,107.59,104.64,106.78,83.08,52.62,36.47
6199614,6,1996,14,Chhattisgarh,Surguja,51.54,40.65,18.36,15.04,9.34,162.11,108.69,102.68,107.39,101.5,51.64,38.4
6199714,6,1997,14,Chhattisgarh,Surguja,39.82,35.72,29.77,23.98,37.98,68.4,106.16,103.42,104.55,73.68,51.14,40.61
6199814,6,1998,14,Chhattisgarh,Surguja,32.75,42.93,41.24,25.62,38.49,90.14,106.29,102.5,105.86,104.95,57.95,38.05
6199914,6,1999,14,Chhattisgarh,Surguja,36.11,44.38,27.92,13.97,30.13,151.29,107.44,101.06,103.23,80.54,45.87,33.85
6200014,6,2000,14,Chhattisgarh,Surguja,30.53,42.09,16.97,17.75,14.79,148.28,105.53,103.38,104.71,69.24,42.84,29.66
6200114,6,2001,14,Chhattisgarh,Surguja,28.97,22.49,56.09,18.78,13.58,145.23,104.06,101.7,94.09,92.02,48.34,33.22
6200214,6,2002,14,Chhattisgarh,Surguja,36.8,39.9,25.4,12.16,14.23,64.01,108.14,101.04,103.72,89.96,47.99,35.97
6200314,6,2003,14,Chhattisgarh,Surguja,34.3,53.77,50.79,19.3,8.81,119.53,105.17,101.86,102.88,103.36,50.89,38.52
6200414,6,2004,14,Chhattisgarh,Surguja,42.43,39.34,28.42,28.35,11.03,153.79,105.4,100.86,106.19,75.73,44.02,32.47
6200514,6,2005,14,Chhattisgarh,Surguja,36.67,40.91,67.59,15.49,24.74,114.58,104.01,102.26,105.31,74.65,43.33,33.7
6200614,6,2006,14,Chhattisgarh,Surguja,29.94,29.04,76.17,24.69,58.07,146.03,104.06,101.33,105.41,67.97,42.75,30.39
6200714,6,2007,14,Chhattisgarh,Surguja,26.64,89.16,55.23,18.56,27.49,133.91,104.59,102.48,105.17,68.56,42.49,30.52
6200814,6,2008,14,Chhattisgarh,Surguja,44.66,35.35,41.79,20.24,37.12,141.54,102.73,100.93,100.81,66.47,41.7,29.84
6200914,6,2009,14,Chhattisgarh,Surguja,30.66,22.89,14.52,8.12,34.18,43.16,105.58,103.24,105.63,78.97,47.69,34.27
6201014,6,2010,14,Chhattisgarh,Surguja,30.44,35.91,20.89,11.65,24.19,102.64,106.17,102.22,104.4,78.24,47.56,38.78
6201114,6,2011,14,Chhattisgarh,Surguja,29.37,36.78,19.67,30.71,26.2,149.67,104.62,101.06,104.2,79.03,45.25,31.61
6201214,6,2012,14,Chhattisgarh,Surguja,60.26,34.68,25.18,21.14,10.02,134,103.53,100.51,103.26,67.73,43.82,30.63
6201314,6,2013,14,Chhattisgarh,Surguja,27.84,46.52,34.67,21.91,12.8,144.97,103.41,100.22,104.64,98.44,47.49,35.86
6201414,6,2014,14,Chhattisgarh,Surguja,63.1,78.32,82.32,40.57,62.46,120.01,104.71,102.87,102.97,81.64,44.26,31.4
6201514,6,2015,14,Chhattisgarh,Surguja,38.51,40.26,60.68,53.98,26.49,150.32,105.6,102.18,101.91,76.32,44.4,33.41
719586,7,1958,6,Madhya Pradesh,Jabalpur,37.98,31.14,26.41,14,6.73,71.72,111.52,102.93,112.01,99.44,58.81,36.66
719596,7,1959,6,Madhya Pradesh,Jabalpur,51.87,36.62,16.91,21.55,20.84,110.17,109.78,101.3,111.34,89.36,46.94,33.3
719606,7,1960,6,Madhya Pradesh,Jabalpur,70.57,32.35,37.23,18,8.47,85.19,111.27,101.88,105.56,94.3,47.82,32.46
719616,7,1961,6,Madhya Pradesh,Jabalpur,43.35,25.93,16.27,14.55,12.79,98.58,109.56,102.21,111.41,97.11,49.64,40.81
719626,7,1962,6,Madhya Pradesh,Jabalpur,37.41,41.18,40.38,29.68,15.3,42.77,111.72,103.13,109.68,70.14,43.66,59.36
719636,7,1963,6,Madhya Pradesh,Jabalpur,36.76,38.44,18.93,23.59,11.37,131.31,112.75,101.14,111.42,85.4,46.94,31.53
719646,7,1964,6,Madhya Pradesh,Jabalpur,27.96,17.94,27.06,6.35,11.61,106.44,110.02,100.51,113.54,80.05,46.15,30.2
719656,7,1965,6,Madhya Pradesh,Jabalpur,37.33,15.86,24.3,18.98,6.23,83.74,112.48,103.8,112.29,76.22,44.58,34.07
719666,7,1966,6,Madhya Pradesh,Jabalpur,30.76,14.89,15.09,8.51,20.32,99.52,116.23,102.78,113.8,77.99,62.02,39.71
719676,7,1967,6,Madhya Pradesh,Jabalpur,26.24,14.85,77.73,9.63,6.6,101.89,110.59,101.13,110.26,71.64,41.69,75.23
719686,7,1968,6,Madhya Pradesh,Jabalpur,42.55,37.89,42.1,20.09,6.6,82.97,111.07,102.05,113.88,78.92,43.45,32.29
719696,7,1969,6,Madhya Pradesh,Jabalpur,29.41,18.28,13.25,6.6,20.32,42.16,109.58,101.63,110.22,70.5,52.4,28.11
719706,7,1970,6,Madhya Pradesh,Jabalpur,45.08,30.71,50.41,7.23,17.05,158.25,112.71,100.86,110.71,72.99,40.04,26.86
719716,7,1971,6,Madhya Pradesh,Jabalpur,34.34,23.98,19.36,13.1,20.7,164.34,109.79,101.48,110.61,105.15,49.31,37.76
719726,7,1972,6,Madhya Pradesh,Jabalpur,31.66,31.36,15.29,10.88,7.5,56.23,114.19,101.83,111.44,82.43,49.54,36.7
719736,7,1973,6,Madhya Pradesh,Jabalpur,29.16,33.52,10.66,8.2,6.56,37.21,109.25,100.49,112.66,88.76,46.31,36.89
719746,7,1974,6,Madhya Pradesh,Jabalpur,28.13,25.31,13.39,8.31,11.76,80.56,110.41,102.49,95.92,105.98,47.62,32.23
719756,7,1975,6,Madhya Pradesh,Jabalpur,35.35,39.63,31.73,8.51,6.29,163.32,108.8,101.08,109.29,91.43,46.44,30.83
719766,7,1976,6,Madhya Pradesh,Jabalpur,35.63,24.87,22.91,21.65,12.55,55.82,110.83,103.12,113.7,72.07,54.25,30.92
719776,7,1977,6,Madhya Pradesh,Jabalpur,26.65,17.66,20.04,7.94,12.36,178.86,112.1,102.45,112.06,83.69,62.32,38.3
719786,7,1978,6,Madhya Pradesh,Jabalpur,36.74,57.86,67.69,22.46,8.43,139.61,108.86,100.94,112.16,74.33,50.96,55.16
719796,7,1979,6,Madhya Pradesh,Jabalpur,72.95,53.16,24.15,12.04,19.16,91.87,112.31,103.04,111.69,79,56.18,30.8
719806,7,1980,6,Madhya Pradesh,Jabalpur,28.93,17.41,10.98,7.68,4.3,157.21,110.85,103.01,108.23,72.57,40.53,43.05
719816,7,1981,6,Madhya Pradesh,Jabalpur,32.08,16.04,30.16,7.98,13.26,97.9,111.87,102.97,113.93,75.66,42.38,39.28
719826,7,1982,6,Madhya Pradesh,Jabalpur,70.73,35.49,20.42,14.47,11.74,95.56,117,102.91,114.53,78.19,51.9,32.31
719836,7,1983,6,Madhya Pradesh,Jabalpur,31.93,25.08,13.2,10,9.89,84.55,114.05,103.27,110.74,88.26,45.85,35.28
719846,7,1984,6,Madhya Pradesh,Jabalpur,71.82,50.05,21.4,13.86,8.64,80.98,113.51,101.29,92.98,73.46,37.93,25.52
719856,7,1985,6,Madhya Pradesh,Jabalpur,39.81,12.74,7.75,18.84,12.84,90.64,110.86,102.6,114.88,109.04,51.59,39.47
719866,7,1986,6,Madhya Pradesh,Jabalpur,42.56,51.94,37.71,11.74,20.89,111.11,111.71,103.21,109.63,75.31,44.07,48.96
719876,7,1987,6,Madhya Pradesh,Jabalpur,44.58,40.26,21.89,7.49,15.68,56.76,119.33,105.83,119.16,83.41,51.47,39.5
719886,7,1988,6,Madhya Pradesh,Jabalpur,30.1,22.9,20.64,16.96,6.23,148.62,109.8,103.11,114.46,76.47,43.25,32.89
719896,7,1989,6,Madhya Pradesh,Jabalpur,26.75,16.54,50.18,6.36,6.58,100.02,113.59,102.92,105,71.13,41.47,41.23
719906,7,1990,6,Madhya Pradesh,Jabalpur,23.62,29.75,16.43,7.16,26.45,174.23,109.48,102.38,111.35,78.8,47.03,40.33
719916,7,1991,6,Madhya Pradesh,Jabalpur,33.41,23.63,30.39,26.63,6.31,150.24,114.21,102.67,91.05,63.89,38.06,30.11
719926,7,1992,6,Madhya Pradesh,Jabalpur,19.57,10.38,6.74,5.87,8.79,21.57,115.87,101.7,111.41,75.43,43.34,28.14
719936,7,1993,6,Madhya Pradesh,Jabalpur,25.21,24.5,58.45,6.53,20.7,96.09,115.26,105.54,112.52,79.45,44.86,29.98
719946,7,1994,6,Madhya Pradesh,Jabalpur,45.49,34.05,10.42,14.52,15.91,178.07,108.5,100.87,112.47,84.95,46.15,30.93
719956,7,1995,6,Madhya Pradesh,Jabalpur,56.52,30.25,70.04,15.9,7.15,70.03,115.61,104.92,116.31,84.16,50.66,40.9
719966,7,1996,6,Madhya Pradesh,Jabalpur,50.46,22.51,21.68,32.55,4.87,53.78,114.67,102.38,115.03,87.19,48.01,31.34
719976,7,1997,6,Madhya Pradesh,Jabalpur,32.18,22.55,12.68,12.18,13.84,53.72,111.64,103.47,111.34,84.92,67.42,64.82
719986,7,1998,6,Madhya Pradesh,Jabalpur,40.13,42.17,71.41,35.41,11.08,87.3,112.43,104,112.12,83.76,59.91,31.09
719996,7,1999,6,Madhya Pradesh,Jabalpur,28.43,52.68,13.31,8.01,18.33,61.73,112.04,103.03,111.33,94.01,49.61,34.01
720006,7,2000,6,Madhya Pradesh,Jabalpur,31.05,26.99,12.09,7.85,15.26,103.24,110,104.33,111.9,74.35,42.1,26.96
720016,7,2001,6,Madhya Pradesh,Jabalpur,30.47,14.98,22.88,15.61,25.03,162.81,108.75,102.84,93.79,85.86,42.78,27.08
720026,7,2002,6,Madhya Pradesh,Jabalpur,24.89,38.09,13.42,9.2,15.8,107.61,106.72,101.03,111.13,80.61,45.72,32.42
720036,7,2003,6,Madhya Pradesh,Jabalpur,26.56,46.19,22.86,10.27,10.16,82.11,110.8,100.77,107.97,72.45,42.01,31.48
720046,7,2004,6,Madhya Pradesh,Jabalpur,46.57,20.75,11.38,15.42,9.68,177.49,111.51,100.93,108.75,73.73,42.95,27.37
720056,7,2005,6,Madhya Pradesh,Jabalpur,33.39,20,58.2,7.68,8.21,76.87,110.17,103.92,113.02,77.36,41.97,29.61
720066,7,2006,6,Madhya Pradesh,Jabalpur,25.44,17.6,92.94,24.57,29.56,81.25,113.01,102.46,113.15,73.68,43.6,28.27
720076,7,2007,6,Madhya Pradesh,Jabalpur,22.71,32.97,20.92,12.81,10.63,91.34,112,102.27,111.81,69.29,40.64,28.59
720086,7,2008,6,Madhya Pradesh,Jabalpur,24.98,16.1,19.65,9.3,11.39,162.91,113.15,104.18,113.14,75.38,43.23,28.52
720096,7,2009,6,Madhya Pradesh,Jabalpur,31.89,17.02,13.27,8.35,30.84,61.96,111.95,105.1,115.76,90.8,59.43,41.94
720106,7,2010,6,Madhya Pradesh,Jabalpur,34.22,36.47,23.36,10.4,7.37,49.74,111.51,103.24,110.52,74.28,50.92,32.45
720116,7,2011,6,Madhya Pradesh,Jabalpur,24.32,22.06,12.49,18.94,18.12,167.74,109.45,101.7,110.81,70.43,41.1,26.18
720126,7,2012,6,Madhya Pradesh,Jabalpur,50.52,22.09,12.19,12.15,14.42,49.04,108.48,100.71,110.97,70.07,41.62,27.46
720136,7,2013,6,Madhya Pradesh,Jabalpur,26.83,33.1,43.1,14.25,4.62,165.44,108.01,98.71,112.73,88.91,44.06,31.95
720146,7,2014,6,Madhya Pradesh,Jabalpur,59.32,52.62,57.9,28.09,10.88,102.11,108.52,103.72,111.62,72.35,40.67,31.77
720156,7,2015,6,Madhya Pradesh,Jabalpur,50.13,26.41,86.02,28.28,12.86,144.49,110.9,102.54,110.62,74.94,42.39,27.04
819586,8,1958,6,Madhya Pradesh,Balaghat,44.82,46.42,54.37,34.73,13.81,102.17,109.16,103.06,108.69,97.51,58.99,41.29
819596,8,1959,6,Madhya Pradesh,Balaghat,53.41,48.61,48.04,49.72,24.25,162.69,108.98,101.57,108.66,92.44,51.24,40.87
819606,8,1960,6,Madhya Pradesh,Balaghat,62.1,45.33,79.71,47.61,18.23,133.03,109.42,103.66,110.83,92.74,53.32,41.71
819616,8,1961,6,Madhya Pradesh,Balaghat,45.4,43.03,47.42,30.14,24.18,147.42,107.5,103.01,109.27,93.27,49.95,50.76
819626,8,1962,6,Madhya Pradesh,Balaghat,42.15,49.74,75.74,57.46,28.06,63.52,109.32,102.68,107.82,69.14,47.79,74.97
819636,8,1963,6,Madhya Pradesh,Balaghat,44.56,55.02,65.09,63.52,22.74,170.85,109.15,101.17,109.59,93.47,51.98,40.59
819646,8,1964,6,Madhya Pradesh,Balaghat,40.89,43.1,46.68,19.01,13,144.12,108.09,100.86,109.46,80.33,52.69,39.42
819656,8,1965,6,Madhya Pradesh,Balaghat,46.97,42.03,53.53,33.46,13.08,140.55,110.48,104.03,109.36,73.2,48.36,39.69
819666,8,1966,6,Madhya Pradesh,Balaghat,40.21,37.6,40.02,25.41,39.24,106.42,113.13,103.06,111.74,75,58.41,59.83
819676,8,1967,6,Madhya Pradesh,Balaghat,38.48,38.81,113.95,37.53,18.5,158.85,109.02,101.82,108.2,69.7,46.89,80.35
819686,8,1968,6,Madhya Pradesh,Balaghat,50.18,56.08,88.77,72.75,23.98,118.5,109.7,103.79,111,73.7,47.73,41.39
819696,8,1969,6,Madhya Pradesh,Balaghat,37.07,39.2,36.17,17.81,30.24,76.24,108.24,102.32,108.06,68.6,51.05,35.76
819706,8,1970,6,Madhya Pradesh,Balaghat,43.76,39.86,75.73,21,24.91,156.63,109.67,101.12,108.15,70.06,45.52,34.37
819716,8,1971,6,Madhya Pradesh,Balaghat,40.2,41.48,54.66,29.96,33.02,159.51,108.08,102,109.27,106.33,52.62,44.2
819726,8,1972,6,Madhya Pradesh,Balaghat,39.83,43.85,47.55,29.08,15.16,95.34,111.74,103.38,97.88,70.45,47.72,40.15
819736,8,1973,6,Madhya Pradesh,Balaghat,34.45,44.05,27.86,19.07,10.14,61.51,109.71,101.78,110.04,106.74,54,43.46
819746,8,1974,6,Madhya Pradesh,Balaghat,40.03,45.91,50.74,24.44,19.75,106.19,109.23,103.09,99.96,109.16,55.24,41.67
819756,8,1975,6,Madhya Pradesh,Balaghat,44.47,55.72,75.48,32.59,18.66,172.44,107.3,102.16,106.99,103.27,52.43,39.17
819766,8,1976,6,Madhya Pradesh,Balaghat,42.19,44.79,60.23,45.08,22.57,81.51,108.13,102.13,110.72,70.12,54,38.09
819776,8,1977,6,Madhya Pradesh,Balaghat,34.01,35.89,42.07,19.32,20.44,170.26,109.79,102.99,109.84,83.02,60.23,47.14
819786,8,1978,6,Madhya Pradesh,Balaghat,43.68,57.26,84.35,55.86,19.61,151.4,107.06,101.47,106.39,73.3,52.69,67.6
819796,8,1979,6,Madhya Pradesh,Balaghat,63.5,64.52,56.47,28.51,24.11,149.41,110.22,103.39,112.14,77.65,53.87,40.94
819806,8,1980,6,Madhya Pradesh,Balaghat,40.31,39.56,37.23,23.61,11.06,163.35,108,102.24,111.68,70.86,48.46,56.79
819816,8,1981,6,Madhya Pradesh,Balaghat,43.64,39.91,67.97,25.9,22.5,165.44,109.14,102.58,110.25,76.88,48.24,49.47
819826,8,1982,6,Madhya Pradesh,Balaghat,64.23,46.94,52.9,35.53,21.68,146.03,113.69,103.27,110.72,81.71,51.01,39.36
819836,8,1983,6,Madhya Pradesh,Balaghat,38.92,43,41.36,22.34,16.18,110.11,111.67,104.05,108.8,89.85,51.19,47.22
819846,8,1984,6,Madhya Pradesh,Balaghat,61.19,56.87,52.85,34.01,15.38,84.96,109.35,102.51,91.54,77.79,45.27,36.02
